budget_year,department,fund_code,account_type,account_category,amount
FY20,Design & Development,2490,Revenue,Charges for Services,258612
FY20,Design & Development,2490,Expense,Supplies,25000
FY20,Design & Development,2490,Expense,Supplies,1200
FY20,Design & Development,2490,Expense,Supplies,19500
FY20,Design & Development,2490,Expense,Capital Outlays,2000
FY20,Design & Development,2490,Expense,Capital Outlays,500
FY20,Design & Development,2490,Expense,Other Financing,56740
FY20,Design & Development,2490,Expense,Personnel Services,692706
FY20,Design & Development,2490,Expense,Personnel Services,16000
FY20,Design & Development,2490,Expense,Personnel Services,30000
FY20,Design & Development,2490,Expense,Personnel Services,46861
FY20,Design & Development,2490,Expense,Personnel Services,145344
FY20,Design & Development,2490,Expense,Personnel Services,64035
FY20,Design & Development,2490,Expense,Personnel Services,160095
FY20,Design & Development,2490,Expense,Personnel Services,994
FY20,Design & Development,2490,Expense,Other Services and Charges,128500
FY20,Design & Development,2490,Expense,Other Services and Charges,196581
FY20,Design & Development,2490,Expense,Other Services and Charges,55000
FY20,Design & Development,2490,Expense,Other Services and Charges,30500
FY20,Design & Development,2490,Expense,Other Services and Charges,148
FY20,Design & Development,2490,Expense,Other Services and Charges,37802
FY20,Design & Development,2490,Expense,Other Services and Charges,15000
FY20,Design & Development,2490,Expense,Other Services and Charges,3500
FY20,Design & Development,2490,Expense,Other Services and Charges,10000
FY20,Design & Development,2490,Expense,Other Services and Charges,2500
FY20,Design & Development,2490,Expense,Other Services and Charges,30100
FY20,Design & Development,2490,Expense,Other Services and Charges,2000
FY20,Design & Development,2490,Expense,Other Services and Charges,1500
FY20,Design & Development,2490,Expense,Other Services and Charges,11425
FY20,Design & Development,2490,Expense,Other Services and Charges,2000
FY20,Design & Development,2490,Expense,Other Services and Charges,78599
FY20,Design & Development,2490,Expense,Other Services and Charges,79295
FY20,Design & Development,2490,Expense,Other Services and Charges,118299
FY20,Design & Development,2490,Expense,Other Services and Charges,2000
FY20,Design & Development,2490,Expense,Other Services and Charges,226492
FY20,Design & Development,2490,Expense,Other Services and Charges,287526
FY20,Design & Development,2490,Revenue,Licenses & Permits,5500
FY20,Design & Development,2490,Revenue,Licenses & Permits,1000
FY20,Design & Development,2490,Revenue,Licenses & Permits,500
FY20,Design & Development,2490,Revenue,Licenses & Permits,10000
FY20,Design & Development,2490,Revenue,Licenses & Permits,30000
FY20,Design & Development,2490,Revenue,Licenses & Permits,500
FY20,Design & Development,2490,Revenue,Licenses & Permits,5000
FY20,Design & Development,2490,Revenue,Licenses & Permits,1416319
FY20,Design & Development,2490,Revenue,Charges for Services,500
FY20,Design & Development,2490,Revenue,Charges for Services,10000
FY20,Design & Development,2490,Revenue,Other Financing Sources,66858
FY20,Design & Development,2490,Expense,Supplies,12000
FY20,Design & Development,2490,Expense,Capital Outlays,2000
FY20,Design & Development,2490,Expense,Other Services and Charges,27500
FY20,Design & Development,2490,Expense,Other Services and Charges,15000
FY20,Design & Development,2490,Expense,Other Services and Charges,5000
FY20,Design & Development,2490,Expense,Other Services and Charges,1000
FY20,Design & Development,2490,Expense,Other Services and Charges,56955
FY20,Design & Development,2490,Expense,Other Services and Charges,7583
FY20,Design & Development,2490,Expense,Personnel Services,491838
FY20,Design & Development,2490,Expense,Personnel Services,37595
FY20,Design & Development,2490,Expense,Personnel Services,111636
FY20,Design & Development,2490,Expense,Personnel Services,39309
FY20,Design & Development,2490,Expense,Personnel Services,104052
FY20,Design & Development,2490,Expense,Personnel Services,656
FY20,Design & Development,2490,Revenue,Licenses & Permits,1369804
FY20,Design & Development,2490,Expense,Personnel Services,148387
FY20,Design & Development,2490,Expense,Personnel Services,11346
FY20,Design & Development,2490,Expense,Personnel Services,30792
FY20,Design & Development,2490,Expense,Personnel Services,11311
FY20,Design & Development,2490,Expense,Personnel Services,29957
FY20,Design & Development,2490,Expense,Personnel Services,180
FY20,Design & Development,2490,Revenue,Licenses & Permits,234592
FY20,Design & Development,2490,Expense,Personnel Services,280254
FY20,Design & Development,2490,Expense,Personnel Services,21452
FY20,Design & Development,2490,Expense,Personnel Services,61584
FY20,Design & Development,2490,Expense,Personnel Services,21898
FY20,Design & Development,2490,Expense,Personnel Services,57983
FY20,Design & Development,2490,Expense,Personnel Services,372
FY20,Design & Development,2490,Revenue,Licenses & Permits,654739
FY20,Design & Development,2490,Expense,Personnel Services,345726
FY20,Design & Development,2490,Expense,Personnel Services,26449
FY20,Design & Development,2490,Expense,Personnel Services,76980
FY20,Design & Development,2490,Expense,Personnel Services,26808
FY20,Design & Development,2490,Expense,Personnel Services,71001
FY20,Design & Development,2490,Expense,Personnel Services,442
FY20,Design & Development,2490,Revenue,Licenses & Permits,585086
FY20,Economic Development,5140,Expense,Other Services and Charges,200000
FY20,Economic Development,5140,Expense,Other Services and Charges,5000
FY20,Economic Development,5140,Revenue,Other Revenues,25000
FY20,Economic Development,5140,Revenue,Fines & Forfeitures,100000
FY20,Economic Development,5140,Expense,Supplies,20000
FY20,Economic Development,5140,Expense,Capital Outlays,10000
FY20,Economic Development,5140,Expense,Capital Outlays,5000
FY20,Economic Development,5140,Expense,Other Financing,140000
FY20,Economic Development,5140,Expense,Other Financing,6550000
FY20,Economic Development,5140,Expense,Other Financing,-150000
FY20,Economic Development,5140,Expense,Personnel Services,1080881
FY20,Economic Development,5140,Expense,Personnel Services,3000
FY20,Economic Development,5140,Expense,Personnel Services,82931
FY20,Economic Development,5140,Expense,Personnel Services,224784
FY20,Economic Development,5140,Expense,Personnel Services,92424
FY20,Economic Development,5140,Expense,Personnel Services,244666
FY20,Economic Development,5140,Expense,Personnel Services,1547
FY20,Economic Development,5140,Expense,Personnel Services,1500
FY20,Economic Development,5140,Expense,Other Services and Charges,458299
FY20,Economic Development,5140,Expense,Other Services and Charges,200000
FY20,Economic Development,5140,Expense,Other Services and Charges,2157
FY20,Economic Development,5140,Expense,Other Services and Charges,47414
FY20,Economic Development,5140,Expense,Other Services and Charges,107724
FY20,Economic Development,5140,Expense,Other Services and Charges,7000
FY20,Economic Development,5140,Expense,Other Services and Charges,2000
FY20,Economic Development,5140,Expense,Other Services and Charges,7500
FY20,Economic Development,5140,Expense,Other Services and Charges,200000
FY20,Economic Development,5140,Expense,Other Services and Charges,5000
FY20,Economic Development,5140,Expense,Other Services and Charges,5000
FY20,Economic Development,5140,Expense,Other Services and Charges,15000
FY20,Economic Development,5140,Expense,Other Services and Charges,10000
FY20,Economic Development,5140,Expense,Other Services and Charges,2000
FY20,Economic Development,5140,Expense,Other Services and Charges,5000
FY20,Economic Development,5140,Expense,Other Services and Charges,110744
FY20,Economic Development,5140,Expense,Other Services and Charges,53007
FY20,Economic Development,5140,Expense,Other Services and Charges,4080
FY20,Economic Development,5140,Expense,Other Services and Charges,1000
FY20,Economic Development,5140,Expense,Other Services and Charges,196638
FY20,Economic Development,5140,Expense,Other Services and Charges,414339
FY20,Economic Development,5140,Revenue,Charges for Services,73000
FY20,Economic Development,5140,Revenue,Investment Income & Rentals,112420
FY20,Economic Development,5140,Expense,Supplies,2500
FY20,Economic Development,5140,Expense,Personnel Services,58622
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,4601
FY20,Economic Development,5140,Expense,Personnel Services,16920
FY20,Economic Development,5140,Expense,Personnel Services,5015
FY20,Economic Development,5140,Expense,Personnel Services,13252
FY20,Economic Development,5140,Expense,Personnel Services,96
FY20,Economic Development,5140,Expense,Personnel Services,1000
FY20,Economic Development,5140,Expense,Other Services and Charges,25000
FY20,Economic Development,5140,Expense,Other Services and Charges,50000
FY20,Economic Development,5140,Expense,Other Services and Charges,33299
FY20,Economic Development,5140,Expense,Other Services and Charges,8000
FY20,Economic Development,5140,Expense,Other Services and Charges,18000
FY20,Economic Development,5140,Expense,Other Services and Charges,40251
FY20,Economic Development,5140,Expense,Other Services and Charges,30000
FY20,Economic Development,5140,Expense,Other Services and Charges,14882
FY20,Economic Development,5140,Expense,Other Services and Charges,22000
FY20,Economic Development,5140,Revenue,Charges for Services,668060
FY20,Economic Development,5140,Revenue,Charges for Services,970879
FY20,Economic Development,5140,Revenue,Charges for Services,216573
FY20,Economic Development,5140,Revenue,Charges for Services,-1285313
FY20,Economic Development,5141,Expense,Capital Outlays,2250000
FY20,Economic Development,5141,Expense,Capital Outlays,300000
FY20,Economic Development,5141,Expense,Capital Outlays,800000
FY20,Economic Development,5141,Expense,Capital Outlays,3200000
FY20,Economic Development,5141,Revenue,Other Financing Sources,6550000
FY20,Economic Development,5140,Expense,Supplies,2000
FY20,Economic Development,5140,Expense,Other Services and Charges,2400
FY20,Economic Development,5140,Expense,Other Services and Charges,6000
FY20,Economic Development,5140,Revenue,Charges for Services,-48110
FY20,Economic Development,5140,Revenue,Charges for Services,66000
FY20,Economic Development,5140,Revenue,Charges for Services,2000
FY20,Economic Development,5140,Expense,Supplies,5000
FY20,Economic Development,5140,Expense,Supplies,5000
FY20,Economic Development,5140,Expense,Personnel Services,44099
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,3424
FY20,Economic Development,5140,Expense,Personnel Services,8460
FY20,Economic Development,5140,Expense,Personnel Services,3770
FY20,Economic Development,5140,Expense,Personnel Services,9977
FY20,Economic Development,5140,Expense,Personnel Services,72
FY20,Economic Development,5140,Expense,Other Services and Charges,300000
FY20,Economic Development,5140,Expense,Other Services and Charges,4536
FY20,Economic Development,5140,Expense,Other Services and Charges,51886
FY20,Economic Development,5140,Expense,Supplies,1000
FY20,Economic Development,5140,Expense,Personnel Services,16169
FY20,Economic Development,5140,Expense,Personnel Services,200
FY20,Economic Development,5140,Expense,Personnel Services,1251
FY20,Economic Development,5140,Expense,Personnel Services,4608
FY20,Economic Development,5140,Expense,Personnel Services,1383
FY20,Economic Development,5140,Expense,Personnel Services,3646
FY20,Economic Development,5140,Expense,Personnel Services,12
FY20,Economic Development,5140,Expense,Other Services and Charges,1000
FY20,Economic Development,5140,Expense,Other Services and Charges,7354
FY20,Economic Development,5140,Expense,Other Services and Charges,10000
FY20,Economic Development,5140,Expense,Other Services and Charges,2082
FY20,Economic Development,5140,Revenue,Charges for Services,-90000
FY20,Economic Development,5140,Revenue,Charges for Services,210000
FY20,Economic Development,5140,Revenue,Charges for Services,10000
FY20,Economic Development,5140,Revenue,Charges for Services,-110000
FY20,Economic Development,5140,Expense,Supplies,20000
FY20,Economic Development,5140,Expense,Supplies,5000
FY20,Economic Development,5140,Expense,Personnel Services,435819
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,1000
FY20,Economic Development,5140,Expense,Personnel Services,5000
FY20,Economic Development,5140,Expense,Personnel Services,33835
FY20,Economic Development,5140,Expense,Personnel Services,161664
FY20,Economic Development,5140,Expense,Personnel Services,37265
FY20,Economic Development,5140,Expense,Personnel Services,98620
FY20,Economic Development,5140,Expense,Personnel Services,610
FY20,Economic Development,5140,Expense,Other Services and Charges,210000
FY20,Economic Development,5140,Expense,Other Services and Charges,25000
FY20,Economic Development,5140,Expense,Other Services and Charges,7500
FY20,Economic Development,5140,Expense,Other Services and Charges,2000
FY20,Economic Development,5140,Expense,Other Services and Charges,880
FY20,Economic Development,5140,Expense,Other Services and Charges,32703
FY20,Economic Development,5140,Expense,Supplies,2500
FY20,Economic Development,5140,Expense,Personnel Services,56853
FY20,Economic Development,5140,Expense,Personnel Services,250
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,1000
FY20,Economic Development,5140,Expense,Personnel Services,4479
FY20,Economic Development,5140,Expense,Personnel Services,15384
FY20,Economic Development,5140,Expense,Personnel Services,4861
FY20,Economic Development,5140,Expense,Personnel Services,12847
FY20,Economic Development,5140,Expense,Personnel Services,96
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Other Services and Charges,90000
FY20,Economic Development,5140,Expense,Other Services and Charges,19062
FY20,Economic Development,5140,Expense,Other Services and Charges,25000
FY20,Economic Development,5140,Expense,Other Services and Charges,3570
FY20,Economic Development,5140,Expense,Other Services and Charges,19920
FY20,Economic Development,5140,Revenue,Charges for Services,-1267031
FY20,Economic Development,5140,Revenue,Charges for Services,300000
FY20,Economic Development,5140,Revenue,Charges for Services,353600
FY20,Economic Development,5140,Revenue,Charges for Services,900000
FY20,Economic Development,5140,Expense,Supplies,10000
FY20,Economic Development,5140,Expense,Personnel Services,12256
FY20,Economic Development,5140,Expense,Personnel Services,939
FY20,Economic Development,5140,Expense,Personnel Services,2304
FY20,Economic Development,5140,Expense,Personnel Services,1047
FY20,Economic Development,5140,Expense,Personnel Services,2770
FY20,Economic Development,5140,Expense,Personnel Services,12
FY20,Economic Development,5140,Expense,Other Services and Charges,2796000
FY20,Economic Development,5140,Expense,Other Services and Charges,20000
FY20,Economic Development,5140,Expense,Other Services and Charges,100
FY20,Economic Development,5140,Expense,Other Services and Charges,75000
FY20,Economic Development,5140,Revenue,Other Revenues,25000
FY20,Economic Development,5140,Revenue,Charges for Services,500000
FY20,Economic Development,5140,Expense,Supplies,500
FY20,Economic Development,5140,Expense,Other Services and Charges,5000
FY20,Economic Development,5140,Expense,Other Services and Charges,500
FY20,Economic Development,5140,Expense,Other Services and Charges,3350
FY20,Economic Development,5140,Expense,Other Services and Charges,2500
FY20,Economic Development,5140,Expense,Other Services and Charges,12000
FY20,Economic Development,5140,Expense,Other Services and Charges,20000
FY20,Economic Development,5140,Expense,Other Services and Charges,6000
FY20,Economic Development,5140,Expense,Other Services and Charges,12000
FY20,Economic Development,5140,Revenue,Charges for Services,48000
FY20,Economic Development,5140,Revenue,Charges for Services,200000
FY20,Economic Development,5140,Expense,Supplies,50000
FY20,Economic Development,5140,Expense,Supplies,2500
FY20,Economic Development,5140,Expense,Personnel Services,183862
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,5000
FY20,Economic Development,5140,Expense,Personnel Services,14484
FY20,Economic Development,5140,Expense,Personnel Services,53892
FY20,Economic Development,5140,Expense,Personnel Services,15721
FY20,Economic Development,5140,Expense,Personnel Services,41612
FY20,Economic Development,5140,Expense,Personnel Services,264
FY20,Economic Development,5140,Expense,Other Services and Charges,372358
FY20,Economic Development,5140,Expense,Other Services and Charges,25000
FY20,Economic Development,5140,Expense,Other Services and Charges,200000
FY20,Economic Development,5140,Expense,Other Services and Charges,2500
FY20,Economic Development,5140,Expense,Other Services and Charges,2000
FY20,Economic Development,5140,Expense,Other Services and Charges,430
FY20,Economic Development,5140,Expense,Other Services and Charges,21937
FY20,Economic Development,5140,Revenue,Charges for Services,2000000
FY20,Economic Development,5140,Revenue,Charges for Services,1300000
FY20,Economic Development,5140,Revenue,Charges for Services,30000
FY20,Economic Development,5140,Revenue,Charges for Services,575000
FY20,Economic Development,5140,Expense,Supplies,50000
FY20,Economic Development,5140,Expense,Supplies,10000
FY20,Economic Development,5140,Expense,Personnel Services,476973
FY20,Economic Development,5140,Expense,Personnel Services,500
FY20,Economic Development,5140,Expense,Personnel Services,10000
FY20,Economic Development,5140,Expense,Personnel Services,37298
FY20,Economic Development,5140,Expense,Personnel Services,153960
FY20,Economic Development,5140,Expense,Personnel Services,40792
FY20,Economic Development,5140,Expense,Personnel Services,107955
FY20,Economic Development,5140,Expense,Personnel Services,666
FY20,Economic Development,5140,Expense,Personnel Services,10000
FY20,Economic Development,5140,Expense,Other Services and Charges,117000
FY20,Economic Development,5140,Expense,Other Services and Charges,50000
FY20,Economic Development,5140,Expense,Other Services and Charges,1000
FY20,Economic Development,5140,Expense,Other Services and Charges,500000
FY20,Economic Development,5140,Expense,Other Services and Charges,28800
FY20,Economic Development,5140,Expense,Other Services and Charges,13273
FY20,Economic Development,5140,Expense,Other Services and Charges,106303
FY20,Economic Development,5140,Expense,Other Services and Charges,24000
FY20,Economic Development,5140,Expense,Supplies,25000
FY20,Economic Development,5140,Expense,Debt Service,1066686
FY20,Economic Development,5140,Expense,Debt Service,3500
FY20,Economic Development,5140,Expense,Capital Outlays,8000
FY20,Economic Development,5140,Expense,Personnel Services,210609
FY20,Economic Development,5140,Expense,Personnel Services,750
FY20,Economic Development,5140,Expense,Personnel Services,1500
FY20,Economic Development,5140,Expense,Personnel Services,5000
FY20,Economic Development,5140,Expense,Personnel Services,16632
FY20,Economic Development,5140,Expense,Personnel Services,62364
FY20,Economic Development,5140,Expense,Personnel Services,18006
FY20,Economic Development,5140,Expense,Personnel Services,47653
FY20,Economic Development,5140,Expense,Personnel Services,286
FY20,Economic Development,5140,Expense,Personnel Services,3500
FY20,Economic Development,5140,Expense,Other Services and Charges,6000
FY20,Economic Development,5140,Expense,Other Services and Charges,350000
FY20,Economic Development,5140,Expense,Other Services and Charges,242152
FY20,Economic Development,5140,Expense,Other Services and Charges,9000
FY20,Economic Development,5140,Expense,Other Services and Charges,3000
FY20,Economic Development,5140,Expense,Other Services and Charges,35000
FY20,Economic Development,5140,Expense,Other Services and Charges,224000
FY20,Economic Development,5140,Expense,Other Services and Charges,5000
FY20,Economic Development,5140,Expense,Other Services and Charges,20000
FY20,Economic Development,5140,Expense,Other Services and Charges,113079
FY20,Economic Development,5140,Expense,Other Services and Charges,42000
FY20,Economic Development,5140,Expense,Other Services and Charges,10000
FY20,Economic Development,5140,Expense,Other Services and Charges,15288
FY20,Economic Development,5140,Expense,Other Services and Charges,47000
FY20,Economic Development,5140,Revenue,Other Revenues,5000
FY20,Economic Development,5140,Revenue,Charges for Services,-372000
FY20,Economic Development,5140,Revenue,Charges for Services,4200000
FY20,Economic Development,5140,Revenue,Charges for Services,7075440
FY20,Economic Development,5140,Revenue,Charges for Services,2297040
FY20,Economic Development,2360,Expense,Debt Service,30429
FY20,Economic Development,2360,Expense,Debt Service,12470
FY20,Economic Development,2360,Expense,Capital Outlays,300000
FY20,Economic Development,2360,Expense,Personnel Services,17328
FY20,Economic Development,2360,Expense,Personnel Services,1332
FY20,Economic Development,2360,Expense,Personnel Services,3084
FY20,Economic Development,2360,Expense,Personnel Services,1476
FY20,Economic Development,2360,Expense,Personnel Services,3924
FY20,Economic Development,2360,Expense,Personnel Services,24
FY20,Economic Development,2360,Expense,Other Services and Charges,150000
FY20,Economic Development,2360,Expense,Other Services and Charges,100
FY20,Economic Development,2360,Expense,Other Services and Charges,699
FY20,Economic Development,2360,Expense,Other Services and Charges,76
FY20,Economic Development,2360,Expense,Other Services and Charges,8800
FY20,Economic Development,2360,Expense,Other Services and Charges,365
FY20,Economic Development,2360,Expense,Other Services and Charges,9207
FY20,Economic Development,2360,Revenue,Other Revenues,300000
FY20,Economic Development,2360,Revenue,Licenses & Permits,600
FY20,Economic Development,2430,Expense,Personnel Services,86640
FY20,Economic Development,2430,Expense,Personnel Services,6636
FY20,Economic Development,2430,Expense,Personnel Services,15396
FY20,Economic Development,2430,Expense,Personnel Services,7404
FY20,Economic Development,2430,Expense,Personnel Services,19608
FY20,Economic Development,2430,Expense,Personnel Services,120
FY20,Economic Development,2440,Expense,Supplies,2550
FY20,Economic Development,2440,Expense,Personnel Services,85666
FY20,Economic Development,2440,Expense,Personnel Services,6560
FY20,Economic Development,2440,Expense,Personnel Services,15408
FY20,Economic Development,2440,Expense,Personnel Services,7328
FY20,Economic Development,2440,Expense,Personnel Services,19395
FY20,Economic Development,2440,Expense,Personnel Services,132
FY20,Economic Development,2440,Expense,Other Services and Charges,330000
FY20,Economic Development,2440,Expense,Other Services and Charges,7000
FY20,Economic Development,2440,Expense,Other Services and Charges,3742
FY20,Economic Development,2440,Expense,Other Services and Charges,613
FY20,Economic Development,2440,Expense,Other Services and Charges,100
FY20,Economic Development,2440,Expense,Other Services and Charges,300
FY20,Economic Development,2440,Expense,Other Services and Charges,500
FY20,Economic Development,2440,Expense,Other Services and Charges,1500
FY20,Economic Development,2440,Expense,Other Services and Charges,3000
FY20,Economic Development,2440,Expense,Other Services and Charges,800
FY20,Economic Development,2440,Expense,Other Services and Charges,2400
FY20,Economic Development,2440,Expense,Other Services and Charges,758
FY20,Economic Development,2440,Expense,Other Services and Charges,3350
FY20,Economic Development,2440,Expense,Other Services and Charges,5601
FY20,Economic Development,2440,Expense,Other Services and Charges,141151
FY20,Economic Development,2440,Revenue,Other Revenues,7000
FY20,Economic Development,2440,Revenue,Charges for Services,29618
FY20,Economic Development,2440,Revenue,Charges for Services,5155
FY20,Economic Development,2440,Revenue,Other Financing Sources,285000
FY20,Economic Development,1010,Expense,Personnel Services,64596
FY20,Economic Development,1010,Expense,Personnel Services,4944
FY20,Economic Development,1010,Expense,Personnel Services,15396
FY20,Economic Development,1010,Expense,Personnel Services,5520
FY20,Economic Development,1010,Expense,Personnel Services,14628
FY20,Economic Development,1010,Expense,Personnel Services,96
FY20,Economic Development,2520,Expense,Capital Outlays,10000
FY20,Economic Development,2520,Expense,Other Services and Charges,22250
FY20,Economic Development,2520,Expense,Other Services and Charges,32400
FY20,Economic Development,2520,Expense,Other Services and Charges,45725
FY20,Economic Development,2520,Revenue,Other Revenues,101418
FY20,Economic Development,2520,Revenue,Other Revenues,200
FY20,Economic Development,2520,Revenue,Charges for Services,17614
FY20,Economic Development,2520,Revenue,Investment Income & Rentals,1363
FY20,Retirement Activities,7371,Expense,Other Services and Charges,1212000
FY20,Retirement Activities,7371,Revenue,Charges for Services,1212000
FY20,Retirement Activities,7372,Expense,Other Services and Charges,344000
FY20,Retirement Activities,7372,Revenue,Charges for Services,344000
FY20,Retirement Activities,7373,Expense,Other Services and Charges,124000
FY20,Retirement Activities,7373,Revenue,Charges for Services,124000
FY20,Retirement Activities,7374,Expense,Other Services and Charges,80250
FY20,Retirement Activities,7374,Revenue,Charges for Services,80250
FY20,Retirement Activities,7371,Expense,Other Services and Charges,5439285
FY20,Retirement Activities,7371,Revenue,Charges for Services,3421489
FY20,Retirement Activities,7371,Revenue,Charges for Services,681741
FY20,Retirement Activities,7371,Revenue,Investment Income & Rentals,534421
FY20,Retirement Activities,7372,Expense,Other Services and Charges,2914954
FY20,Retirement Activities,7372,Revenue,Charges for Services,2648182
FY20,Retirement Activities,7372,Revenue,Charges for Services,292175
FY20,Retirement Activities,7372,Revenue,Investment Income & Rentals,1848849
FY20,Retirement Activities,7373,Expense,Other Services and Charges,3012350
FY20,Retirement Activities,7373,Revenue,Charges for Services,2033496
FY20,Retirement Activities,7373,Revenue,Charges for Services,316522
FY20,Retirement Activities,7373,Revenue,Investment Income & Rentals,1005379
FY20,Retirement Activities,7374,Revenue,Charges for Services,11651
FY20,Retirement Activities,7050,Expense,Personnel Services,324924
FY20,Retirement Activities,7050,Expense,Personnel Services,24852
FY20,Retirement Activities,7050,Expense,Personnel Services,61584
FY20,Retirement Activities,7050,Expense,Personnel Services,27792
FY20,Retirement Activities,7050,Expense,Personnel Services,73548
FY20,Retirement Activities,7050,Expense,Personnel Services,468
FY20,Retirement Activities,7050,Expense,Other Services and Charges,2145
FY20,Adminitrative Services,1010,Expense,Capital Outlays,5000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,18574
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,80000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,2500
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,4000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,80960
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,27300
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,40000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,100000
FY20,Adminitrative Services,1010,Expense,Personnel Services,347416
FY20,Adminitrative Services,1010,Expense,Personnel Services,26575
FY20,Adminitrative Services,1010,Expense,Personnel Services,76980
FY20,Adminitrative Services,1010,Expense,Personnel Services,29715
FY20,Adminitrative Services,1010,Expense,Personnel Services,78645
FY20,Adminitrative Services,1010,Expense,Personnel Services,489
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,42220
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,40000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,2400
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,15000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,9120
FY20,Adminitrative Services,6771,Expense,Personnel Services,114468
FY20,Adminitrative Services,6771,Expense,Personnel Services,8760
FY20,Adminitrative Services,6771,Expense,Personnel Services,23100
FY20,Adminitrative Services,6771,Expense,Personnel Services,9780
FY20,Adminitrative Services,6771,Expense,Personnel Services,25908
FY20,Adminitrative Services,6771,Expense,Personnel Services,168
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,185000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,225000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,100000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,525000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,50000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,200000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,1800
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,2736
FY20,Adminitrative Services,6771,Revenue,Charges for Services,1411844
FY20,Adminitrative Services,6771,Expense,Personnel Services,28488
FY20,Adminitrative Services,6771,Expense,Personnel Services,2172
FY20,Adminitrative Services,6771,Expense,Personnel Services,6156
FY20,Adminitrative Services,6771,Expense,Personnel Services,2436
FY20,Adminitrative Services,6771,Expense,Personnel Services,6456
FY20,Adminitrative Services,6771,Expense,Personnel Services,36
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,50000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,780
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,3626
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,1824
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,160000
FY20,Adminitrative Services,6771,Revenue,Charges for Services,143864
FY20,Adminitrative Services,1010,Expense,Supplies,30000
FY20,Adminitrative Services,1010,Expense,Personnel Services,274406
FY20,Adminitrative Services,1010,Expense,Personnel Services,20966
FY20,Adminitrative Services,1010,Expense,Personnel Services,63888
FY20,Adminitrative Services,1010,Expense,Personnel Services,23460
FY20,Adminitrative Services,1010,Expense,Personnel Services,62093
FY20,Adminitrative Services,1010,Expense,Personnel Services,373
FY20,Adminitrative Services,1010,Expense,Personnel Services,900
FY20,Adminitrative Services,1010,Expense,Personnel Services,2325
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,297000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,2500
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,600
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,1000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,10000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,2000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,15120
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,326971
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,75000
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,28214
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,12333
FY20,Adminitrative Services,6771,Expense,Other Services and Charges,40922
FY20,Adminitrative Services,6771,Revenue,Charges for Services,185000
FY20,Adminitrative Services,6771,Revenue,Charges for Services,205853
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,135000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,75000
FY20,Adminitrative Services,1010,Expense,Other Services and Charges,34631
FY20,Adminitrative Services,1010,Expense,Personnel Services,268101
FY20,Adminitrative Services,1010,Expense,Personnel Services,20506
FY20,Adminitrative Services,1010,Expense,Personnel Services,46188
FY20,Adminitrative Services,1010,Expense,Personnel Services,22925
