budget_year,department,fund_code,account_type,account_category,amount
FY17,Enterprise Services,5140,Expense,Other Services and Charges,61600
FY17,Enterprise Services,5140,Expense,Personal Services,32
FY17,Enterprise Services,5140,Expense,Supplies,2500
FY17,Enterprise Services,5140,Expense,Other Services and Charges,25000
FY17,Enterprise Services,5140,Expense,Personal Services,2820
FY17,Enterprise Services,5140,Revenue,Charges for Services,350000
FY17,Enterprise Services,5140,Revenue,Charges for Services,675000
FY17,Enterprise Services,5140,Expense,Other Services and Charges,17389
FY17,Enterprise Services,5140,Revenue,Charges for Services,160000
FY17,Enterprise Services,5140,Expense,Personal Services,6000
FY17,Enterprise Services,5140,Expense,Other Services and Charges,976
FY17,Enterprise Services,5140,Revenue,Charges for Services,-953370
FY17,Enterprise Services,5140,Expense,Personal Services,5498
FY17,Enterprise Services,5140,Expense,Personal Services,5532
FY17,Enterprise Services,5140,Expense,Capital Outlays,2500
FY17,Enterprise Services,5140,Expense,Other Services and Charges,5000
FY17,Enterprise Services,5140,Expense,Personal Services,2459
FY17,Enterprise Services,5140,Expense,Capital Outlays,2000
FY17,Enterprise Services,5140,Expense,Other Services and Charges,7500
FY17,Enterprise Services,5140,Revenue,Charges for Services,-213528
FY17,Enterprise Services,5140,Expense,Personal Services,2336
FY17,Enterprise Services,5140,Expense,Personal Services,1144
FY17,Enterprise Services,5140,Revenue,Charges for Services,2000
FY17,Enterprise Services,5140,Expense,Personal Services,5000
FY17,Enterprise Services,5140,Revenue,Charges for Services,265000
FY17,Enterprise Services,5140,Expense,Other Services and Charges,15000
FY17,Enterprise Services,5140,Expense,Supplies,2500
FY17,Enterprise Services,5140,Expense,Personal Services,1198
FY17,Enterprise Services,5140,Expense,Personal Services,14
FY17,Enterprise Services,5140,Expense,Personal Services,9941
FY17,Design & Development,1010,Expense,Other Services and Charges,1778
FY17,Design & Development,1010,Revenue,Charges for Services,23361
FY17,Treasury,2260,Expense,Other Services and Charges,120
FY17,Treasury,5910,Expense,Personal Services,11237
FY17,Treasury,5910,Expense,Capital Outlays,500
FY17,Treasury,2260,Expense,Personal Services,35085
FY17,Treasury,2260,Expense,Supplies,250
FY17,Treasury,5910,Expense,Other Services and Charges,259448
FY17,Treasury,2260,Expense,Personal Services,48
FY17,Treasury,2260,Expense,Personal Services,2684
FY17,Treasury,5910,Expense,Other Services and Charges,1150
FY17,Treasury,5910,Expense,Other Services and Charges,8822
FY17,Treasury,2260,Expense,Capital Outlays,125
FY17,Treasury,5140,Expense,Other Services and Charges,323033
FY17,Treasury,2260,Expense,Personal Services,7621
FY17,Treasury,2260,Expense,Other Services and Charges,9942
FY17,Treasury,2260,Expense,Other Services and Charges,441
FY17,Treasury,5910,Expense,Other Services and Charges,2798
FY17,Treasury,2260,Expense,Personal Services,4228
FY17,Treasury,5910,Expense,Personal Services,17699
FY17,Treasury,5910,Expense,Personal Services,34510
FY17,Treasury,5910,Expense,Personal Services,146882
FY17,Treasury,5910,Expense,Other Services and Charges,18000
FY17,Treasury,5910,Expense,Other Services and Charges,550
FY17,Treasury,5910,Expense,Supplies,5250
FY17,Treasury,5910,Expense,Other Services and Charges,19617
FY17,Treasury,5910,Expense,Personal Services,34421
FY17,Treasury,2260,Expense,Personal Services,8243
FY17,Treasury,5910,Expense,Other Services and Charges,21000
FY17,Treasury,2260,Expense,Other Services and Charges,123014
FY17,Treasury,5910,Expense,Personal Services,203
FY17,Community Services,2080,Revenue,Investment Income & Rentals,250
FY17,Community Services,2080,Revenue,Charges for Services,8000
FY17,Community Services,2080,Revenue,Investment Income & Rentals,500
FY17,Community Services,2080,Revenue,Charges for Services,50000
FY17,Public Services,2260,Expense,Other Services and Charges,8211
FY17,Public Services,2260,Expense,Personal Services,5000
FY17,Public Services,2260,Expense,Personal Services,3500
FY17,Public Services,2260,Expense,Other Services and Charges,154
FY17,Public Services,2260,Expense,Personal Services,650
FY17,Public Services,2260,Expense,Personal Services,133
FY17,Enterprise Services,5900,Expense,Personal Services,30000
FY17,Enterprise Services,5900,Expense,Personal Services,108625
FY17,Enterprise Services,5900,Expense,Other Services and Charges,5503
FY17,Enterprise Services,5900,Expense,Other Services and Charges,1886
FY17,Enterprise Services,5900,Expense,Personal Services,333615
FY17,Enterprise Services,5900,Expense,Other Services and Charges,1089431
FY17,Enterprise Services,5900,Expense,Personal Services,1419941
FY17,Enterprise Services,5900,Expense,Other Services and Charges,246061
FY17,Enterprise Services,5900,Expense,Other Services and Charges,80166
FY17,Enterprise Services,5900,Expense,Other Services and Charges,174
FY17,Enterprise Services,5900,Expense,Capital Outlays,22407
FY17,Enterprise Services,5900,Expense,Other Services and Charges,514
FY17,Enterprise Services,5900,Expense,Personal Services,1000
FY17,Enterprise Services,5900,Expense,Other Services and Charges,23636
FY17,Enterprise Services,5900,Expense,Personal Services,310402
FY17,Enterprise Services,5900,Expense,Other Services and Charges,49219
FY17,Enterprise Services,5900,Expense,Other Services and Charges,2943
FY17,Enterprise Services,5900,Expense,Other Services and Charges,2523
FY17,Enterprise Services,5900,Expense,Other Services and Charges,1618
FY17,Enterprise Services,5900,Expense,Other Services and Charges,9529
FY17,Enterprise Services,5900,Expense,Personal Services,171096
FY17,Enterprise Services,5900,Expense,Other Services and Charges,3214
FY17,Enterprise Services,5900,Expense,Supplies,46866
FY17,Enterprise Services,5900,Expense,Other Services and Charges,763
FY17,Enterprise Services,5900,Expense,Other Services and Charges,6427
FY17,Enterprise Services,5900,Expense,Personal Services,1968
FY17,Community Services,2080,Expense,Supplies,2500
FY17,Community Services,2080,Expense,Supplies,250
FY17,Community Services,2080,Revenue,Charges for Services,27200
FY17,Community Services,2080,Expense,Personal Services,413
FY17,Community Services,2080,Expense,Other Services and Charges,1888
FY17,Community Services,2080,Expense,Personal Services,5400
FY17,Community Services,2080,Expense,Personal Services,205
FY17,Enterprise Services,5900,Expense,Other Services and Charges,35739
FY17,Public Services,2260,Expense,Personal Services,38
FY17,Public Services,2260,Expense,Personal Services,77
FY17,Public Services,2260,Expense,Other Services and Charges,1026
FY17,Public Services,2260,Expense,Other Services and Charges,193
FY17,Public Services,2260,Expense,Personal Services,1000
FY17,Public Services,2260,Expense,Personal Services,3000
FY17,Public Services,2260,Expense,Other Services and Charges,11290
FY17,Public Services,2260,Expense,Personal Services,230
FY17,Public Services,2260,Expense,Personal Services,114
FY17,Public Services,2260,Expense,Other Services and Charges,2118
FY17,Design & Development,1010,Revenue,Charges for Services,8379
FY17,Design & Development,2260,Expense,Personal Services,107166
FY17,Design & Development,2260,Expense,Other Services and Charges,1985
FY17,Design & Development,2260,Expense,Personal Services,23357
FY17,Design & Development,2260,Expense,Other Services and Charges,15579
FY17,Design & Development,2260,Expense,Other Services and Charges,120000
FY17,Design & Development,2260,Expense,Personal Services,25179
FY17,Design & Development,2260,Expense,Personal Services,8198
FY17,Design & Development,2260,Expense,Other Services and Charges,144000
FY17,Design & Development,2260,Expense,Personal Services,149
FY17,Design & Development,2260,Expense,Personal Services,12913
FY17,Design & Development,2260,Expense,Other Services and Charges,12623
FY17,Design & Development,2260,Revenue,Charges for Services,294626
FY17,Police,1010,Expense,Other Services and Charges,38500
FY17,Police,1010,Expense,Other Services and Charges,200353
FY17,Police,1010,Expense,Other Services and Charges,234791
FY17,Police,1010,Expense,Personal Services,47177
FY17,Police,1010,Expense,Other Services and Charges,10000
FY17,Police,1010,Expense,Personal Services,3224347
FY17,Police,1010,Expense,Other Services and Charges,17610
FY17,Police,1010,Expense,Capital Outlays,25000
FY17,Police,1010,Expense,Supplies,4650
FY17,Police,1010,Expense,Personal Services,758106
FY17,Police,1010,Expense,Other Services and Charges,18000
FY17,Police,1010,Expense,Personal Services,592735
FY17,Police,1010,Expense,Other Services and Charges,12570
FY17,Police,1010,Expense,Personal Services,547046
FY17,Police,1010,Expense,Personal Services,4468
FY17,Clerk's Office,1010,Expense,Other Services and Charges,40000
FY17,Clerk's Office,1010,Expense,Personal Services,6744
FY17,Clerk's Office,1010,Expense,Personal Services,10622
FY17,Clerk's Office,1010,Expense,Personal Services,88155
FY17,Clerk's Office,1010,Expense,Personal Services,24586
FY17,Clerk's Office,1010,Expense,Personal Services,20712
FY17,Clerk's Office,1010,Expense,Other Services and Charges,1410
FY17,Clerk's Office,1010,Expense,Personal Services,122
FY17,Enterprise Services,2020,Revenue,Charges for Services,175000
FY17,Enterprise Services,2020,Expense,Supplies,80000
FY17,Enterprise Services,2020,Expense,Personal Services,92558
FY17,Enterprise Services,2020,Expense,Other Services and Charges,1000
FY17,Enterprise Services,2020,Expense,Personal Services,47469
FY17,Enterprise Services,2020,Expense,Personal Services,393946
FY17,Enterprise Services,2030,Expense,Other Services and Charges,17539
FY17,Enterprise Services,2020,Expense,Personal Services,400
FY17,Enterprise Services,2030,Expense,Other Services and Charges,428
FY17,Enterprise Services,2030,Expense,Other Services and Charges,40000
FY17,Enterprise Services,2020,Expense,Other Services and Charges,7379
FY17,Enterprise Services,2020,Expense,Other Services and Charges,54932
FY17,Enterprise Services,2030,Expense,Supplies,10000
FY17,Enterprise Services,2020,Expense,Other Services and Charges,36508
FY17,Enterprise Services,2020,Expense,Other Services and Charges,62474
FY17,Enterprise Services,2020,Expense,Personal Services,93735
FY17,Enterprise Services,2020,Expense,Personal Services,24200
FY17,Enterprise Services,2020,Expense,Personal Services,31988
FY17,Enterprise Services,2020,Expense,Other Services and Charges,355000
FY17,Enterprise Services,2020,Expense,Other Services and Charges,1000
FY17,Enterprise Services,2020,Expense,Other Services and Charges,67614
FY17,Enterprise Services,2020,Expense,Capital Outlays,10000
FY17,Enterprise Services,2020,Expense,Personal Services,546
FY17,Clerk's Office,1010,Expense,Personal Services,62872
FY17,Clerk's Office,1010,Revenue,Other Revenues,420
FY17,Clerk's Office,1010,Expense,Other Services and Charges,700
FY17,Clerk's Office,1010,Expense,Personal Services,7576
FY17,Clerk's Office,1010,Expense,Other Services and Charges,500
FY17,Clerk's Office,1010,Expense,Supplies,16000
FY17,Clerk's Office,1010,Expense,Other Services and Charges,850
FY17,Clerk's Office,1010,Expense,Capital Outlays,5000
FY17,Clerk's Office,1010,Expense,Supplies,200
FY17,Clerk's Office,1010,Expense,Personal Services,4810
FY17,Clerk's Office,1010,Revenue,Charges for Services,20000
FY17,Clerk's Office,1010,Expense,Other Services and Charges,142088
FY17,Clerk's Office,1010,Expense,Personal Services,14772
FY17,Clerk's Office,1010,Expense,Other Services and Charges,40000
FY17,Clerk's Office,1010,Expense,Personal Services,87
FY17,Clerk's Office,1010,Expense,Personal Services,12293
FY17,Enterprise Services,1010,Expense,Personal Services,216604
FY17,Enterprise Services,1010,Expense,Other Services and Charges,10119
FY17,Enterprise Services,1010,Expense,Personal Services,16570
FY17,Enterprise Services,1010,Expense,Personal Services,50891
FY17,Enterprise Services,1010,Expense,Personal Services,300
FY17,Enterprise Services,1010,Expense,Personal Services,46862
FY17,Enterprise Services,1010,Revenue,Licenses & Permits,302357
FY17,Enterprise Services,1010,Expense,Personal Services,26100
FY17,Enterprise Services,1010,Revenue,Charges for Services,40314
FY17,Enterprise Services,1010,Revenue,Charges for Services,31000
FY17,Police,1010,Expense,Other Services and Charges,130743
FY17,Police,1010,Expense,Personal Services,250185
FY17,Police,1010,Expense,Personal Services,1474
FY17,Police,1010,Expense,Personal Services,184397
FY17,Police,1010,Expense,Personal Services,196066
FY17,Police,1010,Expense,Personal Services,1063841
FY17,Police,1010,Expense,Other Services and Charges,4000
FY17,Police,1010,Expense,Personal Services,15425
FY17,Police,1010,Expense,Other Services and Charges,12000
FY17,Police,2650,Revenue,Fines & Forfeitures,24000
FY17,Police,2650,Revenue,Fines & Forfeitures,186000
FY17,Police,2650,Expense,Personal Services,73
FY17,Police,2650,Expense,Other Services and Charges,75000
FY17,Police,2650,Expense,Capital Outlays,25000
FY17,Police,2650,Revenue,Other Revenues,5000
FY17,Police,2650,Expense,Supplies,10000
FY17,Police,2650,Revenue,Charges for Services,59000
FY17,Police,2650,Expense,Other Services and Charges,32600
FY17,Police,2650,Expense,Personal Services,52941
FY17,Police,2650,Expense,Personal Services,4050
FY17,Police,2650,Expense,Personal Services,12293
FY17,Police,2650,Expense,Other Services and Charges,10000
FY17,Police,2650,Expense,Other Services and Charges,10000
FY17,Police,2650,Expense,Other Services and Charges,20000
FY17,Police,2650,Expense,Other Services and Charges,2018
FY17,Police,2650,Revenue,Charges for Services,15000
FY17,Police,2650,Expense,Other Services and Charges,10000
FY17,Police,2650,Revenue,Charges for Services,200
FY17,Police,2650,Expense,Personal Services,6379
FY17,Police,2650,Expense,Capital Outlays,150000
FY17,Police,2650,Revenue,Federal Grants,24000
FY17,Police,2650,Expense,Personal Services,12439
FY17,Police,2650,Revenue,Charges for Services,10000
FY17,Police,2651,Expense,Other Services and Charges,6000
FY17,Police,2651,Expense,Other Services and Charges,25667
FY17,Police,2651,Revenue,Fines & Forfeitures,190000
FY17,Police,2651,Expense,Other Services and Charges,75568
FY17,Police,2651,Expense,Other Services and Charges,12000
FY17,Police,2651,Expense,Other Services and Charges,3500
FY17,Police,2651,Revenue,Federal Grants,50000
FY17,Police,2651,Expense,Other Services and Charges,5000
FY17,Police,2651,Revenue,Charges for Services,25000
FY17,Police,2651,Expense,Other Services and Charges,5000
FY17,Police,2651,Expense,Personal Services,80922
FY17,Police,2651,Revenue,Investment Income & Rentals,500
FY17,Police,2651,Revenue,Charges for Services,8000
FY17,Police,2651,Expense,Other Services and Charges,30000
FY17,Police,2651,Expense,Personal Services,14914
FY17,Police,2651,Expense,Personal Services,112
FY17,Police,2651,Revenue,Other Revenues,36667
FY17,Police,2651,Expense,Personal Services,1173
FY17,Police,2651,Expense,Other Services and Charges,4000
FY17,Police,2651,Expense,Personal Services,12293
FY17,Police,2651,Expense,Supplies,10000
FY17,Police,2651,Expense,Capital Outlays,5000
FY17,Police,2651,Expense,Personal Services,19017
FY17,Enterprise Services,5900,Expense,Other Services and Charges,35420
FY17,Enterprise Services,5900,Expense,Personal Services,18032
FY17,Enterprise Services,5900,Expense,Other Services and Charges,6811
FY17,Enterprise Services,5900,Expense,Other Services and Charges,48100
FY17,Enterprise Services,5900,Expense,Other Services and Charges,6534
FY17,Enterprise Services,5900,Expense,Personal Services,34581
FY17,Enterprise Services,5900,Expense,Personal Services,2000
FY17,Enterprise Services,5900,Expense,Personal Services,11448
FY17,Enterprise Services,5900,Expense,Other Services and Charges,12123
FY17,Enterprise Services,5900,Expense,Supplies,44562
FY17,Enterprise Services,5900,Expense,Personal Services,149649
FY17,Enterprise Services,5900,Expense,Other Services and Charges,522
FY17,Enterprise Services,5900,Expense,Other Services and Charges,4855
FY17,Enterprise Services,5900,Expense,Other Services and Charges,7569
FY17,Enterprise Services,5900,Expense,Supplies,5000
FY17,Enterprise Services,5900,Expense,Personal Services,35160
FY17,Enterprise Services,5900,Expense,Personal Services,207
FY17,Enterprise Services,5900,Expense,Capital Outlays,67222
FY17,Enterprise Services,5900,Expense,Other Services and Charges,13062
FY17,Enterprise Services,5900,Expense,Other Services and Charges,5356
FY17,Enterprise Services,5900,Expense,Personal Services,30000
FY17,Enterprise Services,5900,Expense,Personal Services,60000
FY17,Enterprise Services,5900,Expense,Other Services and Charges,47826
FY17,Enterprise Services,5900,Expense,Other Services and Charges,673429
FY17,Enterprise Services,5900,Expense,Other Services and Charges,8698
FY17,Clerk's Office,1010,Expense,Other Services and Charges,2500
FY17,Clerk's Office,1010,Revenue,Charges for Services,75000
FY17,Clerk's Office,1010,Expense,Supplies,500
FY17,Public Library,2710,Expense,Supplies,21000
FY17,Public Library,2710,Expense,Personal Services,47572
FY17,Public Library,2710,Expense,Personal Services,11289
FY17,Public Library,2710,Expense,Personal Services,14125
FY17,Public Library,2710,Expense,Other Services and Charges,9000
FY17,Public Library,2710,Expense,Other Services and Charges,1600
FY17,Public Library,2710,Expense,Personal Services,11700
FY17,Public Library,2710,Expense,Other Services and Charges,500
FY17,Public Library,2710,Expense,Other Services and Charges,900
FY17,Public Library,2710,Expense,Personal Services,2712
FY17,Public Library,2710,Expense,Personal Services,86
FY17,Public Library,2710,Expense,Personal Services,4720
FY17,Public Library,2710,Expense,Other Services and Charges,3000
FY17,Public Library,2710,Expense,Other Services and Charges,4500
FY17,Public Library,2710,Expense,Other Services and Charges,4750
FY17,Public Library,2710,Expense,Other Services and Charges,8000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,450
FY17,Enterprise Services,5910,Expense,Other Services and Charges,6500
FY17,Enterprise Services,5910,Expense,Personal Services,300
FY17,Enterprise Services,5910,Expense,Personal Services,56938
FY17,Enterprise Services,5910,Expense,Personal Services,13377
FY17,Enterprise Services,5910,Expense,Capital Outlays,125000
FY17,Enterprise Services,5910,Expense,Personal Services,79
FY17,Enterprise Services,5910,Expense,Personal Services,12293
FY17,Enterprise Services,5910,Expense,Other Services and Charges,18759
FY17,Enterprise Services,5910,Expense,Other Services and Charges,40000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,290790
FY17,Enterprise Services,5910,Expense,Personal Services,4356
FY17,Enterprise Services,5910,Expense,Other Services and Charges,4500
FY17,Enterprise Services,5910,Expense,Personal Services,6861
FY17,Enterprise Services,5910,Expense,Other Services and Charges,75245
FY17,Enterprise Services,5910,Expense,Other Services and Charges,75000
FY17,Enterprise Services,5910,Expense,Supplies,88750
FY17,Enterprise Services,5910,Expense,Other Services and Charges,600
FY17,Enterprise Services,5910,Expense,Supplies,600
FY17,Enterprise Services,5910,Expense,Other Services and Charges,250
FY17,Enterprise Services,5910,Expense,Other Services and Charges,6267
FY17,Enterprise Services,5910,Expense,Other Services and Charges,1350000
FY17,Enterprise Services,5910,Expense,Other Services and Charges,5000
FY17,Enterprise Services,5910,Expense,Personal Services,14196
FY17,Enterprise Services,5910,Expense,Personal Services,2500
FY17,Enterprise Services,5910,Expense,Personal Services,117811
FY17,Enterprise Services,5910,Expense,Personal Services,27680
FY17,Enterprise Services,5910,Expense,Personal Services,167
FY17,Enterprise Services,5910,Expense,Personal Services,9204
FY17,Enterprise Services,5910,Expense,Personal Services,24586
FY17,Enterprise Services,5910,Expense,Personal Services,134904
FY17,Enterprise Services,5910,Expense,Personal Services,2500
FY17,Enterprise Services,5910,Expense,Personal Services,191
FY17,Enterprise Services,5910,Expense,Personal Services,24586
FY17,Enterprise Services,5910,Expense,Personal Services,16255
FY17,Enterprise Services,5910,Expense,Personal Services,10511
FY17,Enterprise Services,5910,Expense,Personal Services,31696
FY17,Fiscal Services,1020,Revenue,Investment Income & Rentals,67809
FY17,Executive Office,1010,Expense,Other Services and Charges,30000
FY17,Executive Office,1010,Expense,Personal Services,12293
FY17,Executive Office,1010,Expense,Personal Services,131
FY17,Executive Office,1010,Expense,Personal Services,11347
FY17,Executive Office,1010,Expense,Personal Services,22125
FY17,Executive Office,1010,Expense,Other Services and Charges,1000
FY17,Executive Office,1010,Expense,Other Services and Charges,40000
FY17,Executive Office,1010,Expense,Personal Services,94168
FY17,Executive Office,1010,Expense,Personal Services,7204
FY17,Executive Office,1010,Expense,Supplies,150
FY17,Executive Office,1010,Expense,Other Services and Charges,250
FY17,Engineering,6220,Revenue,Licenses & Permits,80000
FY17,Engineering,6220,Expense,Personal Services,5775
FY17,Engineering,6220,Expense,Personal Services,2962
FY17,Engineering,6220,Expense,Personal Services,34
FY17,Engineering,6220,Expense,Personal Services,6147
FY17,Engineering,6220,Expense,Other Financing,2030
FY17,Engineering,6220,Revenue,Licenses & Permits,8000
FY17,Engineering,6220,Expense,Personal Services,24580
FY17,Engineering,6220,Expense,Personal Services,1880
FY17,Engineering,6220,Revenue,Licenses & Permits,8500
FY17,Fire,1010,Expense,Personal Services,461223
FY17,Fire,1010,Expense,Personal Services,10875
FY17,Fire,1010,Expense,Supplies,3257
FY17,Fire,1010,Expense,Personal Services,73759
FY17,Fire,1010,Expense,Personal Services,18924
FY17,Fire,1010,Expense,Supplies,10914
FY17,Fire,1010,Expense,Personal Services,1015
FY17,Fire,1010,Expense,Capital Outlays,153400
FY17,Fire,1010,Expense,Other Services and Charges,3845
FY17,Fire,1010,Expense,Personal Services,666
FY17,Fire,1010,Expense,Other Financing,7139
FY17,Fire,1010,Expense,Other Services and Charges,23338
FY17,Fire,1010,Expense,Personal Services,113789
FY17,Fire,1010,Expense,Other Services and Charges,56469
FY17,Fire,1010,Expense,Personal Services,94454
FY17,Fire,1010,Revenue,Charges for Services,160000
FY17,Fire,1010,Expense,Other Services and Charges,1410
FY17,Technology & Change Management,6810,Revenue,Charges for Services,1087197
FY17,Technology & Change Management,6810,Expense,Capital Outlays,495000
FY17,Facilities & Fleet Management,6611,Expense,Capital Outlays,4221320
FY17,Facilities & Fleet Management,6611,Revenue,Investment Income & Rentals,4693225
FY17,Facilities & Fleet Management,6611,Revenue,Other Revenues,316599
FY17,Comptroller,1010,Expense,Other Services and Charges,4000
FY17,Comptroller,1010,Expense,Other Services and Charges,400
FY17,Comptroller,1010,Expense,Personal Services,39513
FY17,Comptroller,1010,Expense,Personal Services,24586
FY17,Comptroller,1010,Revenue,Charges for Services,350
FY17,Comptroller,1010,Expense,Other Services and Charges,100
FY17,Comptroller,1010,Expense,Supplies,750
FY17,Comptroller,1010,Expense,Other Services and Charges,5000
FY17,Comptroller,1010,Expense,Personal Services,20264
FY17,Comptroller,1010,Expense,Personal Services,168174
FY17,Comptroller,1010,Expense,Other Services and Charges,3816
FY17,Comptroller,1010,Expense,Personal Services,233
FY17,Comptroller,1010,Expense,Personal Services,12865
FY17,Community Services,2080,Expense,Other Services and Charges,5000
FY17,Community Services,2080,Expense,Personal Services,20280
FY17,Community Services,2080,Expense,Other Services and Charges,341
FY17,Community Services,2080,Expense,Personal Services,7130
FY17,Community Services,2080,Expense,Other Financing,30868
FY17,Community Services,2080,Expense,Personal Services,15367
FY17,Community Services,2080,Revenue,Charges for Services,1000
FY17,Community Services,2080,Expense,Personal Services,8787
FY17,Community Services,2080,Expense,Personal Services,870
FY17,Community Services,2080,Expense,Other Services and Charges,600
FY17,Community Services,2080,Expense,Other Services and Charges,14485
FY17,Community Services,2080,Expense,Other Services and Charges,10500
FY17,Community Services,2080,Expense,Personal Services,17134
FY17,Community Services,2080,Expense,Personal Services,72928
FY17,Community Services,2080,Expense,Other Services and Charges,5000
FY17,Community Services,2080,Revenue,Investment Income & Rentals,69500
FY17,Community Services,2080,Expense,Personal Services,15664
FY17,Community Services,2080,Expense,Personal Services,1198
FY17,Community Services,2080,Expense,Other Services and Charges,42954
FY17,Community Services,2080,Expense,Supplies,5500
FY17,Community Services,2080,Expense,Personal Services,594
FY17,Community Services,2080,Expense,Supplies,500
FY17,Community Services,2080,Revenue,Charges for Services,92425
FY17,Community Services,2080,Expense,Personal Services,1665
FY17,Community Services,2080,Expense,Supplies,5000
FY17,Community Services,2080,Expense,Other Services and Charges,3000
FY17,Community Services,2080,Expense,Personal Services,43944
FY17,Community Services,2080,Expense,Personal Services,3362
FY17,Community Services,2080,Revenue,Charges for Services,73375
FY17,Community Services,2080,Expense,Personal Services,2424
FY17,Community Services,2080,Expense,Personal Services,1201
FY17,Community Services,2080,Expense,Supplies,4500
FY17,Community Services,2080,Expense,Other Services and Charges,5000
FY17,Community Services,2080,Expense,Personal Services,31680
FY17,Community Services,2080,Expense,Supplies,500
FY17,Community Services,2080,Expense,Other Services and Charges,6294
FY17,Community Services,2080,Expense,Other Services and Charges,3200
FY17,Community Services,2080,Expense,Personal Services,1730
FY17,Community Services,2080,Expense,Personal Services,3492
FY17,Community Services,2080,Expense,Personal Services,42648
FY17,Community Services,2080,Expense,Supplies,5000
FY17,Community Services,2080,Revenue,Charges for Services,72220
FY17,Community Services,2080,Expense,Supplies,8000
FY17,Community Services,2080,Expense,Other Services and Charges,50
FY17,Community Services,2080,Expense,Supplies,4000
FY17,Community Services,2080,Revenue,Charges for Services,850
FY17,Community Services,2080,Revenue,Charges for Services,56500
FY17,Community Services,2080,Expense,Personal Services,25480
FY17,Community Services,2080,Expense,Supplies,400
FY17,Community Services,2080,Revenue,Charges for Services,500
FY17,Community Services,2080,Revenue,Investment Income & Rentals,250
FY17,Community Services,2080,Expense,Other Services and Charges,25841
FY17,Community Services,2080,Revenue,Other Revenues,5000
FY17,Community Services,2080,Expense,Personal Services,1949
FY17,Community Services,2080,Expense,Personal Services,966
FY17,Community Services,2080,Expense,Other Services and Charges,9054
FY17,Community Services,2080,Expense,Personal Services,3470
FY17,Community Services,2080,Expense,Personal Services,20
FY17,Community Services,2080,Expense,Personal Services,1780
FY17,Community Services,2080,Expense,Other Services and Charges,150
FY17,Community Services,2080,Expense,Personal Services,3442
FY17,Community Services,2080,Expense,Personal Services,14768
FY17,Community Services,2080,Expense,Personal Services,1000
FY17,Community Services,2080,Expense,Personal Services,1207
FY17,Community Services,2080,Expense,Supplies,7600
FY17,Human Resources,6771,Expense,Personal Services,2049
FY17,Human Resources,6771,Expense,Other Services and Charges,2000
FY17,Human Resources,6771,Expense,Personal Services,3228
FY17,Human Resources,6771,Expense,Personal Services,6294
FY17,Human Resources,6771,Expense,Personal Services,26789
FY17,Human Resources,6771,Expense,Personal Services,4917
FY17,Human Resources,6771,Expense,Other Services and Charges,1908
FY17,Human Resources,6771,Expense,Other Services and Charges,780
FY17,Human Resources,6771,Expense,Other Services and Charges,50000
FY17,Human Resources,6771,Expense,Personal Services,37
FY17,Human Resources,6771,Expense,Other Services and Charges,200000
FY17,Human Resources,6771,Expense,Personal Services,149
FY17,Human Resources,6771,Expense,Other Services and Charges,250000
FY17,Human Resources,6771,Expense,Other Services and Charges,735000
FY17,Human Resources,6771,Revenue,Other Revenues,5000
FY17,Human Resources,6771,Expense,Other Services and Charges,1250
FY17,Human Resources,6771,Expense,Other Services and Charges,2862
FY17,Human Resources,6771,Expense,Other Services and Charges,1520
FY17,Human Resources,6771,Expense,Personal Services,8233
FY17,Human Resources,6771,Expense,Personal Services,25286
FY17,Human Resources,6771,Expense,Other Services and Charges,75000
FY17,Human Resources,6771,Expense,Other Services and Charges,160000
FY17,Human Resources,6771,Expense,Other Services and Charges,130000
FY17,Human Resources,6771,Revenue,Charges for Services,1204174
FY17,Human Resources,6771,Expense,Personal Services,107623
FY17,Human Resources,6771,Expense,Personal Services,12968
FY17,Human Resources,6771,Expense,Personal Services,18440
FY17,Human Resources,6771,Expense,Personal Services,12521
FY17,Human Resources,6771,Expense,Personal Services,24586
FY17,Human Resources,6771,Expense,Personal Services,103915
FY17,Human Resources,6771,Expense,Personal Services,24415
FY17,Human Resources,6771,Expense,Personal Services,144
FY17,Human Resources,6771,Expense,Other Services and Charges,160000
FY17,Human Resources,6771,Revenue,Charges for Services,111872
FY17,Human Resources,6771,Expense,Personal Services,7949
FY17,Human Resources,6771,Expense,Personal Services,148
FY17,Human Resources,6771,Expense,Other Services and Charges,2862
FY17,Human Resources,6771,Expense,Other Services and Charges,1098643
FY17,Human Resources,6771,Expense,Personal Services,12871
FY17,Human Resources,6771,Expense,Other Services and Charges,13715
FY17,Human Resources,6771,Revenue,Other Revenues,169507
FY17,Human Resources,6771,Expense,Other Services and Charges,150000
FY17,Human Resources,6771,Revenue,Other Revenues,97580
FY17,Human Resources,6771,Revenue,Charges for Services,1293422
FY17,Human Resources,6771,Expense,Other Services and Charges,38260
FY17,Human Resources,6771,Expense,Personal Services,18440
FY17,Human Resources,6771,Revenue,Other Revenues,100000
FY17,Human Resources,6771,Expense,Personal Services,8171
FY17,Human Resources,6771,Expense,Personal Services,106816
FY17,Human Resources,6771,Expense,Other Services and Charges,572436
FY17,Human Resources,6771,Expense,Other Services and Charges,100000
FY17,Human Resources,6771,Expense,Personal Services,25097
FY17,Public Library,2710,Expense,Personal Services,235401
FY17,Public Library,2710,Expense,Personal Services,25713
