budget_year,department,account_type,fund_code,account_category,amount
FY17-18,Public Library,Expense,2241,Civilian Salaries,53010.0
FY17-18,Housing & Community Development,Expense,2413,Civilian Salaries,53019.0
FY17-18,Human Services,Expense,2128,Contract Services,53020.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,53032.0
FY17-18,Public Works,Expense,4400,Contract Services,53040.0
FY17-18,Transportation,Expense,3100,Overhead Allocations,53044.0
FY17-18,Human Resources Management,Expense,1010,Civilian Retirement,53047.0
FY17-18,Public Works,Expense,7760,Civilian Retirement,53086.0
FY17-18,Human Services,Expense,2128,Contract Services,53126.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,53210.0
FY17-18,Police,Expense,2252,Sworn Salaries,53221.0
FY17-18,City Administrator,Expense,1010,Internal Services & Work Orders,53226.0
FY17-18,Human Services,Expense,1010,Operating Transfers,53240.0
FY17-18,Police,Expense,1010,Sworn Retirement,53272.0
FY17-18,Transportation,Expense,2211,Civilian Salaries,53292.0
FY17-18,Public Works,Expense,2310,Overhead Allocations,53339.0
FY17-18,Fire,Expense,1010,Sworn Retirement,53350.0
FY17-18,City Administrator,Expense,1010,Contract Services,53400.0
FY17-18,Information Technology,Expense,4300,Services & Supplies,53505.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,53521.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,53544.0
FY17-18,Mayor,Expense,1010,Civilian Fringe Benefits,53552.0
FY17-18,Public Library,Expense,2241,Civilian Fringe Benefits,53556.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,53675.0
FY17-18,Police,Expense,1010,Sworn Salaries,53676.0
FY17-18,Public Works,Expense,1710,Overhead Allocations,53683.0
FY17-18,Human Services,Expense,1010,Overhead Allocations,53690.0
FY17-18,Police,Expense,1010,Sworn Retirement,53750.0
FY17-18,Public Works,Expense,2310,Services & Supplies,53750.0
FY17-18,Public Works,Expense,4100,Debt Payments,53789.0
FY17-18,Police,Expense,1010,Sworn Salaries,53823.0
FY17-18,Economic & Workforce Development,Expense,1010,Civilian Salaries,53827.0
FY17-18,Housing & Community Development,Expense,1870,Civilian Salaries,53827.0
FY17-18,City Attorney,Expense,2413,Civilian Salaries,53827.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,56001.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Retirement,53881.0
FY17-18,Public Library,Expense,1010,Civilian Fringe Benefits,53932.0
FY17-18,Transportation,Expense,2230,Civilian Overtime,54000.0
FY17-18,Police,Expense,1010,Civilian Overtime,54080.0
FY17-18,Human Resources Management,Expense,1010,Civilian Salaries,54097.0
FY17-18,Mayor,Expense,1010,Civilian Retirement,54121.0
FY17-18,Public Works,Expense,2310,Civilian Fringe Benefits,54137.0
FY17-18,Transportation,Expense,2216,Civilian Retirement,54156.0
FY17-18,Police,Expense,1010,Sworn Salaries,54159.0
FY17-18,Police,Expense,1010,Allowances & Premiums,54198.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,54216.0
FY17-18,Public Library,Expense,2241,Civilian Fringe Benefits,54216.0
FY17-18,Police,Expense,1010,Sworn Salaries,56868.0
FY17-18,Information Technology,Expense,1010,Civilian Salaries,54274.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,54280.0
FY17-18,Human Services,Expense,1010,Civilian Fringe Benefits,54302.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,54316.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,54332.0
FY17-18,Police,Expense,1010,Civilian Overtime,54340.0
FY17-18,Public Library,Expense,1010,Civilian Retirement,54354.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,54373.0
FY17-18,City Council,Expense,1010,Civilian Salaries,236331.0
FY17-18,Public Works,Expense,1720,Overhead Allocations,54378.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,54399.0
FY17-18,Planning & Building,Expense,2415,Overhead Allocations,54462.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,54481.0
FY17-18,Human Services,Expense,1010,Operating Transfers,54488.0
FY17-18,Human Services,Expense,2102,Overhead Allocations,54488.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,54541.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,54572.0
FY17-18,Information Technology,Expense,4600,Civilian Salaries,54665.0
FY17-18,Economic & Workforce Development,Expense,1010,Internal Services & Work Orders,54668.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,54670.0
FY17-18,Fire,Expense,1010,Sworn Fringe Benefits,56226.0
FY17-18,Planning & Building,Expense,2415,Overhead Allocations,54696.0
FY17-18,Human Services,Expense,1010,Civilian Retirement,54723.0
FY17-18,Human Services,Expense,2120,Civilian Salaries,54817.0
FY17-18,Transportation,Expense,7760,Civilian Fringe Benefits,54818.0
FY17-18,Housing & Community Development,Expense,1885,Civilian Salaries,54866.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,54873.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Retirement,54905.0
FY17-18,Finance,Expense,1010,Civilian Salaries,54932.0
FY17-18,Public Works,Expense,2415,Overhead Allocations,54947.0
FY17-18,Fire,Expense,1010,Sworn Retirement,54948.0
FY17-18,Police,Expense,1010,Services & Supplies,55000.0
FY17-18,Police,Expense,1010,Contract Services,55000.0
FY17-18,Police,Expense,1010,Contract Services,55000.0
FY17-18,Police,Expense,1010,Travel & Education,55000.0
FY17-18,Public Works,Expense,3100,Contract Services,55000.0
FY17-18,Planning & Building,Expense,2415,Civilian Fringe Benefits,55004.0
FY17-18,Police,Expense,1010,Sworn Fringe Benefits,55005.0
FY17-18,City Attorney,Expense,1610,Internal Services & Work Orders,55040.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,55058.0
FY17-18,Police,Expense,1010,Civilian Fringe Benefits,55092.0
FY17-18,Public Library,Expense,2241,Services & Supplies,55140.0
FY17-18,Police,Expense,2252,Allowances & Premiums,55210.0
FY17-18,Fire,Expense,1010,Sworn Salaries,55249.0
FY17-18,Transportation,Expense,2230,Internal Services & Work Orders,55298.0
FY17-18,Information Technology,Expense,4200,Civilian Salaries,55310.0
FY17-18,Fire,Expense,1010,Internal Services & Work Orders,55380.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,55412.0
FY17-18,Police,Expense,1010,Civilian Fringe Benefits,55414.0
FY17-18,Planning & Building,Expense,2415,Civilian Retirement,55433.0
FY17-18,Public Works,Expense,4100,Debt Payments,55505.0
FY17-18,City Attorney,Expense,1010,Civilian Salaries,55520.0
FY17-18,Fire,Expense,2160,Civilian Salaries,55537.0
FY17-18,Public Works,Expense,1710,Overhead Allocations,55542.0
FY17-18,Human Services,Expense,2128,Services & Supplies,55616.0
FY17-18,Fire,Expense,1010,Civilian Overtime,55650.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,55667.0
FY17-18,Human Services,Expense,2128,Civilian Salaries,55670.0
FY17-18,Transportation,Expense,2230,Overhead Allocations,55759.0
FY17-18,Transportation,Expense,2230,Overhead Allocations,55793.0
FY17-18,Police,Expense,2252,Allowances & Premiums,55820.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,55821.0
FY17-18,Planning & Building,Expense,2415,Other Expenditures and Disbursments,55830.0
FY17-18,Finance,Expense,1010,Civilian Fringe Benefits,55859.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,55970.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,56021.0
FY17-18,City Attorney,Expense,1010,Services & Supplies,56060.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,56601.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,56069.0
FY17-18,City Clerk,Expense,1010,Civilian Salaries,56070.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,56073.0
FY17-18,Public Works,Expense,7760,Civilian Fringe Benefits,56091.0
FY17-18,City Attorney,Expense,1010,Internal Services & Work Orders,56094.0
FY17-18,Human Services,Expense,1010,Civilian Salaries,56110.0
FY17-18,Planning & Building,Expense,2415,Civilian Fringe Benefits,56141.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,56164.0
FY17-18,Police,Expense,1010,Sworn Salaries,56208.0
FY17-18,Police,Expense,1010,Sworn Salaries,56208.0
FY17-18,Police,Expense,1010,Sworn Salaries,56208.0
FY17-18,Police,Expense,1010,Sworn Salaries,56208.0
FY17-18,Human Services,Expense,1010,Contract Services,56250.0
FY17-18,Police,Expense,1010,Civilian Retirement,56270.0
FY17-18,Finance,Expense,1010,Civilian Retirement,56295.0
FY17-18,Housing & Community Development,Expense,2109,Civilian Salaries,56297.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,56311.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,56342.0
FY17-18,Human Services,Expense,1010,Civilian Salaries,56343.0
FY17-18,Police,Expense,1010,Sworn Salaries,56349.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,56472.0
FY17-18,Transportation,Expense,2415,Civilian Salaries,56521.0
FY17-18,Transportation,Expense,2212,Civilian Salaries,56521.0
FY17-18,Housing & Community Development,Expense,2108,Civilian Salaries,56521.0
FY17-18,Human Services,Expense,2252,Civilian Salaries,56521.0
FY17-18,Economic & Workforce Development,Expense,1010,Civilian Salaries,56521.0
FY17-18,Economic & Workforce Development,Expense,7999,Civilian Salaries,56521.0
FY17-18,Public Works,Expense,7760,Civilian Retirement,56529.0
FY17-18,Human Services,Expense,2128,Civilian Fringe Benefits,56549.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,56554.0
FY17-18,Non-Departmental,Expense,1010,Internal Services & Work Orders,56572.0
FY17-18,Planning & Building,Expense,2415,Civilian Retirement,56580.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,56583.0
FY17-18,Transportation,Expense,2211,Civilian Fringe Benefits,56584.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,56584.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Retirement,56602.0
FY17-18,Human Services,Expense,1010,Civilian Salaries,56617.0
FY17-18,City Attorney,Expense,2415,Civilian Salaries,56657.0
FY17-18,City Attorney,Expense,2413,Civilian Salaries,56676.0
FY17-18,Police,Expense,1010,Sworn Salaries,56739.0
FY17-18,Transportation,Expense,7760,Civilian Salaries,56746.0
FY17-18,Information Technology,Expense,1010,Civilian Salaries,56806.0
FY17-18,Fire,Expense,1010,Civilian Salaries,56807.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,56807.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,56807.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,56817.0
FY17-18,Planning & Building,Expense,2415,Overhead Allocations,56833.0
FY17-18,Public Works,Expense,2415,Overhead Allocations,56850.0
FY17-18,Police,Expense,1010,Sworn Salaries,56868.0
FY17-18,Public Works,Expense,7760,Civilian Fringe Benefits,56883.0
FY17-18,Public Works,Expense,7760,Civilian Fringe Benefits,56883.0
FY17-18,Transportation,Expense,7760,Civilian Fringe Benefits,56936.0
FY17-18,Economic & Workforce Development,Expense,7760,Civilian Salaries,56991.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Retirement,57023.0
FY17-18,City Attorney,Expense,1710,Civilian Fringe Benefits,57067.0
FY17-18,Police,Expense,1010,Civilian Retirement,57099.0
FY17-18,Fire,Expense,1010,Allowances & Premiums,57219.0
FY17-18,Parks & Recreation,Expense,2310,Internal Services & Work Orders,57319.0
FY17-18,Finance,Expense,1010,Services & Supplies,57321.0
FY17-18,Public Works,Expense,7760,Civilian Retirement,57327.0
FY17-18,Public Works,Expense,7760,Civilian Retirement,57327.0
FY17-18,Human Services,Expense,2128,Civilian Retirement,57350.0
FY17-18,Transportation,Expense,7760,Civilian Retirement,57382.0
FY17-18,Finance,Expense,7100,Civilian Salaries,57441.0
FY17-18,City Attorney,Expense,1710,Civilian Retirement,57512.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,57527.0
FY17-18,Police,Expense,1010,Civilian Fringe Benefits,57541.0
FY17-18,Public Works,Expense,7760,Civilian Salaries,57610.0
FY17-18,Planning & Building,Expense,2415,Overhead Allocations,57712.0
FY17-18,Police,Expense,1010,Sworn Retirement,57735.0
FY17-18,Police,Expense,1010,Civilian Retirement,57742.0
FY17-18,Information Technology,Expense,1010,Civilian Fringe Benefits,57751.0
FY17-18,Parks & Recreation,Expense,2310,Internal Services & Work Orders,57753.0
FY17-18,Police,Expense,2252,Sworn Retirement,57805.0
FY17-18,Fire,Expense,3100,Civilian Salaries,57825.0
FY17-18,Public Works,Expense,3100,Services & Supplies,57830.0
FY17-18,Planning & Building,Expense,2415,Civilian Salaries,57843.0
FY17-18,Information Technology,Expense,4200,Civilian Fringe Benefits,57853.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,57945.0
FY17-18,Police,Expense,2252,Sworn Salaries,57955.0
FY17-18,Public Works,Expense,2310,Internal Services & Work Orders,58013.0
FY17-18,Police,Expense,1010,Operating Transfers,58024.0
FY17-18,Police,Expense,1010,Allowances & Premiums,58074.0
FY17-18,Transportation,Expense,2216,Overhead Allocations,58107.0
FY17-18,Police,Expense,2416,Civilian Salaries,58117.0
FY17-18,Information Technology,Expense,1010,Civilian Retirement,58202.0
FY17-18,Human Services,Expense,7760,Civilian Salaries,59637.0
FY17-18,Planning & Building,Expense,2415,Civilian Salaries,58206.0
FY17-18,Information Technology,Expense,4200,Civilian Retirement,58305.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,58311.0
FY17-18,Fire,Expense,1010,Civilian Salaries,58423.0
FY17-18,Planning & Building,Expense,2415,Civilian Salaries,58440.0
FY17-18,Fire,Expense,2123,Overhead Allocations,58447.0
FY17-18,Non-Departmental,Expense,3100,Debt Payments,2125000.0
FY17-18,Transportation,Expense,7760,Civilian Salaries,58458.0
FY17-18,Police,Expense,1010,Allowances & Premiums,58491.0
FY17-18,Transportation,Expense,2416,Internal Services & Work Orders,58544.0
FY17-18,Information Technology,Expense,4300,Civilian Salaries,58554.0
FY17-18,Transportation,Expense,2231,Civilian Salaries,58599.0
FY17-18,Finance,Expense,4550,Misc. Personnel Adjustments,58614.0
FY17-18,Public Works,Expense,3100,Civilian Salaries,58629.0
FY17-18,Economic & Workforce Development,Expense,5656,Internal Services & Work Orders,58667.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,58783.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,58783.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,58783.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,58783.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,58785.0
FY17-18,Transportation,Expense,2211,Civilian Salaries,58804.0
FY17-18,Transportation,Expense,2215,Civilian Salaries,58804.0
FY17-18,Transportation,Expense,2211,Civilian Retirement,58816.0
FY17-18,Information Technology,Expense,1010,Civilian Salaries,58817.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,58866.0
FY17-18,Economic & Workforce Development,Expense,5671,Internal Services & Work Orders,58869.0
FY17-18,Human Services,Expense,2213,Overhead Allocations,58938.0
FY17-18,Human Services,Expense,1010,Operating Transfers,58938.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,58962.0
FY17-18,Information Technology,Expense,1010,Civilian Salaries,59048.0
FY17-18,Human Services,Expense,1010,Civilian Salaries,62630.0
FY17-18,Information Technology,Expense,4200,Civilian Salaries,59048.0
FY17-18,Information Technology,Expense,4210,Civilian Salaries,59048.0
FY17-18,Finance,Expense,1700,Civilian Fringe Benefits,59063.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,59133.0
FY17-18,Police,Expense,1010,Civilian Salaries,59133.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,59135.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,59163.0
FY17-18,Human Services,Expense,2152,Contract Services,59164.0
FY17-18,Transportation,Expense,2211,Overhead Allocations,59199.0
FY17-18,City Attorney,Expense,3100,Civilian Salaries,59232.0
FY17-18,Transportation,Expense,2211,Civilian Salaries,59325.0
FY17-18,Fire,Expense,1010,Sworn Salaries,59366.0
FY17-18,Public Library,Expense,2241,Contract Services,59390.0
FY17-18,Economic & Workforce Development,Expense,1770,Civilian Salaries,59402.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,59456.0
FY17-18,Police,Expense,1010,Civilian Retirement,59466.0
FY17-18,City Administrator,Expense,1010,Civilian Salaries,59488.0
FY17-18,Police,Expense,1010,Civilian Salaries,59488.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,59520.0
FY17-18,Economic & Workforce Development,Expense,1770,Internal Services & Work Orders,59551.0
FY17-18,Transportation,Expense,2216,Overhead Allocations,59631.0
FY17-18,Human Services,Expense,2252,Civilian Salaries,59637.0
FY17-18,Planning & Building,Expense,2415,Civilian Salaries,59637.0
FY17-18,City Administrator,Expense,1010,Contract Services,59640.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,59704.0
FY17-18,Transportation,Expense,3100,Civilian Salaries,59767.0
FY17-18,Public Works,Expense,1720,Internal Services & Work Orders,59794.0
FY17-18,Police,Expense,1010,Allowances & Premiums,59824.0
FY17-18,Public Library,Expense,1010,Civilian Fringe Benefits,59828.0
FY17-18,Economic & Workforce Development,Expense,2195,Civilian Salaries,59883.0
FY17-18,Finance,Expense,1610,Civilian Salaries,59908.0
FY17-18,Police,Expense,1010,Services & Supplies,60000.0
FY17-18,Police,Expense,1010,Services & Supplies,60000.0
FY17-18,Public Works,Expense,7760,Services & Supplies,60000.0
FY17-18,Parks & Recreation,Expense,1100,Contract Services,60000.0
FY17-18,Human Services,Expense,2128,Services & Supplies,60000.0
FY17-18,Human Services,Expense,1720,Contract Services,60000.0
FY17-18,Economic & Workforce Development,Expense,5610,Internal Services & Work Orders,60000.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,60032.0
FY17-18,Police,Expense,1010,Civilian Fringe Benefits,60076.0
FY17-18,Fire,Expense,2250,Services & Supplies,60140.0
FY17-18,Public Works,Expense,2990,Civilian Salaries,60167.0
FY17-18,Transportation,Expense,2415,Overhead Allocations,60170.0
FY17-18,Planning & Building,Expense,1010,Civilian Salaries,60186.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,60265.0
FY17-18,Public Library,Expense,1010,Civilian Retirement,60295.0
FY17-18,Police,Expense,1010,Allowances & Premiums,60369.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,60373.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,60435.0
FY17-18,Public Works,Expense,7760,Internal Services & Work Orders,60482.0
FY17-18,City Attorney,Expense,7100,Civilian Salaries,60525.0
FY17-18,Police,Expense,1010,Sworn Salaries,60529.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,60563.0
FY17-18,Housing & Community Development,Expense,1885,Civilian Salaries,60673.0
FY17-18,Transportation,Expense,2216,Civilian Fringe Benefits,60679.0
FY17-18,Fire,Expense,1010,Sworn Salaries,60768.0
FY17-18,Fire,Expense,1010,Civilian Salaries,60879.0
FY17-18,Public Library,Expense,1010,Civilian Salaries,62440.0
FY17-18,Public Works,Expense,2310,Civilian Salaries,60901.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,63831.0
FY17-18,Public Works,Expense,5321,Civilian Fringe Benefits,60940.0
FY17-18,City Council,Expense,1010,Internal Services & Work Orders,61018.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,61197.0
FY17-18,Finance,Expense,1700,Civilian Retirement,61216.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,61226.0
FY17-18,Police,Expense,1010,Civilian Overtime,61260.0
FY17-18,Fire,Expense,1010,Sworn Retirement,61304.0
FY17-18,Transportation,Expense,2216,Overhead Allocations,61342.0
FY17-18,Housing & Community Development,Expense,2109,Civilian Salaries,61357.0
FY17-18,Public Works,Expense,4400,Internal Services & Work Orders,61381.0
FY17-18,Public Works,Expense,5321,Civilian Retirement,61416.0
FY17-18,Fire,Expense,1010,Civilian Salaries,61427.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,61443.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,61583.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Retirement,61673.0
FY17-18,Transportation,Expense,2310,Services & Supplies,61700.0
FY17-18,Transportation,Expense,2310,Services & Supplies,61700.0
FY17-18,Parks & Recreation,Expense,2310,Internal Services & Work Orders,61831.0
FY17-18,Public Works,Expense,1720,Civilian Salaries,61842.0
FY17-18,Transportation,Expense,2216,Overhead Allocations,61912.0
FY17-18,Police,Expense,1010,Sworn Fringe Benefits,61992.0
FY17-18,Public Works,Expense,3100,Services & Supplies,62000.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,62017.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,62151.0
FY17-18,Human Resources Management,Expense,1010,Civilian Salaries,62157.0
FY17-18,Police,Expense,1010,Internal Services & Work Orders,62218.0
FY17-18,Police,Expense,1010,Civilian Retirement,62245.0
FY17-18,Housing & Community Development,Expense,1870,Civilian Salaries,62305.0
FY17-18,Police,Expense,4200,Civilian Salaries,62305.0
FY17-18,Economic & Workforce Development,Expense,5643,Civilian Salaries,62305.0
FY17-18,Police,Expense,1010,Allowances & Premiums,62355.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,62411.0
FY17-18,Information Technology,Expense,2415,Civilian Salaries,62496.0
FY17-18,Transportation,Expense,7760,Civilian Salaries,62501.0
FY17-18,Police,Expense,2113,Sworn Salaries,62502.0
FY17-18,Police,Expense,1010,Civilian Salaries,62560.0
FY17-18,Police,Expense,1010,Allowances & Premiums,62571.0
FY17-18,Transportation,Expense,2211,Civilian Fringe Benefits,62576.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,62604.0
FY17-18,City Administrator,Expense,1010,Civilian Salaries,62630.0
FY17-18,Human Resources Management,Expense,2415,Civilian Salaries,62630.0
FY17-18,Police,Expense,1010,Civilian Salaries,62630.0
FY17-18,Public Works,Expense,3100,Civilian Salaries,62630.0
FY17-18,Information Technology,Expense,1010,Civilian Salaries,62630.0
FY17-18,Human Services,Expense,2252,Civilian Salaries,62630.0
FY17-18,Police,Expense,1010,Civilian Fringe Benefits,62705.0
FY17-18,Public Works,Expense,3100,Civilian Salaries,62722.0
FY17-18,Fire,Expense,1010,Sworn Fringe Benefits,62756.0
FY17-18,Police,Expense,1010,Allowances & Premiums,62791.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,62838.0
FY17-18,Transportation,Expense,2216,Civilian Salaries,62843.0
FY17-18,Police,Expense,1010,Sworn Retirement,62905.0
FY17-18,Public Works,Expense,4400,Overhead Allocations,62911.0
FY17-18,Police,Expense,2252,Sworn Salaries,62960.0
FY17-18,Public Library,Expense,2241,Civilian Retirement,63004.0
FY17-18,Transportation,Expense,2211,Civilian Retirement,63061.0
FY17-18,Economic & Workforce Development,Expense,5656,Overhead Allocations,63063.0
FY17-18,Police,Expense,1010,Sworn Retirement,63150.0
FY17-18,Information Technology,Expense,1010,Internal Services & Work Orders,63195.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,63304.0
FY17-18,Transportation,Expense,2216,Civilian Retirement,63306.0
FY17-18,City Attorney,Expense,3100,Civilian Fringe Benefits,63360.0
FY17-18,Public Works,Expense,2310,Services & Supplies,63370.0
FY17-18,Transportation,Expense,7760,Civilian Salaries,63413.0
FY17-18,Public Works,Expense,7760,Civilian Salaries,63541.0
FY17-18,Human Resources Management,Expense,1150,Civilian Fringe Benefits,63553.0
FY17-18,Police,Expense,1010,Civilian Retirement,63622.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,63658.0
FY17-18,Mayor,Expense,2216,Civilian Fringe Benefits,63696.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,63731.0
FY17-18,Information Technology,Expense,1010,Civilian Salaries,63755.0
FY17-18,Finance,Expense,1610,Civilian Salaries,63825.0
FY17-18,Police,Expense,1010,Sworn Fringe Benefits,63831.0
FY17-18,Police,Expense,1010,Sworn Fringe Benefits,63831.0
FY17-18,Police,Expense,1010,Sworn Fringe Benefits,63831.0
FY17-18,Public Works,Expense,4400,Services & Supplies,63900.0
FY17-18,Human Services,Expense,2128,Services & Supplies,63978.0
FY17-18,Human Resources Management,Expense,1150,Civilian Retirement,64048.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,64063.0
FY17-18,City Administrator,Expense,1010,Civilian Salaries,64175.0
FY17-18,Mayor,Expense,2216,Civilian Retirement,64193.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,64217.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,64273.0
FY17-18,Planning & Building,Expense,2415,Civilian Fringe Benefits,64294.0
FY17-18,Planning & Building,Expense,2415,Civilian Fringe Benefits,64322.0
FY17-18,Police,Expense,1010,Operating Transfers,64331.0
FY17-18,Human Services,Expense,2128,Civilian Salaries,64337.0
FY17-18,Planning & Building,Expense,2415,Civilian Fringe Benefits,64390.0
FY17-18,Finance,Expense,1700,Civilian Salaries,64427.0
FY17-18,Public Library,Expense,1010,Internal Services & Work Orders,64466.0
FY17-18,Transportation,Expense,2415,Civilian Salaries,64487.0
FY17-18,Finance,Expense,1010,Internal Services & Work Orders,64528.0
FY17-18,Transportation,Expense,2211,Overhead Allocations,64555.0
FY17-18,Transportation,Expense,2415,Civilian Salaries,64584.0
FY17-18,Parks & Recreation,Expense,1010,Internal Services & Work Orders,64621.0
FY17-18,Police,Expense,1010,Civilian Salaries,64685.0
FY17-18,Planning & Building,Expense,2415,Civilian Salaries,64775.0
FY17-18,Planning & Building,Expense,2415,Civilian Retirement,64797.0
FY17-18,Planning & Building,Expense,2415,Civilian Retirement,64824.0
FY17-18,Public Library,Expense,2241,Civilian Fringe Benefits,64836.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,64976.0
FY17-18,Public Works,Expense,1720,Internal Services & Work Orders,64978.0
FY17-18,Police,Expense,1010,Travel & Education,65000.0
FY17-18,Public Works,Expense,3100,Services & Supplies,65000.0
FY17-18,Non-Departmental,Expense,6555,Debt Payments,65000.0
FY17-18,City Clerk,Expense,1010,Civilian Fringe Benefits,65025.0
FY17-18,Public Works,Expense,4400,Overhead Allocations,65090.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,65142.0
FY17-18,Parks & Recreation,Expense,1010,Civilian Salaries,65182.0
FY17-18,Fire,Expense,3100,Civilian Salaries,65281.0
FY17-18,Planning & Building,Expense,2415,Civilian Retirement,65316.0
FY17-18,Planning & Building,Expense,2415,Civilian Fringe Benefits,65340.0
FY17-18,Public Works,Expense,2310,Internal Services & Work Orders,65381.0
FY17-18,Police,Expense,1010,Civilian Fringe Benefits,65399.0
FY17-18,Housing & Community Development,Expense,2108,Civilian Salaries,65407.0
FY17-18,Parks & Recreation,Expense,1820,Civilian Salaries,65421.0
FY17-18,Human Resources Management,Expense,1010,Civilian Salaries,65421.0
FY17-18,Race & Equity,Expense,1010,Civilian Salaries,65421.0
FY17-18,City Clerk,Expense,1010,Civilian Retirement,65531.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,65573.0
FY17-18,Information Technology,Expense,2241,Civilian Salaries,65597.0
FY17-18,Information Technology,Expense,2241,Civilian Salaries,65597.0
FY17-18,Transportation,Expense,3100,Services & Supplies,65622.0
FY17-18,Transportation,Expense,7760,Overhead Allocations,65667.0
FY17-18,Transportation,Expense,2212,Civilian Fringe Benefits,65689.0
FY17-18,Planning & Building,Expense,2415,Civilian Retirement,65851.0
FY17-18,Public Library,Expense,2241,Civilian Salaries,65851.0
