budget_year,department,fund_code,account_type,account_category,amount
FY19,Public Services,5910,Expense,Other Services and Charges,600
FY19,Public Services,5910,Expense,Other Services and Charges,148132
FY19,Public Services,5910,Expense,Capital Outlays,140000
FY19,Public Services,5910,Expense,Capital Outlays,5000
FY19,Public Services,5910,Expense,Personnel Services,1918263
FY19,Public Services,5910,Expense,Personnel Services,5000
FY19,Public Services,5910,Expense,Personnel Services,4500
FY19,Public Services,5910,Expense,Personnel Services,99655
FY19,Public Services,5910,Expense,Personnel Services,146752
FY19,Public Services,5910,Expense,Personnel Services,446400
FY19,Public Services,5910,Expense,Personnel Services,236878
FY19,Public Services,5910,Expense,Personnel Services,435451
FY19,Public Services,5910,Expense,Personnel Services,2708
FY19,Public Services,5910,Expense,Personnel Services,9000
FY19,Public Services,5910,Expense,Supplies,196000
FY19,Public Services,5910,Expense,Supplies,1106000
FY19,Public Services,5910,Expense,Supplies,6000
FY19,Public Services,5910,Expense,Supplies,400
FY19,Public Services,5910,Expense,Other Services and Charges,351400
FY19,Public Services,5910,Expense,Other Services and Charges,56000
FY19,Public Services,5910,Expense,Other Services and Charges,4000
FY19,Public Services,5910,Expense,Other Services and Charges,25000
FY19,Public Services,5910,Expense,Other Services and Charges,7000
FY19,Public Services,5910,Expense,Other Services and Charges,170
FY19,Public Services,5910,Expense,Other Services and Charges,1000
FY19,Public Services,5910,Expense,Other Services and Charges,6000
FY19,Public Services,5910,Expense,Other Services and Charges,2060000
FY19,Public Services,5910,Expense,Other Services and Charges,160000
FY19,Public Services,5910,Expense,Other Services and Charges,654200
FY19,Public Services,5910,Expense,Other Services and Charges,2326
FY19,Public Services,5910,Expense,Other Services and Charges,49630
FY19,Public Services,5910,Expense,Other Services and Charges,850
FY19,Public Services,5910,Expense,Other Services and Charges,153058
FY19,Public Services,5910,Expense,Capital Outlays,375000
FY19,Public Services,5910,Expense,Capital Outlays,5000
FY19,Public Services,5910,Expense,Capital Outlays,60000
FY19,Public Services,5911,Expense,Capital Outlays,11977000
FY19,Public Services,5915,Expense,Capital Outlays,26021000
FY19,Purchasing,1010,Expense,Personnel Services,282857
FY19,Purchasing,1010,Expense,Personnel Services,21647
FY19,Purchasing,1010,Expense,Personnel Services,45360
FY19,Purchasing,1010,Expense,Personnel Services,35066
FY19,Purchasing,1010,Expense,Personnel Services,64491
FY19,Purchasing,1010,Expense,Personnel Services,384
FY19,Purchasing,1010,Expense,Supplies,15000
FY19,Purchasing,1010,Expense,Supplies,500
FY19,Purchasing,1010,Expense,Other Services and Charges,100
FY19,Purchasing,1010,Expense,Other Services and Charges,1000
FY19,Purchasing,1010,Expense,Other Services and Charges,3000
FY19,Purchasing,1010,Expense,Other Services and Charges,10000
FY19,Purchasing,1010,Expense,Other Services and Charges,2100
FY19,Purchasing,1010,Expense,Other Services and Charges,70
FY19,Purchasing,1010,Expense,Other Services and Charges,47656
FY19,Purchasing,1010,Expense,Other Services and Charges,1040
FY19,Purchasing,1010,Expense,Other Services and Charges,8016
FY19,Purchasing,1010,Expense,Other Services and Charges,75029
FY19,Purchasing,1010,Expense,Capital Outlays,2000
FY19,Retirement Activities,7050,Expense,Personnel Services,318612
FY19,Retirement Activities,7050,Expense,Personnel Services,24372
FY19,Retirement Activities,7050,Expense,Personnel Services,57600
FY19,Retirement Activities,7050,Expense,Personnel Services,39468
FY19,Retirement Activities,7050,Expense,Personnel Services,72588
FY19,Retirement Activities,7050,Expense,Personnel Services,432
FY19,Retirement Activities,7050,Expense,Other Services and Charges,2016
FY19,Retirement Activities,7371,Expense,Other Services and Charges,6234080
FY19,Retirement Activities,7372,Expense,Other Services and Charges,2936352
FY19,Retirement Activities,7373,Expense,Other Services and Charges,3239468
FY19,Retirement Activities,7371,Expense,Other Services and Charges,908000
FY19,Retirement Activities,7372,Expense,Other Services and Charges,252000
FY19,Retirement Activities,7373,Expense,Other Services and Charges,110000
FY19,Retirement Activities,7374,Expense,Other Services and Charges,78500
FY19,Technology & Change Management,6800,Expense,Personnel Services,248559
FY19,Technology & Change Management,6800,Expense,Personnel Services,19016
FY19,Technology & Change Management,6800,Expense,Personnel Services,32400
FY19,Technology & Change Management,6800,Expense,Personnel Services,30866
FY19,Technology & Change Management,6800,Expense,Personnel Services,56763
FY19,Technology & Change Management,6800,Expense,Personnel Services,336
FY19,Technology & Change Management,6800,Expense,Supplies,5000
FY19,Technology & Change Management,6800,Expense,Supplies,5944
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,9873
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,5000
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,1250
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,20846
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,5846
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,108328
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,3789
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,173
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,38702
FY19,Technology & Change Management,6800,Expense,Other Financing,100024
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,569400
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,1641411
FY19,Technology & Change Management,6800,Expense,Supplies,3000
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,1092862
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,576105
FY19,Technology & Change Management,6800,Expense,Supplies,3000
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,546340
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,204022
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,193361
FY19,Technology & Change Management,6800,Expense,Other Services and Charges,191946
FY19,Technology & Change Management,6810,Expense,Capital Outlays,615430
FY19,Technology & Change Management,6820,Expense,Other Services and Charges,1168229
FY19,Technology & Change Management,4010,Expense,Other Services and Charges,558413
FY19,Treasury,1010,Expense,Personnel Services,796839
FY19,Treasury,1010,Expense,Personnel Services,60940
FY19,Treasury,1010,Expense,Personnel Services,187920
FY19,Treasury,1010,Expense,Personnel Services,98477
FY19,Treasury,1010,Expense,Personnel Services,181102
FY19,Treasury,1010,Expense,Personnel Services,1101
FY19,Treasury,1010,Expense,Supplies,12000
FY19,Treasury,1010,Expense,Supplies,500
FY19,Treasury,1010,Expense,Other Services and Charges,75000
FY19,Treasury,1010,Expense,Other Services and Charges,71479
FY19,Treasury,1010,Expense,Other Services and Charges,16674
FY19,Treasury,1010,Expense,Other Services and Charges,1500
FY19,Treasury,1010,Expense,Other Services and Charges,420
FY19,Treasury,1010,Expense,Other Services and Charges,50000
FY19,Treasury,1010,Expense,Other Services and Charges,2000
FY19,Treasury,1010,Expense,Other Services and Charges,12500
FY19,Treasury,1010,Expense,Other Services and Charges,2500
FY19,Treasury,1010,Expense,Other Services and Charges,1500
FY19,Treasury,1010,Expense,Other Services and Charges,9000
FY19,Treasury,1010,Expense,Other Services and Charges,800
FY19,Treasury,1010,Expense,Other Services and Charges,1318
FY19,Treasury,1010,Expense,Other Services and Charges,91004
FY19,Treasury,1010,Expense,Other Services and Charges,63960
FY19,Treasury,1010,Expense,Other Services and Charges,18600
FY19,Treasury,1010,Expense,Other Services and Charges,131548
FY19,Treasury,1010,Expense,Other Services and Charges,500
FY19,Treasury,1010,Expense,Capital Outlays,8000
FY19,Treasury,1010,Expense,Personnel Services,130456
FY19,Treasury,1010,Expense,Personnel Services,9968
FY19,Treasury,1010,Expense,Personnel Services,32400
FY19,Treasury,1010,Expense,Personnel Services,16118
FY19,Treasury,1010,Expense,Personnel Services,29632
FY19,Treasury,1010,Expense,Personnel Services,165
FY19,Treasury,1010,Expense,Supplies,3000
FY19,Treasury,1010,Expense,Other Services and Charges,7000
FY19,Treasury,1010,Expense,Other Services and Charges,35000
FY19,Treasury,1010,Expense,Other Services and Charges,23826
FY19,Treasury,1010,Expense,Other Services and Charges,18000
FY19,Treasury,1010,Expense,Other Services and Charges,250
FY19,Treasury,1010,Expense,Other Services and Charges,100
FY19,Treasury,1010,Expense,Other Services and Charges,1000
FY19,Treasury,1010,Expense,Other Services and Charges,10462
FY19,Treasury,1010,Expense,Other Services and Charges,4900
FY19,Treasury,1010,Expense,Supplies,2500
FY19,Treasury,1010,Expense,Other Services and Charges,59500
FY19,Treasury,1010,Expense,Other Services and Charges,10000
FY19,Treasury,1010,Expense,Other Services and Charges,500
FY19,Treasury,1010,Expense,Other Services and Charges,3000
FY19,Treasury,2260,Expense,Personnel Services,21049
FY19,Treasury,5910,Expense,Personnel Services,94952
FY19,Treasury,2260,Expense,Personnel Services,1604
FY19,Treasury,5910,Expense,Personnel Services,7260
FY19,Treasury,2260,Expense,Personnel Services,2880
FY19,Treasury,5910,Expense,Personnel Services,21600
FY19,Treasury,2260,Expense,Personnel Services,2608
FY19,Treasury,5910,Expense,Personnel Services,11744
FY19,Treasury,2260,Expense,Personnel Services,4807
FY19,Treasury,5910,Expense,Personnel Services,21581
FY19,Treasury,2260,Expense,Personnel Services,24
FY19,Treasury,5910,Expense,Personnel Services,144
FY19,Treasury,2260,Expense,Supplies,300
FY19,Treasury,5910,Expense,Supplies,3500
FY19,Treasury,5910,Expense,Other Services and Charges,10000
FY19,Treasury,2260,Expense,Other Services and Charges,163851
FY19,Treasury,5910,Expense,Other Services and Charges,526000
FY19,Treasury,2260,Expense,Other Services and Charges,1319
FY19,Treasury,5910,Expense,Other Services and Charges,3100
FY19,Treasury,2260,Expense,Other Services and Charges,140
FY19,Treasury,5910,Expense,Other Services and Charges,1250
FY19,Treasury,5910,Expense,Other Services and Charges,600
FY19,Treasury,5910,Expense,Other Services and Charges,8880
FY19,Treasury,5910,Expense,Other Services and Charges,8400
FY19,Treasury,2260,Expense,Other Services and Charges,4483
FY19,Treasury,5910,Expense,Other Services and Charges,30696
FY19,Treasury,2260,Expense,Capital Outlays,150
FY19,Treasury,5910,Expense,Capital Outlays,500
FY19,Adminitrative Services,1010,Revenue,Charges for Services,300
FY19,Adminitrative Services,1553,Revenue,Investment Income & Rentals,414
FY19,Adminitrative Services,1553,Revenue,Other Revenues,80000
FY19,Adminitrative Services,6770,Revenue,Charges for Services,20392803
FY19,Adminitrative Services,6770,Revenue,Other Revenues,5706775
FY19,Adminitrative Services,6770,Revenue,Charges for Services,642863
FY19,Adminitrative Services,6770,Revenue,Charges for Services,651634
FY19,Adminitrative Services,6771,Revenue,Charges for Services,1382612
FY19,Adminitrative Services,6771,Revenue,Charges for Services,135340
FY19,Adminitrative Services,6771,Revenue,Charges for Services,1860357
FY19,Adminitrative Services,6771,Revenue,Other Revenues,162993
FY19,Adminitrative Services,6771,Revenue,Other Revenues,120496
FY19,Adminitrative Services,6771,Revenue,Charges for Services,200000
FY19,Adminitrative Services,6771,Revenue,Charges for Services,183213
FY19,Attorney's Office,1010,Revenue,Charges for Services,4500
FY19,Authorities,2430,Revenue,Taxes,-30000
FY19,Authorities,2430,Revenue,Taxes,-1000
FY19,Authorities,2430,Revenue,Charges for Services,118689
FY19,Authorities,2430,Revenue,Taxes,6844756
FY19,Authorities,2431,Revenue,Taxes,570015
FY19,Authorities,2430,Revenue,Other Financing Sources,75000
FY19,Authorities,7813,Revenue,Taxes,60300
FY19,Authorities,7814,Revenue,Taxes,69517
FY19,Authorities,7815,Revenue,Taxes,13869
FY19,Authorities,7813,Revenue,Taxes,-500
FY19,Authorities,7813,Revenue,Investment Income & Rentals,462
FY19,Authorities,2482,Revenue,Taxes,7642356
FY19,Authorities,2484,Revenue,Taxes,6207345
FY19,Authorities,2482,Revenue,Taxes,-75000
FY19,Authorities,2484,Revenue,Taxes,-75000
FY19,Authorities,2482,Revenue,Taxes,-763156
FY19,Authorities,2484,Revenue,Taxes,-620734
FY19,Authorities,2483,Revenue,Charges for Services,444411
FY19,Authorities,2481,Revenue,Investment Income & Rentals,46
FY19,Authorities,2482,Revenue,Investment Income & Rentals,20000
FY19,Authorities,2483,Revenue,Investment Income & Rentals,54278
FY19,Authorities,2484,Revenue,Investment Income & Rentals,50944
FY19,Authorities,2483,Revenue,Investment Income & Rentals,21998
FY19,Authorities,2483,Revenue,Investment Income & Rentals,52545
FY19,Authorities,2483,Revenue,Other Revenues,15000
FY19,Authorities,2483,Revenue,Other Revenues,2635705
FY19,Authorities,2483,Revenue,Other Revenues,125000
FY19,Authorities,2483,Revenue,Other Revenues,20618
FY19,Authorities,2484,Revenue,Other Revenues,47781
FY19,Authorities,2483,Revenue,Other Revenues,100000
FY19,Authorities,7900,Revenue,Other Revenues,8297726
FY19,Authorities,2500,Revenue,Taxes,1113885
FY19,Authorities,2500,Revenue,Taxes,-60000
FY19,Authorities,2500,Revenue,State Grants,100000
FY19,Authorities,2500,Revenue,Investment Income & Rentals,79047
FY19,Authorities,2500,Revenue,Other Revenues,200
FY19,Authorities,2470,Revenue,Taxes,368849
FY19,Authorities,2470,Revenue,Taxes,-7500
FY19,Authorities,2470,Revenue,Investment Income & Rentals,11870
FY19,Clerk's Office,1010,Revenue,Charges for Services,2500
FY19,Clerk's Office,1010,Revenue,Licenses & Permits,185000
FY19,Clerk's Office,1010,Revenue,Charges for Services,20000
FY19,Clerk's Office,1010,Revenue,Charges for Services,85000
FY19,Clerk's Office,4010,Revenue,Other Financing Sources,150000
FY19,Community Services,2733,Revenue,Federal Grants,3751528
FY19,Community Services,2734,Revenue,Federal Grants,987531
FY19,Community Services,2734,Revenue,Other Revenues,50000
FY19,Community Services,2733,Revenue,Other Revenues,558697
FY19,Community Services,2733,Revenue,Other Financing Sources,500000
FY19,Community Services,2361,Revenue,Investment Income & Rentals,1412
FY19,Community Services,2730,Revenue,Other Financing Sources,163533
FY19,Comptroller,1010,Revenue,Other Revenues,40
FY19,Comptroller,1010,Revenue,Other Revenues,30
FY19,Comptroller,1010,Revenue,Other Revenues,1500
FY19,Comptroller,1010,Revenue,Charges for Services,350
FY19,Design & Development,2490,Revenue,Licenses & Permits,1500
FY19,Design & Development,2490,Revenue,Licenses & Permits,2500
FY19,Design & Development,2490,Revenue,Licenses & Permits,500
FY19,Design & Development,2490,Revenue,Licenses & Permits,10000
FY19,Design & Development,2490,Revenue,Licenses & Permits,30000
FY19,Design & Development,2490,Revenue,Licenses & Permits,500
FY19,Design & Development,2490,Revenue,Licenses & Permits,8000
FY19,Design & Development,2490,Revenue,Licenses & Permits,1479386
FY19,Design & Development,2490,Revenue,Charges for Services,500
FY19,Design & Development,2490,Revenue,Charges for Services,10000
FY19,Design & Development,2490,Revenue,Other Financing Sources,57912
FY19,Design & Development,2490,Revenue,Charges for Services,230878
FY19,Design & Development,2490,Revenue,Licenses & Permits,715495
FY19,Design & Development,2490,Revenue,Licenses & Permits,254189
FY19,Design & Development,2490,Revenue,Licenses & Permits,630480
FY19,Design & Development,2490,Revenue,Licenses & Permits,1373463
FY19,Design & Development,2361,Revenue,Other Revenues,15000
FY19,Design & Development,1010,Revenue,Other Revenues,147
FY19,Design & Development,1010,Revenue,Charges for Services,46340
FY19,Design & Development,1010,Revenue,Charges for Services,277539
FY19,Design & Development,1010,Revenue,Other Financing Sources,150556
FY19,Design & Development,1010,Revenue,Charges for Services,219871
FY19,Design & Development,1010,Revenue,Charges for Services,5212
FY19,Design & Development,1010,Revenue,Charges for Services,6422
FY19,Design & Development,1010,Revenue,Other Financing Sources,684344
FY19,Design & Development,1010,Revenue,Charges for Services,38715
FY19,Design & Development,1010,Revenue,Other Financing Sources,68434
FY19,Design & Development,1010,Revenue,Charges for Services,790173
FY19,Design & Development,1010,Revenue,Other Financing Sources,465354
FY19,Design & Development,1010,Revenue,Charges for Services,591565
FY19,Design & Development,1010,Revenue,Charges for Services,365782
FY19,Design & Development,1010,Revenue,Charges for Services,33607
FY19,Design & Development,1010,Revenue,Charges for Services,4950
FY19,Design & Development,2260,Revenue,Charges for Services,310459
FY19,Design & Development,1010,Revenue,Licenses & Permits,3959
FY19,Design & Development,1010,Revenue,Charges for Services,180171
FY19,Design & Development,1010,Revenue,Charges for Services,15013
FY19,Design & Development,1010,Revenue,Charges for Services,34292
FY19,Design & Development,1010,Revenue,Charges for Services,12319
FY19,Design & Development,1010,Revenue,Charges for Services,55000
FY19,Design & Development,1010,Revenue,Licenses & Permits,98635
FY19,Design & Development,1010,Revenue,Charges for Services,76996
FY19,Design & Development,1010,Revenue,Charges for Services,115290
FY19,Design & Development,1010,Revenue,Other Financing Sources,25000
FY19,District Court,7400,Revenue,State Grants,50000
FY19,District Court,7400,Revenue,State Grants,4000
FY19,District Court,7400,Revenue,State Grants,274344
FY19,District Court,7400,Revenue,Charges for Services,6000000
FY19,District Court,7400,Revenue,Charges for Services,150000
FY19,District Court,7400,Revenue,Charges for Services,425000
FY19,District Court,7400,Revenue,Charges for Services,8100
FY19,District Court,7400,Revenue,Other Financing Sources,5865000
FY19,District Court,7400,Revenue,Other Financing Sources,1451900
FY19,Economic Development,2520,Revenue,Charges for Services,9396
FY19,Economic Development,2520,Revenue,Investment Income & Rentals,3
FY19,Economic Development,2520,Revenue,Other Revenues,101418
FY19,Economic Development,2360,Revenue,Licenses & Permits,600
FY19,Economic Development,2440,Revenue,Charges for Services,23427
FY19,Economic Development,2440,Revenue,Charges for Services,8470
FY19,Economic Development,2360,Revenue,Investment Income & Rentals,750
FY19,Economic Development,2360,Revenue,Other Revenues,300000
FY19,Economic Development,2440,Revenue,Other Revenues,6400
FY19,Economic Development,2440,Revenue,Other Financing Sources,205000
FY19,Economic Development,2440,Revenue,Other Financing Sources,130000
FY19,Economic Development,5140,Revenue,Charges for Services,57600
FY19,Economic Development,5140,Revenue,Investment Income & Rentals,111467
FY19,Economic Development,5140,Revenue,Other Revenues,2500000
FY19,Economic Development,5140,Revenue,Charges for Services,2000000
FY19,Economic Development,5140,Revenue,Charges for Services,1500000
FY19,Economic Development,5140,Revenue,Charges for Services,5000
FY19,Economic Development,5140,Revenue,Charges for Services,600000
FY19,Economic Development,5140,Revenue,Charges for Services,3800000
FY19,Economic Development,5140,Revenue,Charges for Services,6804930
FY19,Economic Development,5140,Revenue,Charges for Services,2222400
FY19,Economic Development,5140,Revenue,Charges for Services,477702
FY19,Economic Development,5140,Revenue,Charges for Services,970494
FY19,Economic Development,5140,Revenue,Charges for Services,150731
FY19,Economic Development,5140,Revenue,Charges for Services,-356464
FY19,Economic Development,5140,Revenue,Charges for Services,-750132
FY19,Economic Development,5140,Revenue,Charges for Services,300000
FY19,Economic Development,5140,Revenue,Charges for Services,300000
FY19,Economic Development,5140,Revenue,Charges for Services,918000
FY19,Economic Development,5140,Revenue,Charges for Services,-600000
FY19,Economic Development,5140,Revenue,Charges for Services,-252450
FY19,Economic Development,5140,Revenue,Charges for Services,408000
FY19,Economic Development,5140,Revenue,Charges for Services,7500
FY19,Economic Development,5140,Revenue,Charges for Services,-122400
FY19,Economic Development,5140,Revenue,Charges for Services,25000
FY19,Economic Development,5140,Revenue,Charges for Services,10000
FY19,Economic Development,5140,Revenue,Charges for Services,103200
FY19,Economic Development,5140,Revenue,Charges for Services,10000
FY19,Economic Development,5140,Revenue,Charges for Services,20000
FY19,Economic Development,5140,Revenue,Charges for Services,150000
FY19,Economic Development,5141,Revenue,Other Financing Sources,6821200
FY19,Engineering,6220,Revenue,Licenses & Permits,20000
FY19,Engineering,6220,Revenue,Licenses & Permits,235000
FY19,Engineering,6220,Revenue,Licenses & Permits,16000
FY19,Engineering,6220,Revenue,Charges for Services,7500
FY19,Engineering,6220,Revenue,Charges for Services,214137
FY19,Engineering,6220,Revenue,Charges for Services,5514866
FY19,Engineering,2460,Revenue,Licenses & Permits,4000
FY19,Engineering,2460,Revenue,Licenses & Permits,7500
FY19,Engineering,2460,Revenue,Licenses & Permits,16000
FY19,Engineering,2460,Revenue,Charges for Services,6500
FY19,Engineering,2460,Revenue,Other Revenues,3000
FY19,Engineering,2460,Revenue,Other Financing Sources,2158819
FY19,Engineering,4010,Revenue,Other Financing Sources,5000000
FY19,Engineering,4010,Revenue,Other Financing Sources,4800000
FY19,Engineering,4050,Revenue,Other Financing Sources,203000
FY19,Executive Office,6110,Revenue,Charges for Services,1733323
FY19,Executive Office,1010,Revenue,Charges for Services,300
FY19,Executive Office,4011,Revenue,Other Revenues,381646
FY19,Executive Office,4011,Revenue,Other Financing Sources,1380935
FY19,Executive Office,1010,Revenue,Other Revenues,20000
FY19,Executive Office,1010,Revenue,Charges for Services,154922
FY19,Executive Office,1010,Revenue,Other Financing Sources,68000
FY19,Executive Office,1010,Revenue,Other Revenues,480
FY19,Executive Office,1010,Revenue,Other Financing Sources,75000
FY19,Facilities & Fleet Management,6310,Revenue,Investment Income & Rentals,28317
FY19,Facilities & Fleet Management,6310,Revenue,Charges for Services,4210470
FY19,Facilities & Fleet Management,6310,Revenue,Investment Income & Rentals,197940
FY19,Facilities & Fleet Management,6310,Revenue,Charges for Services,573027
FY19,Facilities & Fleet Management,6311,Revenue,Charges for Services,239200
FY19,Facilities & Fleet Management,6311,Revenue,Charges for Services,157550
FY19,Facilities & Fleet Management,6311,Revenue,Charges for Services,330625
FY19,Facilities & Fleet Management,6311,Revenue,Charges for Services,463007
FY19,Facilities & Fleet Management,6311,Revenue,Contribution from Local Units,1358304
FY19,Facilities & Fleet Management,6311,Revenue,Charges for Services,345270
FY19,Facilities & Fleet Management,6311,Revenue,Charges for Services,231655
FY19,Facilities & Fleet Management,4010,Revenue,Other Financing Sources,2836392
FY19,Facilities & Fleet Management,6610,Revenue,Charges for Services,850000
FY19,Facilities & Fleet Management,6610,Revenue,Investment Income & Rentals,7152692
FY19,Facilities & Fleet Management,6610,Revenue,Investment Income & Rentals,6961
FY19,Facilities & Fleet Management,6610,Revenue,Other Revenues,150000
FY19,Facilities & Fleet Management,6611,Revenue,Investment Income & Rentals,5883117
FY19,Facilities & Fleet Management,6611,Revenue,Other Revenues,256804
FY19,Facilities & Fleet Management,2320,Revenue,Charges for Services,550091
FY19,Facilities & Fleet Management,2320,Revenue,Charges for Services,247875
FY19,Fire,1010,Revenue,State Grants,251905
FY19,Fire,1010,Revenue,Charges for Services,37142
FY19,Fire,1010,Revenue,Charges for Services,10120
FY19,Fire,1010,Revenue,Charges for Services,391375
FY19,Fire,4010,Revenue,Other Financing Sources,790000
FY19,Fiscal Services,1010,Revenue,Charges for Services,250
FY19,Fiscal Services,1010,Revenue,Charges for Services,15000
FY19,Fiscal Services,1010,Revenue,Charges for Services,15000
FY19,Fiscal Services,1010,Revenue,Charges for Services,500
FY19,Fiscal Services,1010,Revenue,Other Revenues,600
FY19,Fiscal Services,1010,Revenue,Other Revenues,1500
FY19,Fiscal Services,1010,Revenue,Other Financing Sources,37863
FY19,Fiscal Services,1010,Revenue,Taxes,15000
FY19,Fiscal Services,1010,Revenue,Licenses & Permits,2350741
FY19,Fiscal Services,1010,Revenue,Other Revenues,7000
FY19,Fiscal Services,1010,Revenue,Other Revenues,572350
FY19,Fiscal Services,1010,Revenue,State Grants,18278055
FY19,Fiscal Services,1010,Revenue,Charges for Services,55000
FY19,Fiscal Services,1010,Revenue,Other Financing Sources,6695590
FY19,Fiscal Services,1010,Revenue,Other Financing Sources,769400
FY19,Fiscal Services,1010,Revenue,Charges for Services,3663747
FY19,Fiscal Services,1010,Revenue,Taxes,92703067
FY19,Fiscal Services,4011,Revenue,Taxes,4368200
FY19,Fiscal Services,1010,Revenue,Taxes,-9262392
FY19,Fiscal Services,4011,Revenue,Taxes,-436447
FY19,Fiscal Services,1010,Revenue,Taxes,317192
FY19,Fiscal Services,4011,Revenue,Taxes,14937
FY19,Fiscal Services,4011,Revenue,State Grants,2644539
FY19,Fiscal Services,2300,Revenue,Investment Income & Rentals,28154
FY19,Other Activities,2510,Revenue,Other Revenues,868112
FY19,Other Activities,2511,Revenue,Other Revenues,42000
FY19,Other Activities,2512,Revenue,Other Revenues,162225
FY19,Other Activities,2513,Revenue,Other Revenues,16537
FY19,Other Activities,1552,Revenue,Charges for Services,4750
FY19,Police,2610,Revenue,Contribution from Local Units,2198254
FY19,Police,2610,Revenue,Other Financing Sources,3409886
FY19,Police,1010,Revenue,State Grants,217000
FY19,Police,1010,Revenue,Charges for Services,200000
FY19,Police,1010,Revenue,Fines & Forfeitures,350000
FY19,Police,1010,Revenue,Other Revenues,15000
FY19,Police,1010,Revenue,Other Revenues,510000
FY19,Police,1010,Revenue,Other Revenues,5000
FY19,Police,1010,Revenue,Other Financing Sources,154980
FY19,Police,1010,Revenue,Licenses & Permits,11000
FY19,Police,1010,Revenue,Charges for Services,30000
FY19,Police,1010,Revenue,Charges for Services,82000
FY19,Police,1010,Revenue,Other Financing Sources,90661
FY19,Police,2620,Revenue,State Grants,55000
FY19,Police,2652,Revenue,Federal Grants,66000
FY19,Police,2653,Revenue,Federal Grants,13500
FY19,Police,2650,Revenue,Charges for Services,2250
FY19,Police,2650,Revenue,Charges for Services,19000
FY19,Police,2650,Revenue,Charges for Services,39000
FY19,Police,2650,Revenue,Charges for Services,7500
FY19,Police,2650,Revenue,Charges for Services,46500
FY19,Police,2650,Revenue,Fines & Forfeitures,123000
FY19,Police,2650,Revenue,Fines & Forfeitures,200000
FY19,Police,2650,Revenue,Other Revenues,5500
FY19,Police,2651,Revenue,Federal Grants,50000
FY19,Police,2651,Revenue,Charges for Services,8000
FY19,Police,2651,Revenue,Charges for Services,25000
FY19,Police,2651,Revenue,Fines & Forfeitures,190000
FY19,Police,2651,Revenue,Investment Income & Rentals,500
FY19,Police,2651,Revenue,Other Revenues,36667
FY19,Police,2651,Revenue,Other Financing Sources,86160
FY19,Police,4010,Revenue,Other Financing Sources,175500
FY19,Public Library,2710,Revenue,Taxes,29432
FY19,Public Library,2710,Revenue,State Grants,120000
FY19,Public Library,2710,Revenue,Contribution from Local Units,365000
FY19,Public Library,2710,Revenue,Charges for Services,125000
FY19,Public Library,2710,Revenue,Fines & Forfeitures,170000
FY19,Public Library,2711,Revenue,Other Financing Sources,1401543
FY19,Public Services,1510,Revenue,Charges for Services,19412
FY19,Public Services,5020,Revenue,Other Financing Sources,350000
FY19,Public Services,5020,Revenue,Other Financing Sources,325000
FY19,Public Services,1510,Revenue,Other Financing Sources,107220
FY19,Public Services,5020,Revenue,Other Financing Sources,59364
FY19,Public Services,5020,Revenue,Charges for Services,3500
FY19,Public Services,5020,Revenue,Charges for Services,15000
FY19,Public Services,5020,Revenue,Charges for Services,174000
FY19,Public Services,5020,Revenue,Charges for Services,50000
FY19,Public Services,5020,Revenue,Other Financing Sources,1500
FY19,Public Services,5020,Revenue,Charges for Services,500
FY19,Public Services,5020,Revenue,Charges for Services,1000
FY19,Public Services,5020,Revenue,Charges for Services,5000
FY19,Public Services,5020,Revenue,Charges for Services,1000
FY19,Public Services,5020,Revenue,Other Financing Sources,500
FY19,Public Services,5020,Revenue,Charges for Services,2800
FY19,Public Services,5020,Revenue,Charges for Services,8848
FY19,Public Services,5020,Revenue,Charges for Services,50000
FY19,Public Services,5020,Revenue,Charges for Services,8000
FY19,Public Services,5020,Revenue,Other Financing Sources,1500
FY19,Public Services,5020,Revenue,Charges for Services,1350
FY19,Public Services,5020,Revenue,Charges for Services,10000
FY19,Public Services,5020,Revenue,Other Financing Sources,500
FY19,Public Services,5020,Revenue,Charges for Services,3000
FY19,Public Services,5020,Revenue,Charges for Services,5500
FY19,Public Services,5020,Revenue,Charges for Services,33000
FY19,Public Services,5020,Revenue,Charges for Services,100
FY19,Public Services,5020,Revenue,Other Financing Sources,1000
FY19,Public Services,5020,Revenue,Charges for Services,15200
FY19,Public Services,5020,Revenue,Charges for Services,30000
FY19,Public Services,5020,Revenue,Charges for Services,245000
FY19,Public Services,5020,Revenue,Charges for Services,52000
FY19,Public Services,5020,Revenue,Other Financing Sources,4000
FY19,Public Services,5900,Revenue,Licenses & Permits,50750
