budget_year,department,account_type,fund_code,account_category,amount
FY21-22,Transportation,Expense,7760, Allowances & Premiums,5335
FY21-22,Transportation,Expense,7760,Overhead Allocations,80598
FY21-22,Transportation,Expense,7760,Overhead Allocations,84893
FY21-22,Transportation,Expense,7760,Overhead Allocations,122538
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,17956
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,12944
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,1502
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,2022
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,456
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,1914
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,4297
FY21-22,Transportation,Expense,7760,Civilian Salaries,417475
FY21-22,Transportation,Expense,7760,Civilian Salaries,123998
FY21-22,Transportation,Expense,7760,Civilian Retirement,251594
FY21-22,Transportation,Expense,7760,Civilian Fringe Benefits,175867
FY21-22,Transportation,Expense,7760, Allowances & Premiums,9061
FY21-22,Transportation,Expense,7760,Overhead Allocations,138185
FY21-22,Transportation,Expense,7760,Overhead Allocations,145548
FY21-22,Transportation,Expense,7760,Overhead Allocations,210090
FY21-22,Transportation,Expense,2211,Civilian Salaries,0
FY21-22,Transportation,Expense,2211,Civilian Salaries,0
FY21-22,Transportation,Expense,2211,Civilian Retirement,0
FY21-22,Transportation,Expense,2211,Civilian Fringe Benefits,0
FY21-22,Transportation,Expense,2211, Allowances & Premiums,0
FY21-22,Transportation,Expense,2211, Allowances & Premiums,0
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,3387
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,2442
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,284
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,382
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,86
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,361
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,811
FY21-22,Transportation,Expense,2211,Overhead Allocations,0
FY21-22,Transportation,Expense,2211,Overhead Allocations,0
FY21-22,Transportation,Expense,2211,Overhead Allocations,0
FY21-22,Transportation,Expense,2211,Civilian Salaries,52161
FY21-22,Transportation,Expense,2211,Civilian Salaries,15493
FY21-22,Transportation,Expense,2211,Civilian Retirement,31660
FY21-22,Transportation,Expense,2211,Civilian Fringe Benefits,21974
FY21-22,Transportation,Expense,2211, Allowances & Premiums,1624
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,2244
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,1618
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,188
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,253
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,57
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,240
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,537
FY21-22,Transportation,Expense,2211,Overhead Allocations,17265
FY21-22,Transportation,Expense,2211,Overhead Allocations,18185
FY21-22,Transportation,Expense,2211,Overhead Allocations,26250
FY21-22,Transportation,Expense,2211,Civilian Salaries,71917
FY21-22,Transportation,Expense,2211,Civilian Salaries,21361
FY21-22,Transportation,Expense,2211,Civilian Retirement,42628
FY21-22,Transportation,Expense,2211,Civilian Fringe Benefits,30295
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,3094
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,2230
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,259
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,349
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,79
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,330
FY21-22,Transportation,Expense,2211,Internal Services & Work Orders,741
FY21-22,Transportation,Expense,2211,Overhead Allocations,23804
FY21-22,Transportation,Expense,2211,Overhead Allocations,25073
FY21-22,Transportation,Expense,2211,Overhead Allocations,36192
FY21-22,Transportation,Expense,2212,Civilian Salaries,24007
FY21-22,Transportation,Expense,2212,Civilian Salaries,7131
FY21-22,Transportation,Expense,2212,Civilian Retirement,14230
FY21-22,Transportation,Expense,2212,Civilian Fringe Benefits,10113
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,1033
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,745
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,87
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,117
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,27
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,111
FY21-22,Transportation,Expense,2212,Internal Services & Work Orders,248
FY21-22,Transportation,Expense,2212,Overhead Allocations,7946
FY21-22,Transportation,Expense,2212,Overhead Allocations,8370
FY21-22,Transportation,Expense,2212,Overhead Allocations,12082
FY21-22,Transportation,Expense,2212,Civilian Salaries,0
FY21-22,Transportation,Expense,2212,Civilian Salaries,0
FY21-22,Transportation,Expense,2212,Civilian Retirement,0
FY21-22,Transportation,Expense,2212,Civilian Fringe Benefits,0
FY21-22,Transportation,Expense,2212, Allowances & Premiums,0
FY21-22,Transportation,Expense,2212,Overhead Allocations,0
FY21-22,Transportation,Expense,2212,Overhead Allocations,0
FY21-22,Transportation,Expense,2212,Overhead Allocations,0
FY21-22,Transportation,Expense,2215,Civilian Salaries,62553
FY21-22,Transportation,Expense,2215,Civilian Salaries,18579
FY21-22,Transportation,Expense,2215,Civilian Retirement,37078
FY21-22,Transportation,Expense,2215,Civilian Fringe Benefits,26351
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,2691
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,1940
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,225
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,303
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,69
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,287
FY21-22,Transportation,Expense,2215,Internal Services & Work Orders,644
FY21-22,Transportation,Expense,2215,Overhead Allocations,20705
FY21-22,Transportation,Expense,2215,Overhead Allocations,21808
FY21-22,Transportation,Expense,2215,Overhead Allocations,31479
FY21-22,Transportation,Expense,2218,Civilian Salaries,78752
FY21-22,Transportation,Expense,2218,Civilian Salaries,23390
FY21-22,Transportation,Expense,2218,Civilian Overtime,165437
FY21-22,Transportation,Expense,2218,Civilian Retirement,49013
FY21-22,Transportation,Expense,2218,Civilian Fringe Benefits,33175
FY21-22,Transportation,Expense,2218, Allowances & Premiums,2520
FY21-22,Transportation,Expense,2218, Allowances & Premiums,5107
FY21-22,Transportation,Expense,2218, Misc. Personnel Adjustments,13883
FY21-22,Transportation,Expense,2218,Services & Supplies,0
FY21-22,Transportation,Expense,2218,Overhead Allocations,26067
FY21-22,Transportation,Expense,2218,Overhead Allocations,27456
FY21-22,Transportation,Expense,2218,Overhead Allocations,39631
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,2218,Civilian Salaries,194187
FY21-22,Transportation,Expense,2218,Civilian Salaries,57679
FY21-22,Transportation,Expense,2218,Civilian Retirement,116310
FY21-22,Transportation,Expense,2218,Civilian Fringe Benefits,81807
FY21-22,Transportation,Expense,2218, Allowances & Premiums,2638
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,3645
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,2628
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,305
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,411
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,93
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,389
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,873
FY21-22,Transportation,Expense,2218,Overhead Allocations,64276
FY21-22,Transportation,Expense,2218,Overhead Allocations,67702
FY21-22,Transportation,Expense,2218,Overhead Allocations,97725
FY21-22,Transportation,Expense,2218,Civilian Salaries,42366
FY21-22,Transportation,Expense,2218,Civilian Salaries,12584
FY21-22,Transportation,Expense,2218,Civilian Retirement,25715
FY21-22,Transportation,Expense,2218,Civilian Fringe Benefits,17848
FY21-22,Transportation,Expense,2218, Allowances & Premiums,1319
FY21-22,Transportation,Expense,2218,Contract Services,41200
FY21-22,Transportation,Expense,2218,Overhead Allocations,14023
FY21-22,Transportation,Expense,2218,Overhead Allocations,14771
FY21-22,Transportation,Expense,2218,Overhead Allocations,21321
FY21-22,Transportation,Expense,2218,Civilian Salaries,280293
FY21-22,Transportation,Expense,2218,Civilian Salaries,83253
FY21-22,Transportation,Expense,2218,Civilian Retirement,166140
FY21-22,Transportation,Expense,2218,Civilian Fringe Benefits,118089
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,13878
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,10005
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,1161
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,1564
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,353
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,1480
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,3322
FY21-22,Transportation,Expense,2218,Overhead Allocations,92775
FY21-22,Transportation,Expense,2218,Overhead Allocations,97719
FY21-22,Transportation,Expense,2218,Overhead Allocations,141054
FY21-22,Transportation,Expense,2218,Civilian Salaries,272825
FY21-22,Transportation,Expense,2218,Civilian Salaries,81033
FY21-22,Transportation,Expense,2218,Civilian Retirement,164867
FY21-22,Transportation,Expense,2218,Civilian Fringe Benefits,114935
FY21-22,Transportation,Expense,2218, Allowances & Premiums,6904
FY21-22,Transportation,Expense,2218,Overhead Allocations,90303
FY21-22,Transportation,Expense,2218,Overhead Allocations,95117
FY21-22,Transportation,Expense,2218,Overhead Allocations,137296
FY21-22,Transportation,Expense,2218,Civilian Salaries,35773
FY21-22,Transportation,Expense,2218,Civilian Salaries,10625
FY21-22,Transportation,Expense,2218,Civilian Retirement,21204
FY21-22,Transportation,Expense,2218,Civilian Fringe Benefits,15071
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,1539
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,1110
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,129
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,174
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,40
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,164
FY21-22,Transportation,Expense,2218,Internal Services & Work Orders,369
FY21-22,Transportation,Expense,2218,Overhead Allocations,11841
FY21-22,Transportation,Expense,2218,Overhead Allocations,12472
FY21-22,Transportation,Expense,2218,Overhead Allocations,18002
FY21-22,Transportation,Expense,2230,Civilian Overtime,60134
FY21-22,Transportation,Revenue,2230,Gas Tax,10318291
FY21-22,Transportation,Expense,2230, Misc. Personnel Adjustments,9231
FY21-22,Transportation,Expense,2230,Services & Supplies,9700
FY21-22,Transportation,Expense,2230,Services & Supplies,4100
FY21-22,Transportation,Expense,2230,Services & Supplies,14800
FY21-22,Transportation,Expense,2230,Services & Supplies,550
FY21-22,Transportation,Expense,2230,Services & Supplies,100000
FY21-22,Transportation,Expense,2230,Contract Services,2834
FY21-22,Transportation,Expense,2230,Contract Services,3028
FY21-22,Transportation,Expense,2230,Travel & Education,0
FY21-22,Transportation,Revenue,2230,Service Charges,1050
FY21-22,Transportation,Revenue,2230,Service Charges,74
FY21-22,Transportation,Revenue,2230,Service Charges,318
FY21-22,Transportation,Revenue,2230,Miscellaneous Revenue,450
FY21-22,Transportation,Revenue,2230,Transfers from Fund Balance,488344
FY21-22,Transportation,Expense,2230,Contract Services,0
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,2230,Civilian Salaries,351206
FY21-22,Transportation,Expense,2230,Civilian Salaries,104320
FY21-22,Transportation,Expense,2230,Civilian Retirement,208177
FY21-22,Transportation,Expense,2230,Civilian Fringe Benefits,147951
FY21-22,Transportation,Expense,2230,Services & Supplies,46832
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,20826
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,15013
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,1742
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,2345
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,529
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,2220
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,4985
FY21-22,Transportation,Expense,2230,Overhead Allocations,116249
FY21-22,Transportation,Expense,2230,Overhead Allocations,122444
FY21-22,Transportation,Expense,2230,Overhead Allocations,176748
FY21-22,Transportation,Expense,2230,Civilian Salaries,23536
FY21-22,Transportation,Expense,2230,Civilian Salaries,6991
FY21-22,Transportation,Expense,2230,Civilian Retirement,13951
FY21-22,Transportation,Expense,2230,Civilian Fringe Benefits,9917
FY21-22,Transportation,Expense,2230,Overhead Allocations,7790
FY21-22,Transportation,Expense,2230,Overhead Allocations,8206
FY21-22,Transportation,Expense,2230,Overhead Allocations,11844
FY21-22,Transportation,Expense,2230,Civilian Salaries,270254
FY21-22,Transportation,Expense,2230,Civilian Salaries,80273
FY21-22,Transportation,Expense,2230,Civilian Retirement,160191
FY21-22,Transportation,Expense,2230,Civilian Fringe Benefits,113850
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,11624
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,8380
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,972
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,1309
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,295
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,1239
FY21-22,Transportation,Expense,2230,Internal Services & Work Orders,2782
FY21-22,Transportation,Expense,2230,Overhead Allocations,89454
FY21-22,Transportation,Expense,2230,Overhead Allocations,94221
FY21-22,Transportation,Expense,2230,Overhead Allocations,136006
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,55850
FY21-22,Transportation,Expense,2232,Services & Supplies,280
FY21-22,Transportation,Expense,2232,Services & Supplies,510
FY21-22,Transportation,Expense,2232,Services & Supplies,140
FY21-22,Transportation,Expense,2232,Services & Supplies,610
FY21-22,Transportation,Expense,2232,Services & Supplies,1780
FY21-22,Transportation,Expense,2232,Services & Supplies,1750
FY21-22,Transportation,Expense,2232,Services & Supplies,4620
FY21-22,Transportation,Expense,2232,Services & Supplies,104700
FY21-22,Transportation,Expense,2232,Services & Supplies,8160
FY21-22,Transportation,Expense,2232,Services & Supplies,7100
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,16735
FY21-22,Transportation,Expense,2232,Services & Supplies,260
FY21-22,Transportation,Expense,2232,Travel & Education,1200
FY21-22,Transportation,Expense,2232,Travel & Education,14800
FY21-22,Transportation,Expense,2232,Travel & Education,1000
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,1868532
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,133151
FY21-22,Transportation,Expense,2232,Civilian Salaries,86263
FY21-22,Transportation,Expense,2232,Civilian Salaries,25621
FY21-22,Transportation,Expense,2232,Civilian Retirement,52358
FY21-22,Transportation,Expense,2232,Civilian Fringe Benefits,36340
FY21-22,Transportation,Expense,2232, Allowances & Premiums,2685
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,3711
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,2675
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,311
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,418
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,95
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,396
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,888
FY21-22,Transportation,Expense,2232,Overhead Allocations,28553
FY21-22,Transportation,Expense,2232,Overhead Allocations,30074
FY21-22,Transportation,Expense,2232,Overhead Allocations,43411
FY21-22,Transportation,Expense,2232,Services & Supplies,301
FY21-22,Transportation,Expense,2232,Services & Supplies,221354
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,0
FY21-22,Transportation,Expense,2232,Services & Supplies,3473
FY21-22,Transportation,Expense,2232,Services & Supplies,39
FY21-22,Transportation,Expense,2232,Services & Supplies,27531
FY21-22,Transportation,Expense,2232,Services & Supplies,182
FY21-22,Transportation,Expense,2232,Contract Services,0
FY21-22,Transportation,Expense,2232,Contract Services,0
FY21-22,Transportation,Expense,2232,Contract Services,0
FY21-22,Transportation,Expense,2232,Contract Services,0
FY21-22,Transportation,Expense,2232,Civilian Salaries,598322
FY21-22,Transportation,Expense,2232,Civilian Salaries,177711
FY21-22,Transportation,Expense,2232,Civilian Retirement,363160
FY21-22,Transportation,Expense,2232,Civilian Fringe Benefits,252062
FY21-22,Transportation,Revenue,2232,Gas Tax,8331447
FY21-22,Transportation,Expense,2232, Allowances & Premiums,1238
FY21-22,Transportation,Expense,2232, Allowances & Premiums,18629
FY21-22,Transportation,Expense,2232,Services & Supplies,13950
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,44332
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,31959
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,3707
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,4991
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,1125
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,4724
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,10609
FY21-22,Transportation,Expense,2232,Overhead Allocations,198041
FY21-22,Transportation,Expense,2232,Overhead Allocations,208597
FY21-22,Transportation,Expense,2232,Overhead Allocations,301100
FY21-22,Transportation,Expense,2232,Civilian Salaries,89048
FY21-22,Transportation,Expense,2232,Civilian Salaries,26449
FY21-22,Transportation,Expense,2232,Civilian Retirement,53531
FY21-22,Transportation,Expense,2232,Civilian Fringe Benefits,37511
FY21-22,Transportation,Expense,2232, Allowances & Premiums,1638
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,3830
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,2761
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,321
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,432
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,98
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,409
FY21-22,Transportation,Expense,2232,Internal Services & Work Orders,917
FY21-22,Transportation,Expense,2232,Overhead Allocations,29475
FY21-22,Transportation,Expense,2232,Overhead Allocations,31046
FY21-22,Transportation,Expense,2232,Overhead Allocations,44813
FY21-22,Transportation,Expense,3100,Civilian Salaries,52501
FY21-22,Transportation,Expense,3100,Civilian Salaries,15594
FY21-22,Transportation,Expense,3100,Civilian Retirement,32675
FY21-22,Transportation,Expense,3100,Civilian Fringe Benefits,22116
FY21-22,Transportation,Expense,3100, Allowances & Premiums,1680
FY21-22,Transportation,Expense,3100, Allowances & Premiums,3405
FY21-22,Transportation,Expense,3100, Misc. Personnel Adjustments,8041
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,2258
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,1628
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,189
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,255
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,58
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,241
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,541
FY21-22,Transportation,Expense,3100,Overhead Allocations,17378
FY21-22,Transportation,Expense,3100,Overhead Allocations,18304
FY21-22,Transportation,Expense,3100,Overhead Allocations,26421
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,3100,Civilian Salaries,197726
FY21-22,Transportation,Expense,3100,Civilian Salaries,58724
FY21-22,Transportation,Expense,3100,Civilian Retirement,117187
FY21-22,Transportation,Expense,3100,Civilian Fringe Benefits,83291
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,9011
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,6496
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,754
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,1015
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,229
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,961
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,2158
FY21-22,Transportation,Expense,3100,Overhead Allocations,65443
FY21-22,Transportation,Expense,3100,Overhead Allocations,68935
FY21-22,Transportation,Expense,3100,Overhead Allocations,99505
FY21-22,Transportation,Expense,3100,Civilian Salaries,11769
FY21-22,Transportation,Expense,3100,Civilian Salaries,3495
FY21-22,Transportation,Expense,3100,Civilian Retirement,6976
FY21-22,Transportation,Expense,3100,Civilian Fringe Benefits,4958
FY21-22,Transportation,Expense,3100,Overhead Allocations,3895
FY21-22,Transportation,Expense,3100,Overhead Allocations,4103
FY21-22,Transportation,Expense,3100,Overhead Allocations,5922
FY21-22,Transportation,Expense,3100,Civilian Salaries,102547
FY21-22,Transportation,Expense,3100,Civilian Salaries,30457
FY21-22,Transportation,Expense,3100,Civilian Retirement,60781
FY21-22,Transportation,Expense,3100,Civilian Fringe Benefits,43191
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,4411
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,3180
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,369
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,497
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,112
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,470
FY21-22,Transportation,Expense,3100,Internal Services & Work Orders,1056
FY21-22,Transportation,Expense,3100,Overhead Allocations,33940
FY21-22,Transportation,Expense,3100,Overhead Allocations,35751
FY21-22,Transportation,Expense,3100,Overhead Allocations,51608
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,19933
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,14370
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,1667
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,2245
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,506
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,2124
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,4771
FY21-22,Transportation,Expense,7760,Civilian Salaries,463467
FY21-22,Transportation,Expense,7760,Civilian Salaries,137657
FY21-22,Transportation,Expense,7760,Civilian Retirement,275230
FY21-22,Transportation,Expense,7760,Civilian Fringe Benefits,195246
FY21-22,Transportation,Expense,7760, Allowances & Premiums,1137
FY21-22,Transportation,Expense,7760,Overhead Allocations,153404
FY21-22,Transportation,Expense,7760,Overhead Allocations,161579
FY21-22,Transportation,Expense,7760,Overhead Allocations,233232
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,842
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,607
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,71
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,95
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,22
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,90
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,202
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,17374
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,12525
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,1453
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,1956
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,441
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,1852
FY21-22,Transportation,Expense,7760,Internal Services & Work Orders,4158
FY21-22,Transportation,Expense,7760,Civilian Salaries,0
FY21-22,Transportation,Expense,7760,Civilian Salaries,0
FY21-22,Transportation,Expense,7760,Civilian Retirement,0
FY21-22,Transportation,Expense,7760,Civilian Fringe Benefits,0
FY21-22,Transportation,Expense,7760, Allowances & Premiums,0
FY21-22,Transportation,Expense,7760,Overhead Allocations,0
FY21-22,Transportation,Expense,7760,Overhead Allocations,0
FY21-22,Transportation,Expense,7760,Overhead Allocations,0
FY21-22,Transportation,Expense,7760,Civilian Salaries,403962
FY21-22,Transportation,Expense,7760,Civilian Salaries,119981
FY21-22,Transportation,Expense,7760,Civilian Retirement,241726
FY21-22,Transportation,Expense,7760,Civilian Fringe Benefits,170182
FY21-22,Transportation,Expense,7760, Allowances & Premiums,413
FY21-22,Transportation,Expense,7760, Allowances & Premiums,4998
FY21-22,Transportation,Expense,7760,Overhead Allocations,133710
FY21-22,Transportation,Expense,7760,Overhead Allocations,140836
FY21-22,Transportation,Expense,7760,Overhead Allocations,203290
FY21-22,Transportation,Expense,1010,Debt Payments,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Civilian Overtime,0
FY21-22,Transportation,Expense,1010,Services & Supplies,0
FY21-22,Transportation,Expense,1010,Services & Supplies,0
FY21-22,Transportation,Expense,1010,Services & Supplies,0
FY21-22,Transportation,Expense,1010,Services & Supplies,0
FY21-22,Transportation,Expense,1010,Services & Supplies,0
FY21-22,Transportation,Expense,1010,Contract Services,0
FY21-22,Transportation,Expense,1010,Contract Services,0
FY21-22,Transportation,Expense,1010,Contract Services,0
FY21-22,Transportation,Expense,1010,Contract Services,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Internal Services & Work Orders,0
FY21-22,Transportation,Expense,1010,Debt Payments,0
FY21-22,Transportation,Expense,1010,Contract Services,0
FY21-22,Transportation,Expense,1010,Services & Supplies,0
