budget_year,department,fund_code,account_type,account_category,amount
FY18,Enterprise Services,5900,Expense,Supplies,219
FY18,Enterprise Services,5900,Expense,Other Services and Charges,30639
FY18,Enterprise Services,5900,Expense,Other Services and Charges,219
FY18,Enterprise Services,5900,Expense,Other Services and Charges,656
FY18,Enterprise Services,5900,Expense,Other Services and Charges,2143
FY18,Enterprise Services,5900,Expense,Other Services and Charges,219
FY18,Enterprise Services,5900,Expense,Other Services and Charges,1093
FY18,Enterprise Services,5910,Expense,Supplies,174
FY18,Enterprise Services,5910,Expense,Supplies,219
FY18,Enterprise Services,5910,Expense,Other Services and Charges,30639
FY18,Enterprise Services,5910,Expense,Other Services and Charges,219
FY18,Enterprise Services,5910,Expense,Other Services and Charges,656
FY18,Enterprise Services,5910,Expense,Other Services and Charges,2143
FY18,Enterprise Services,5910,Expense,Other Services and Charges,219
FY18,Enterprise Services,5910,Expense,Other Services and Charges,1093
FY18,Enterprise Services,5900,Expense,Other Services and Charges,3526
FY18,Enterprise Services,5900,Expense,Other Services and Charges,15624
FY18,Enterprise Services,5900,Expense,Other Services and Charges,37526
FY18,Enterprise Services,5900,Expense,Other Services and Charges,20628
FY18,Enterprise Services,5900,Expense,Other Services and Charges,24880
FY18,Enterprise Services,5900,Expense,Other Services and Charges,293
FY18,Design & Development,1010,Expense,Personal Services,17853
FY18,Design & Development,1010,Expense,Personal Services,1366
FY18,Design & Development,1010,Expense,Personal Services,2467
FY18,Design & Development,1010,Expense,Personal Services,2240
FY18,Design & Development,1010,Expense,Personal Services,4376
FY18,Design & Development,1010,Expense,Personal Services,25
FY18,Design & Development,1010,Expense,Supplies,14000
FY18,Design & Development,1010,Expense,Supplies,2575
FY18,Design & Development,1010,Expense,Capital Outlays,1000
FY18,Design & Development,1010,Expense,Other Financing,6606
FY18,Design & Development,1010,Expense,Personal Services,173711
FY18,Design & Development,1010,Expense,Personal Services,13289
FY18,Design & Development,1010,Expense,Personal Services,20351
FY18,Design & Development,1010,Expense,Personal Services,21815
FY18,Design & Development,1010,Expense,Personal Services,42607
FY18,Design & Development,1010,Expense,Personal Services,243
FY18,Design & Development,1010,Expense,Other Services and Charges,24200
FY18,Design & Development,1010,Expense,Other Services and Charges,3500
FY18,Design & Development,1010,Expense,Other Services and Charges,15453
FY18,Design & Development,1010,Expense,Other Services and Charges,2000
FY18,Design & Development,1010,Expense,Other Services and Charges,868
FY18,Design & Development,1010,Expense,Other Services and Charges,5000
FY18,Design & Development,1010,Expense,Other Services and Charges,14000
FY18,Design & Development,1010,Expense,Other Services and Charges,3000
FY18,Design & Development,1010,Expense,Other Services and Charges,4000
FY18,Design & Development,1010,Expense,Other Services and Charges,5250
FY18,Design & Development,1010,Expense,Other Services and Charges,5100
FY18,Design & Development,1010,Expense,Other Services and Charges,63709
FY18,Design & Development,1010,Expense,Other Services and Charges,6096
FY18,Design & Development,1010,Expense,Other Services and Charges,3100
FY18,Design & Development,1010,Expense,Other Services and Charges,82554
FY18,Design & Development,1010,Expense,Personal Services,65986
FY18,Design & Development,1010,Expense,Personal Services,5048
FY18,Design & Development,1010,Expense,Personal Services,13567
FY18,Design & Development,1010,Expense,Personal Services,8246
FY18,Design & Development,1010,Expense,Personal Services,16105
FY18,Design & Development,1010,Expense,Personal Services,92
FY18,Design & Development,1010,Revenue,Licenses & Permits,93001
FY18,Design & Development,1010,Revenue,Charges for Services,71498
FY18,Design & Development,1010,Revenue,Charges for Services,105401
FY18,Design & Development,1010,Expense,Personal Services,352299
FY18,Design & Development,1010,Expense,Personal Services,26951
FY18,Design & Development,1010,Expense,Personal Services,62287
FY18,Design & Development,1010,Expense,Personal Services,44024
FY18,Design & Development,1010,Expense,Personal Services,85985
FY18,Design & Development,1010,Expense,Personal Services,490
FY18,Design & Development,1010,Expense,Other Services and Charges,29000
FY18,Design & Development,1010,Revenue,Licenses & Permits,3219
FY18,Design & Development,1010,Revenue,Charges for Services,161754
FY18,Design & Development,1010,Revenue,Charges for Services,24385
FY18,Design & Development,1010,Revenue,Charges for Services,39719
FY18,Design & Development,1010,Expense,Supplies,6000
FY18,Design & Development,1010,Expense,Personal Services,130218
FY18,Design & Development,1010,Expense,Personal Services,9962
FY18,Design & Development,1010,Expense,Personal Services,27135
FY18,Design & Development,1010,Expense,Personal Services,16272
FY18,Design & Development,1010,Expense,Personal Services,31782
FY18,Design & Development,1010,Expense,Personal Services,181
FY18,Design & Development,1010,Expense,Other Services and Charges,9000
FY18,Design & Development,1010,Expense,Other Services and Charges,25000
FY18,Design & Development,1010,Expense,Other Services and Charges,868
FY18,Design & Development,1010,Expense,Other Services and Charges,17000
FY18,Design & Development,1010,Expense,Other Services and Charges,2000
FY18,Design & Development,1010,Expense,Other Services and Charges,2000
FY18,Design & Development,1010,Expense,Other Services and Charges,5000
FY18,Design & Development,1010,Expense,Other Services and Charges,500
FY18,Design & Development,1010,Expense,Other Services and Charges,6441
FY18,Design & Development,1010,Revenue,Charges for Services,143722
FY18,Design & Development,1010,Revenue,Other Financing Sources,58000
FY18,Design & Development,1010,Expense,Personal Services,71309
FY18,Design & Development,1010,Expense,Personal Services,5455
FY18,Design & Development,1010,Expense,Personal Services,12334
FY18,Design & Development,1010,Expense,Personal Services,8911
FY18,Design & Development,1010,Expense,Personal Services,17404
FY18,Design & Development,1010,Expense,Personal Services,99
FY18,Design & Development,1010,Revenue,Charges for Services,13082
FY18,Design & Development,1010,Revenue,Charges for Services,55000
FY18,Design & Development,1010,Expense,Personal Services,23230
FY18,Design & Development,1010,Expense,Personal Services,1777
FY18,Design & Development,1010,Expense,Personal Services,4934
FY18,Design & Development,1010,Expense,Personal Services,2903
FY18,Design & Development,1010,Expense,Personal Services,5670
FY18,Design & Development,1010,Expense,Personal Services,32
FY18,Design & Development,1010,Expense,Personal Services,149075
FY18,Design & Development,1010,Expense,Personal Services,11404
FY18,Design & Development,1010,Expense,Personal Services,22201
FY18,Design & Development,1010,Expense,Personal Services,18629
FY18,Design & Development,1010,Expense,Personal Services,36385
FY18,Design & Development,1010,Expense,Personal Services,207
FY18,Design & Development,1010,Expense,Other Services and Charges,55000
FY18,Design & Development,1010,Expense,Other Services and Charges,55000
FY18,Design & Development,1010,Expense,Other Services and Charges,3875
FY18,Design & Development,1010,Revenue,Charges for Services,8339
FY18,Design & Development,1010,Expense,Other Financing,100000
FY18,Design & Development,1010,Expense,Other Services and Charges,15500
FY18,Design & Development,1010,Expense,Other Services and Charges,50000
FY18,Design & Development,1010,Expense,Other Services and Charges,2325
FY18,Design & Development,1010,Revenue,Charges for Services,41786
FY18,Design & Development,1010,Revenue,Charges for Services,310507
FY18,Design & Development,1010,Revenue,Other Financing Sources,109495
FY18,Design & Development,1010,Expense,Supplies,40000
FY18,Design & Development,1010,Expense,Supplies,1000
FY18,Design & Development,1010,Expense,Capital Outlays,2000
FY18,Design & Development,1010,Expense,Personal Services,1531585
FY18,Design & Development,1010,Expense,Personal Services,117166
FY18,Design & Development,1010,Expense,Personal Services,298483
FY18,Design & Development,1010,Expense,Personal Services,191457
FY18,Design & Development,1010,Expense,Personal Services,373941
FY18,Design & Development,1010,Expense,Personal Services,2129
FY18,Design & Development,1010,Expense,Other Services and Charges,25000
FY18,Design & Development,1010,Expense,Other Services and Charges,1000
FY18,Design & Development,1010,Expense,Other Services and Charges,73126
FY18,Design & Development,1010,Expense,Other Services and Charges,14000
FY18,Design & Development,1010,Expense,Other Services and Charges,4000
FY18,Design & Development,1010,Expense,Other Services and Charges,22000
FY18,Design & Development,1010,Expense,Other Services and Charges,5184
FY18,Design & Development,1010,Expense,Other Services and Charges,3000
FY18,Design & Development,1010,Expense,Other Services and Charges,8550
FY18,Design & Development,1010,Expense,Other Services and Charges,8550
FY18,Design & Development,1010,Expense,Other Services and Charges,12887
FY18,Design & Development,1010,Expense,Other Services and Charges,107166
FY18,Design & Development,1010,Expense,Other Services and Charges,89596
FY18,Design & Development,1010,Expense,Other Services and Charges,500
FY18,Design & Development,1010,Expense,Other Services and Charges,121556
FY18,Design & Development,1010,Revenue,Other Revenues,147
FY18,Design & Development,2361,Expense,Other Services and Charges,15000
FY18,Design & Development,2361,Revenue,Other Revenues,15000
FY18,Design & Development,1010,Expense,Other Financing,10000
FY18,Design & Development,1010,Expense,Other Services and Charges,1085
FY18,Design & Development,1010,Revenue,Charges for Services,39255
FY18,Design & Development,1010,Revenue,Other Financing Sources,95808
FY18,Design & Development,1010,Expense,Other Financing,300000
FY18,Design & Development,1010,Expense,Other Services and Charges,10695
FY18,Design & Development,1010,Revenue,Charges for Services,860216
FY18,Design & Development,1010,Revenue,Other Financing Sources,342172
FY18,Design & Development,1010,Revenue,Charges for Services,523004
FY18,Design & Development,1010,Expense,Other Services and Charges,10075
FY18,Design & Development,2260,Expense,Other Financing,17554
FY18,Design & Development,2260,Expense,Personal Services,197862
FY18,Design & Development,2260,Expense,Personal Services,15136
FY18,Design & Development,2260,Expense,Personal Services,53036
FY18,Design & Development,2260,Expense,Personal Services,24725
FY18,Design & Development,2260,Expense,Personal Services,48292
FY18,Design & Development,2260,Expense,Personal Services,275
FY18,Design & Development,2260,Expense,Other Services and Charges,110000
FY18,Design & Development,2260,Expense,Other Services and Charges,40000
FY18,Design & Development,2260,Expense,Other Services and Charges,2030
FY18,Design & Development,2260,Expense,Other Services and Charges,4703
FY18,Design & Development,2260,Revenue,Charges for Services,322119
FY18,Design & Development,1010,Expense,Other Financing,90000
FY18,Design & Development,1010,Expense,Other Services and Charges,22000
FY18,Design & Development,1010,Expense,Other Services and Charges,4000
FY18,Design & Development,1010,Expense,Other Services and Charges,20615
FY18,Design & Development,1010,Revenue,Charges for Services,291793
FY18,Design & Development,1010,Revenue,Charges for Services,5958
FY18,Design & Development,1010,Revenue,Charges for Services,10260
FY18,Design & Development,1010,Revenue,Other Financing Sources,821213
FY18,Design & Development,1010,Revenue,Charges for Services,226131
FY18,Design & Development,1010,Expense,Other Services and Charges,1705
FY18,Design & Development,1010,Revenue,Charges for Services,30443
FY18,Design & Development,2490,Expense,Personal Services,169598
FY18,Design & Development,2490,Expense,Personal Services,12974
FY18,Design & Development,2490,Expense,Personal Services,27752
FY18,Design & Development,2490,Expense,Personal Services,21193
FY18,Design & Development,2490,Expense,Personal Services,41394
FY18,Design & Development,2490,Expense,Personal Services,236
FY18,Design & Development,2490,Revenue,Charges for Services,177548
FY18,Design & Development,2490,Expense,Supplies,25000
FY18,Design & Development,2490,Expense,Supplies,4000
FY18,Design & Development,2490,Expense,Supplies,19500
FY18,Design & Development,2490,Expense,Capital Outlays,2000
FY18,Design & Development,2490,Expense,Capital Outlays,1000
FY18,Design & Development,2490,Expense,Other Financing,328191
FY18,Design & Development,2490,Expense,Other Financing,33000
FY18,Design & Development,2490,Expense,Personal Services,525531
FY18,Design & Development,2490,Expense,Personal Services,35363
FY18,Design & Development,2490,Expense,Personal Services,90655
FY18,Design & Development,2490,Expense,Personal Services,71380
FY18,Design & Development,2490,Expense,Personal Services,128312
FY18,Design & Development,2490,Expense,Personal Services,731
FY18,Design & Development,2490,Expense,Other Services and Charges,73800
FY18,Design & Development,2490,Expense,Other Services and Charges,16000
FY18,Design & Development,2490,Expense,Other Services and Charges,25000
FY18,Design & Development,2490,Expense,Other Services and Charges,24000
FY18,Design & Development,2490,Expense,Other Services and Charges,138
FY18,Design & Development,2490,Expense,Other Services and Charges,29183
FY18,Design & Development,2490,Expense,Other Services and Charges,15000
FY18,Design & Development,2490,Expense,Other Services and Charges,3500
FY18,Design & Development,2490,Expense,Other Services and Charges,6000
FY18,Design & Development,2490,Expense,Other Services and Charges,2500
FY18,Design & Development,2490,Expense,Other Services and Charges,25100
FY18,Design & Development,2490,Expense,Other Services and Charges,5000
FY18,Design & Development,2490,Expense,Other Services and Charges,500
FY18,Design & Development,2490,Expense,Other Services and Charges,10320
FY18,Design & Development,2490,Expense,Other Services and Charges,73441
FY18,Design & Development,2490,Expense,Other Services and Charges,71173
FY18,Design & Development,2490,Expense,Other Services and Charges,5000
FY18,Design & Development,2490,Expense,Other Services and Charges,161981
FY18,Design & Development,2490,Revenue,Licenses & Permits,1500
FY18,Design & Development,2490,Revenue,Licenses & Permits,600
FY18,Design & Development,2490,Revenue,Licenses & Permits,500
FY18,Design & Development,2490,Revenue,Licenses & Permits,10000
FY18,Design & Development,2490,Revenue,Licenses & Permits,30000
FY18,Design & Development,2490,Revenue,Licenses & Permits,500
FY18,Design & Development,2490,Revenue,Licenses & Permits,5000
FY18,Design & Development,2490,Revenue,Licenses & Permits,545486
FY18,Design & Development,2490,Revenue,Charges for Services,500
FY18,Design & Development,2490,Revenue,Charges for Services,10000
FY18,Design & Development,2490,Revenue,Other Financing Sources,59171
FY18,Design & Development,2490,Expense,Supplies,12000
FY18,Design & Development,2490,Expense,Capital Outlays,3000
FY18,Design & Development,2490,Expense,Other Services and Charges,16900
FY18,Design & Development,2490,Expense,Other Services and Charges,4000
FY18,Design & Development,2490,Expense,Other Services and Charges,1000
FY18,Design & Development,2490,Expense,Other Services and Charges,2000
FY18,Design & Development,2490,Expense,Other Services and Charges,53217
FY18,Design & Development,2490,Expense,Other Services and Charges,16430
FY18,Design & Development,2490,Expense,Personal Services,458567
FY18,Design & Development,2490,Expense,Personal Services,35080
FY18,Design & Development,2490,Expense,Personal Services,89421
FY18,Design & Development,2490,Expense,Personal Services,57304
FY18,Design & Development,2490,Expense,Personal Services,111922
FY18,Design & Development,2490,Expense,Personal Services,637
FY18,Design & Development,2490,Revenue,Licenses & Permits,1408106
FY18,Design & Development,2490,Expense,Personal Services,130888
FY18,Design & Development,2490,Expense,Personal Services,10013
FY18,Design & Development,2490,Expense,Personal Services,24668
FY18,Design & Development,2490,Expense,Personal Services,16356
FY18,Design & Development,2490,Expense,Personal Services,31946
FY18,Design & Development,2490,Expense,Personal Services,182
FY18,Design & Development,2490,Revenue,Licenses & Permits,200829
FY18,Design & Development,2490,Expense,Personal Services,255066
FY18,Design & Development,2490,Expense,Personal Services,19513
FY18,Design & Development,2490,Expense,Personal Services,49336
FY18,Design & Development,2490,Expense,Personal Services,31874
FY18,Design & Development,2490,Expense,Personal Services,62254
FY18,Design & Development,2490,Expense,Personal Services,354
FY18,Design & Development,2490,Revenue,Licenses & Permits,516139
FY18,Design & Development,2490,Expense,Personal Services,300351
FY18,Design & Development,2490,Expense,Personal Services,22977
FY18,Design & Development,2490,Expense,Personal Services,61670
FY18,Design & Development,2490,Expense,Personal Services,37533
FY18,Design & Development,2490,Expense,Personal Services,73306
FY18,Design & Development,2490,Expense,Personal Services,417
FY18,Design & Development,2490,Revenue,Licenses & Permits,494454
FY18,Design & Development,2360,Expense,Debt Service,26316
FY18,Design & Development,2360,Expense,Debt Service,14079
FY18,Design & Development,2360,Expense,Capital Outlays,450000
FY18,Design & Development,2360,Expense,Capital Outlays,200
FY18,Design & Development,2360,Expense,Other Financing,9976
FY18,Design & Development,2360,Expense,Personal Services,8308
FY18,Design & Development,2360,Expense,Personal Services,636
FY18,Design & Development,2360,Expense,Personal Services,1233
FY18,Design & Development,2360,Expense,Personal Services,1038
FY18,Design & Development,2360,Expense,Personal Services,2028
FY18,Design & Development,2360,Expense,Personal Services,12
FY18,Design & Development,2360,Expense,Other Services and Charges,40000
FY18,Design & Development,2360,Expense,Other Services and Charges,100
FY18,Design & Development,2360,Expense,Other Services and Charges,1086
FY18,Design & Development,2360,Expense,Other Services and Charges,48
FY18,Design & Development,2360,Expense,Other Services and Charges,8015
FY18,Design & Development,2360,Expense,Other Services and Charges,2500
FY18,Design & Development,2360,Revenue,Other Revenues,479000
FY18,Design & Development,2360,Revenue,Licenses & Permits,600
FY18,Design & Development,2360,Revenue,Charges for Services,4080
FY18,Design & Development,2360,Revenue,Investment Income & Rentals,750
FY18,Design & Development,2440,Expense,Supplies,1000
FY18,Design & Development,2440,Expense,Supplies,100
FY18,Design & Development,2440,Expense,Other Financing,15600
FY18,Design & Development,2440,Expense,Personal Services,142861
FY18,Design & Development,2440,Expense,Personal Services,10929
FY18,Design & Development,2440,Expense,Personal Services,25285
FY18,Design & Development,2440,Expense,Personal Services,17877
FY18,Design & Development,2440,Expense,Personal Services,34915
FY18,Design & Development,2440,Expense,Personal Services,199
FY18,Design & Development,2440,Expense,Other Services and Charges,205000
FY18,Design & Development,2440,Expense,Other Services and Charges,5314
FY18,Design & Development,2440,Expense,Other Services and Charges,1765
FY18,Design & Development,2440,Expense,Other Services and Charges,816
FY18,Design & Development,2440,Expense,Other Services and Charges,1700
FY18,Design & Development,2440,Expense,Other Services and Charges,200
FY18,Design & Development,2440,Expense,Other Services and Charges,500
FY18,Design & Development,2440,Expense,Other Services and Charges,6000
FY18,Design & Development,2440,Expense,Other Services and Charges,8120
FY18,Design & Development,2440,Expense,Other Services and Charges,700
FY18,Design & Development,2440,Expense,Other Services and Charges,1350
FY18,Design & Development,2440,Expense,Other Services and Charges,465
FY18,Design & Development,2440,Expense,Other Services and Charges,2460
FY18,Design & Development,2440,Expense,Other Services and Charges,3927
FY18,Design & Development,2440,Revenue,Other Revenues,5314
FY18,Design & Development,2440,Revenue,Charges for Services,35500
FY18,Design & Development,2440,Revenue,Charges for Services,16085
FY18,Design & Development,2440,Revenue,Other Financing Sources,175000
FY18,Design & Development,2520,Expense,Supplies,7500
FY18,Design & Development,2520,Expense,Other Services and Charges,4500
FY18,Design & Development,2520,Expense,Other Services and Charges,43000
FY18,Design & Development,2520,Expense,Other Services and Charges,23000
FY18,Design & Development,2520,Expense,Other Services and Charges,35500
FY18,Design & Development,2520,Revenue,Other Revenues,101418
FY18,Design & Development,2520,Revenue,Charges for Services,9396
FY18,Design & Development,2520,Revenue,Investment Income & Rentals,32
FY18,Design & Development,2510,Expense,Other Financing,40522
FY18,Design & Development,2510,Expense,Other Services and Charges,100000
FY18,Design & Development,2511,Expense,Other Services and Charges,50000
FY18,Design & Development,2511,Revenue,Other Revenues,40000
FY18,Design & Development,2512,Expense,Other Services and Charges,154500
FY18,Design & Development,2512,Revenue,Other Revenues,154500
FY18,Design & Development,2513,Expense,Other Services and Charges,15750
FY18,Design & Development,2513,Revenue,Other Revenues,15750
FY18,Design & Development,2510,Expense,Supplies,9976
FY18,Design & Development,2510,Expense,Personal Services,4809
FY18,Design & Development,2510,Expense,Personal Services,368
FY18,Design & Development,2510,Expense,Personal Services,617
FY18,Design & Development,2510,Expense,Personal Services,601
FY18,Design & Development,2510,Expense,Personal Services,1174
FY18,Design & Development,2510,Expense,Personal Services,7
FY18,Design & Development,2510,Expense,Other Services and Charges,21500
FY18,Design & Development,2510,Expense,Other Services and Charges,32424
FY18,Design & Development,2510,Expense,Other Services and Charges,6000
FY18,Design & Development,2510,Expense,Other Services and Charges,3000
FY18,Design & Development,2510,Revenue,Other Revenues,826773
FY18,Design & Development,2510,Expense,Supplies,6500
FY18,Design & Development,2510,Expense,Other Services and Charges,3500
FY18,Design & Development,2510,Expense,Other Services and Charges,70000
FY18,Design & Development,2510,Expense,Other Services and Charges,7275
FY18,Design & Development,2510,Expense,Other Services and Charges,485000
FY18,Design & Development,2510,Expense,Other Services and Charges,30000
FY18,Design & Development,2510,Expense,Other Services and Charges,3500
FY18,Economic Development,5140,Expense,Supplies,155000
FY18,Economic Development,5140,Expense,Capital Outlays,60000
FY18,Economic Development,5140,Expense,Other Services and Charges,102400
FY18,Economic Development,5140,Expense,Other Services and Charges,19000
FY18,Economic Development,5140,Expense,Other Services and Charges,172600
FY18,Economic Development,5140,Expense,Other Services and Charges,1000
FY18,Economic Development,5140,Expense,Other Services and Charges,40000
FY18,Economic Development,5140,Revenue,Other Financing Sources,200000
FY18,Retirement Activities,7371,Expense,Other Services and Charges,822000
FY18,Retirement Activities,7371,Revenue,Charges for Services,822000
FY18,Retirement Activities,7372,Expense,Other Services and Charges,206000
FY18,Retirement Activities,7372,Revenue,Charges for Services,206000
FY18,Retirement Activities,7373,Expense,Other Services and Charges,90000
FY18,Retirement Activities,7373,Revenue,Charges for Services,90000
FY18,Retirement Activities,7374,Expense,Other Services and Charges,78500
FY18,Retirement Activities,7374,Revenue,Charges for Services,78500
FY18,Retirement Activities,7371,Expense,Other Services and Charges,5769609
FY18,Retirement Activities,7371,Revenue,Charges for Services,5328910
FY18,Retirement Activities,7371,Revenue,Charges for Services,478418
FY18,Retirement Activities,7371,Revenue,Investment Income & Rentals,427747
FY18,Retirement Activities,7372,Expense,Other Services and Charges,2534813
FY18,Retirement Activities,7372,Revenue,Charges for Services,4207504
FY18,Retirement Activities,7372,Revenue,Charges for Services,185832
FY18,Retirement Activities,7372,Revenue,Investment Income & Rentals,1404449
FY18,Retirement Activities,7373,Expense,Other Services and Charges,2507773
FY18,Retirement Activities,7373,Revenue,Charges for Services,2907020
FY18,Retirement Activities,7373,Revenue,Charges for Services,185832
FY18,Retirement Activities,7373,Revenue,Investment Income & Rentals,804178
FY18,Retirement Activities,7374,Revenue,Charges for Services,53032
FY18,Retirement Activities,7050,Expense,Personal Services,311839
FY18,Retirement Activities,7050,Expense,Personal Services,23856
FY18,Retirement Activities,7050,Expense,Personal Services,49336
FY18,Retirement Activities,7050,Expense,Personal Services,39068
FY18,Retirement Activities,7050,Expense,Personal Services,76306
FY18,Retirement Activities,7050,Expense,Personal Services,434
FY18,Retirement Activities,7050,Expense,Other Services and Charges,1857
FY18,Adminitrative Services,6110,Expense,Supplies,7000
FY18,Adminitrative Services,6110,Expense,Supplies,250
FY18,Adminitrative Services,6110,Expense,Capital Outlays,2800
FY18,Adminitrative Services,6110,Expense,Other Financing,72481
FY18,Adminitrative Services,6110,Expense,Personal Services,768807
FY18,Adminitrative Services,6110,Expense,Personal Services,3000
FY18,Adminitrative Services,6110,Expense,Personal Services,58814
FY18,Adminitrative Services,6110,Expense,Personal Services,172676
FY18,Adminitrative Services,6110,Expense,Personal Services,96161
FY18,Adminitrative Services,6110,Expense,Personal Services,187816
FY18,Adminitrative Services,6110,Expense,Personal Services,1069
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,72000
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,12005
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,541
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,500
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,500
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,500
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,500
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,250
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,250
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,6300
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,52702
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,10780
FY18,Adminitrative Services,6110,Expense,Other Services and Charges,90792
FY18,Adminitrative Services,6110,Revenue,Charges for Services,1549992
FY18,Adminitrative Services,1010,Expense,Supplies,12000
FY18,Adminitrative Services,1010,Expense,Supplies,250
FY18,Adminitrative Services,1010,Expense,Personal Services,55538
FY18,Adminitrative Services,1010,Expense,Personal Services,4249
FY18,Adminitrative Services,1010,Expense,Personal Services,9251
FY18,Adminitrative Services,1010,Expense,Personal Services,6970
FY18,Adminitrative Services,1010,Expense,Personal Services,13613
FY18,Adminitrative Services,1010,Expense,Personal Services,78
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,80000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,4805
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,1200
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,100
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,500
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,250
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,500
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,500
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,500
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,100
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,36451
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,5000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,58787
FY18,Adminitrative Services,1010,Revenue,Other Financing Sources,75000
FY18,Adminitrative Services,1010,Expense,Supplies,4725
FY18,Adminitrative Services,1010,Expense,Supplies,100
FY18,Adminitrative Services,1010,Expense,Personal Services,196529
FY18,Adminitrative Services,1010,Expense,Personal Services,15034
FY18,Adminitrative Services,1010,Expense,Personal Services,30835
FY18,Adminitrative Services,1010,Expense,Personal Services,24559
FY18,Adminitrative Services,1010,Expense,Personal Services,47967
FY18,Adminitrative Services,1010,Expense,Personal Services,273
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,35000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,500
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,8000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,1000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,1000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,2000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,1000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,1300
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,6000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,8000
FY18,Adminitrative Services,1010,Revenue,Charges for Services,300
FY18,Adminitrative Services,1553,Expense,Other Services and Charges,225000
FY18,Adminitrative Services,1553,Revenue,Other Revenues,80000
FY18,Adminitrative Services,1553,Revenue,Investment Income & Rentals,341
FY18,Adminitrative Services,1553,Revenue,Other Revenues,50000
FY18,Adminitrative Services,1010,Expense,Supplies,1000
FY18,Adminitrative Services,1010,Expense,Personal Services,64210
FY18,Adminitrative Services,1010,Expense,Personal Services,4912
FY18,Adminitrative Services,1010,Expense,Personal Services,12334
FY18,Adminitrative Services,1010,Expense,Personal Services,8024
FY18,Adminitrative Services,1010,Expense,Personal Services,15672
FY18,Adminitrative Services,1010,Expense,Personal Services,89
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,38000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,5000
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,2500
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,57040
FY18,Adminitrative Services,1010,Expense,Other Services and Charges,1000
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,224177
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,17150
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,55503
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,28014
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,54715
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,311
FY18,Facilities & Fleet Management,6610,Expense,Supplies,1707428
FY18,Facilities & Fleet Management,6610,Expense,Supplies,5500
FY18,Facilities & Fleet Management,6610,Expense,Debt Service,14562
FY18,Facilities & Fleet Management,6610,Expense,Capital Outlays,15000
FY18,Facilities & Fleet Management,6610,Expense,Capital Outlays,50000
FY18,Facilities & Fleet Management,6610,Expense,Other Financing,228245
FY18,Facilities & Fleet Management,6610,Expense,Other Financing,-76121
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,431121
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,32981
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,69379
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,53935
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,105342
FY18,Facilities & Fleet Management,6610,Expense,Personal Services,600
FY18,Facilities & Fleet Management,6610,Expense,Other Services and Charges,40000
FY18,Facilities & Fleet Management,6610,Expense,Other Services and Charges,1248
FY18,Facilities & Fleet Management,6610,Expense,Other Services and Charges,78667
FY18,Facilities & Fleet Management,6610,Expense,Other Services and Charges,2300
