FundCode,FundDescription,OperatingUnit,OperatingUnitDescription,Agency,Agency Name,ProgramID,ProgramName,LineOfBusinessID,LOBName,Account,Character Class,Class Description,Account Description,Operating or Non,FY2017 Budget
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,52370002,52,Other Services,EMPLOYEE TRAVEL REIMBURSEMENT,Operating,23000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,10000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,53010001,53,Supplies,OFFICE SUPPLIES,Operating,5000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,5000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,53010013,53,Supplies,NON-CAPITAL OFFICE MACHINES,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,3000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,60000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990101,UTILITIES EXECUTIVE LEADERSHIP,39901,UTILITIES ADMIN LOB,53890022,53,Supplies,OTHER SUPPLIES,Operating,3000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-43143
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,1630751
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,51010007,51,Personal Services,OVERTIME WAGES,Operating,14000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,446189
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,94815
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,730
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,10800
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,52340034,52,Other Services,OTHER REPAIRS AND MAINTENANCE,Operating,10000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,2260
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53010001,53,Supplies,OFFICE SUPPLIES,Operating,2600
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,2000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,160449
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53040025,53,Supplies,SMALL TOOLS & MINOR EQUIP,Operating,12250
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53040031,53,Supplies,OTHER EQUIPMENT,Operating,7700
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53160008,53,Supplies,SAFETY EQUIPMENT & SUPPLIES,Operating,7650
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53890004,53,Supplies,CLOTHING & OTHER,Operating,7500
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990202,UTILITIES METER MAINTENANCE,39902,UTILITIES CUST SERVICE LOB,53890022,53,Supplies,OTHER SUPPLIES,Operating,2200
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-23116
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,873712
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51010007,51,Personal Services,OVERTIME WAGES,Operating,12656
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,211150
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,50858
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,250
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52070010,52,Other Services,TELEPHONE,Operating,150
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52310001,52,Other Services,PRINTING & BINDING,Operating,3800
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52340034,52,Other Services,OTHER REPAIRS AND MAINTENANCE,Operating,3875
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52400007,52,Other Services,OTHER EQUIPMENT RENTAL,Operating,200
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,2200
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53010001,53,Supplies,OFFICE SUPPLIES,Operating,1800
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,2000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,47619
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040025,53,Supplies,SMALL TOOLS & MINOR EQUIP,Operating,20600
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53040031,53,Supplies,OTHER EQUIPMENT,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53160008,53,Supplies,SAFETY EQUIPMENT & SUPPLIES,Operating,4350
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890004,53,Supplies,CLOTHING & OTHER,Operating,5750
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990203,UTILITIES FIELD SUPPORT,39902,UTILITIES CUST SERVICE LOB,53890022,53,Supplies,OTHER SUPPLIES,Operating,6450
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-38766
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51000016,51,Personal Services,BUDGET-RECRUIT OVERAGES,Operating,25402
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,1465468
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010004,51,Personal Services,PART TIME & TEMPORARY WAGES,Operating,9000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010007,51,Personal Services,OVERTIME WAGES,Operating,12639
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51010022,51,Personal Services,SALARY ADJUSTMENTS,Operating,5100
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,410415
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,85217
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,23309
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,51510022,51,Personal Services,SAFETY PROGRAM EXPENSE,Operating,960
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52010028,52,Other Services,MISCELLANEOUS SRVCS CONTRACTS,Operating,1065
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52070010,52,Other Services,TELEPHONE,Operating,8300
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52130001,52,Other Services,MEMBERSHIPS,Operating,400
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52310001,52,Other Services,PRINTING & BINDING,Operating,400
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52310004,52,Other Services,POSTAGE,Operating,435006
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,26381
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52400007,52,Other Services,OTHER EQUIPMENT RENTAL,Operating,315
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,11735
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010001,53,Supplies,OFFICE SUPPLIES,Operating,5070
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,94703
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010013,53,Supplies,NON-CAPITAL OFFICE MACHINES,Operating,7170
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,9990
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53040025,53,Supplies,SMALL TOOLS & MINOR EQUIP,Operating,900
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53040031,53,Supplies,OTHER EQUIPMENT,Operating,450
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53100001,53,Supplies,EDUCATIONAL & TRAINING,Operating,990
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990204,UTILIITIES CUST SERV BILLING,39902,UTILITIES CUST SERVICE LOB,53890022,53,Supplies,OTHER SUPPLIES,Operating,400
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-7835
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,296216
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,56361
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,17198
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990302,UTILITIES PRIVATE DEVELOPMENT,39903,UTILITIES ENGINEERING LOB,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,2611
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-18105
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,683117
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51010004,51,Personal Services,PART TIME & TEMPORARY WAGES,Operating,17000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,114995
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,40996
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51130010,51,Personal Services,MILEAGE REIMBURSEMENT,Operating,700
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,7786
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52010028,52,Other Services,MISCELLANEOUS SRVCS CONTRACTS,Operating,2000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52100001,52,Other Services,LICENSES,Operating,8000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52130001,52,Other Services,MEMBERSHIPS,Operating,2000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52340016,52,Other Services,MACHINERY AND EQUIPMENT MTCE,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,7000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010001,53,Supplies,OFFICE SUPPLIES,Operating,15000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,4000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,3000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53160008,53,Supplies,SAFETY EQUIPMENT & SUPPLIES,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990303,UTILITIES DESIGN,39903,UTILITIES ENGINEERING LOB,53890022,53,Supplies,OTHER SUPPLIES,Operating,3000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-4006
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,151424
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,28982
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,8792
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990304,UTILITIES INFRSTRCTRE RECORDS,39903,UTILITIES ENGINEERING LOB,51510004,51,Personal Services,EMPLOYEE PARKING,Operating,2563
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51000004,51,Personal Services,BUDGET-VACANCY DISCOUNT,Operating,-154981
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51000016,51,Personal Services,BUDGET-RECRUIT OVERAGES,Operating,143250
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51010001,51,Personal Services,SALARIES AND WAGES,Operating,5858982
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51010007,51,Personal Services,OVERTIME WAGES,Operating,143000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51070001,51,Personal Services,HEALTH AND WELFARE INSURANCE,Operating,1649325
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,51070004,51,Personal Services,RETIREMENT PENSION CONTRIB,Operating,340169
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52010028,52,Other Services,MISCELLANEOUS SRVCS CONTRACTS,Operating,608600
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52070004,52,Other Services,"WATER, SEWER & REFUSE",Operating,20000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52070013,52,Other Services,LANDFILL,Operating,12000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52130001,52,Other Services,MEMBERSHIPS,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52130004,52,Other Services,SUBSCRIPTIONS,Operating,500
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52340025,52,Other Services,PAVEMENT MAINTENANCE,Operating,100000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52340028,52,Other Services,CUSTODIAL SERVICE,Operating,20500
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,52890001,52,Other Services,OTHER SERVICES AND CHARGES,Operating,71498
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010001,53,Supplies,OFFICE SUPPLIES,Operating,9525
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010007,53,Supplies,COMPUTER SUPPLIES,Operating,2500
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010013,53,Supplies,NON-CAPITAL OFFICE MACHINES,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53010016,53,Supplies,NON-CAPITAL FURNITURE & FIXTUR,Operating,1000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040001,53,Supplies,JANITOR SUPPLIES,Operating,5000
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040013,53,Supplies,REPAIR & MAINTENANCE PARTS,Operating,296823
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53040025,53,Supplies,SMALL TOOLS & MINOR EQUIP,Operating,65377
399,WATER UTILITIES,3501,WASTEWATER CITY OPERATIONS,399,Utilities,3990403,UTILIITIES WW LINE MAINT,39904,UTILITIES LINE MAINT LOB,53130004,53,Supplies,TOPSOIL,Operating,1500
