budget_year,department,account_type,fund_code,account_category,amount
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,14490
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,12588
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-42
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,14490
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-14448
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,187779
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,214195
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-187779
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-214195
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,401974
FY20-21,Department of Transportation,Expense,2211,Internal Services & Work Orders,40509
FY20-21,Department of Transportation,Expense,2215,Internal Services & Work Orders,108385
FY20-21,Department of Transportation,Expense,2216,Internal Services & Work Orders,29172
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,360591
FY20-21,Department of Transportation,Expense,2232,Internal Services & Work Orders,1720924
FY20-21,Department of Transportation,Expense,2232,Internal Services & Work Orders,494581
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,91561
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,-79464
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,2343182
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,881583
FY20-21,Department of Transportation,Expense,2310,Internal Services & Work Orders,361452
FY20-21,Department of Transportation,Expense,2310,Internal Services & Work Orders,-360591
FY20-21,Police Department,Expense,2411,Internal Services & Work Orders,8472
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,33457
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,17474
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,-17474
FY20-21,Planning and Building Department,Expense,2415,Internal Services & Work Orders,272239
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,111382
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,24166
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,17428
FY20-21,Police Department,Expense,2416,Internal Services & Work Orders,23323
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,672948
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,1625356
FY20-21,Oakland Parks and Recreation Department,Expense,3200,Internal Services & Work Orders,12227
FY20-21,Oakland Public Works Department,Expense,4100,Internal Services & Work Orders,407690
FY20-21,Information Technology Department,Expense,4200,Internal Services & Work Orders,44541
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,660
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,4419
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,53434
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,79464
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,97373
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,396534
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,5079
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-660
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-4419
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,53434
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-53434
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,79464
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-79464
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,97373
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-97373
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,396534
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,-396534
FY20-21,Finance Department,Expense,4500,Internal Services & Work Orders,7245
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,8737
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,3598
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,86301
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,127
FY20-21,City Attorney,Expense,1010,Internal Services & Work Orders,2365
FY20-21,Human Resources Management Department,Expense,1010,Internal Services & Work Orders,141
FY20-21,Oakland Public Works Department,Expense,1010,Internal Services & Work Orders,54
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,260
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,82
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,913
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,134
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,1668
FY20-21,Human Services Department,Expense,1010,Internal Services & Work Orders,269
FY20-21,Human Services Department,Expense,1010,Internal Services & Work Orders,1555
FY20-21,Human Services Department,Expense,1010,Internal Services & Work Orders,1092
FY20-21,Oakland Parks and Recreation Department,Expense,1030,Internal Services & Work Orders,1455
FY20-21,Human Services Department,Expense,1030,Internal Services & Work Orders,106
FY20-21,Economic and Workforce Development Department,Expense,1610,Internal Services & Work Orders,53
FY20-21,Economic and Workforce Development Department,Expense,1610,Internal Services & Work Orders,1504
FY20-21,Oakland Public Works Department,Expense,1710,Internal Services & Work Orders,554
FY20-21,Oakland Public Works Department,Expense,1710,Internal Services & Work Orders,68
FY20-21,Oakland Public Works Department,Expense,1720,Internal Services & Work Orders,25427
FY20-21,Human Services Department,Expense,2102,Internal Services & Work Orders,106
FY20-21,Human Services Department,Expense,2102,Internal Services & Work Orders,-106
FY20-21,Human Services Department,Expense,2108,Internal Services & Work Orders,923
FY20-21,Human Services Department,Expense,2112,Internal Services & Work Orders,83
FY20-21,Human Services Department,Expense,2112,Internal Services & Work Orders,-83
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,1561
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,203
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-203
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,203
FY20-21,Finance Department,Expense,2195,Internal Services & Work Orders,151
FY20-21,Finance Department,Expense,2195,Internal Services & Work Orders,151
FY20-21,Finance Department,Expense,2195,Internal Services & Work Orders,106
FY20-21,Oakland Public Works Department,Expense,2211,Internal Services & Work Orders,276
FY20-21,Department of Transportation,Expense,2215,Internal Services & Work Orders,492
FY20-21,Department of Transportation,Expense,2216,Internal Services & Work Orders,94
FY20-21,Department of Transportation,Expense,2216,Internal Services & Work Orders,196
FY20-21,Oakland Public Library Department,Expense,2241,Internal Services & Work Orders,111
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,98
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,35
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,48
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,496
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,-496
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,24
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,24
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,-24
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,1013
FY20-21,Oakland Public Works Department,Expense,2415,Internal Services & Work Orders,-1013
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,3397
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,947
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,18
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,1013
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,496
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,296
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,102
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,983
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,986
FY20-21,Department of Transportation,Expense,3100,Internal Services & Work Orders,343
FY20-21,Oakland Public Works Department,Expense,4100,Internal Services & Work Orders,4983
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,17532
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,2550
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,393
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,18
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,106
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,132
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,477
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,344
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,88
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,126
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,363
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,6
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,298
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,298
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,159
FY20-21,Department of Transportation,Expense,7760,Internal Services & Work Orders,159
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,969
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,391
FY20-21,Finance Department,Expense,1010,Internal Services & Work Orders,808
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,1539091
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,1402
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,231744
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,189
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,11648
FY20-21,Oakland Parks and Recreation Department,Expense,1010,Internal Services & Work Orders,3089
FY20-21,Oakland Public Library Department,Expense,1010,Internal Services & Work Orders,1016
FY20-21,Department of Transportation,Expense,1010,Internal Services & Work Orders,184
FY20-21,Oakland Public Works Department,Expense,1720,Internal Services & Work Orders,119109
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,100
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,2971
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-2971
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,2971
FY20-21,Department of Transportation,Expense,2211,Internal Services & Work Orders,2365
FY20-21,Department of Transportation,Expense,2215,Internal Services & Work Orders,14290
FY20-21,Department of Transportation,Expense,2216,Internal Services & Work Orders,7348
FY20-21,Department of Transportation,Expense,2216,Internal Services & Work Orders,879
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,783
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,5165
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,3327
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,13989
FY20-21,Department of Transportation,Expense,2232,Internal Services & Work Orders,133151
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,163
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,335
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,115009
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,24434
FY20-21,Department of Transportation,Expense,2310,Internal Services & Work Orders,5165
FY20-21,Department of Transportation,Expense,2310,Internal Services & Work Orders,-5165
FY20-21,Police Department,Expense,2411,Internal Services & Work Orders,790
FY20-21,Planning and Building Department,Expense,2415,Internal Services & Work Orders,1142
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,2160
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,2370
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,2731
FY20-21,Police Department,Expense,2416,Internal Services & Work Orders,607
FY20-21,Police Department,Expense,2416,Internal Services & Work Orders,1544
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,31092
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,52016
FY20-21,Department of Transportation,Expense,3100,Internal Services & Work Orders,175
FY20-21,Oakland Public Works Department,Expense,4100,Internal Services & Work Orders,95416
FY20-21,Information Technology Department,Expense,4200,Internal Services & Work Orders,10394
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,3053
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,2275
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,1714
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,663
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,11032
FY20-21,City Administrator,Expense,1010,Internal Services & Work Orders,5114
FY20-21,Police Department,Expense,1010,Internal Services & Work Orders,4589336
FY20-21,Fire Department,Expense,1010,Internal Services & Work Orders,1181211
FY20-21,Information Technology Department,Expense,1010,Internal Services & Work Orders,38351
FY20-21,Non Departmental and Port,Expense,1010,Internal Services & Work Orders,20454
FY20-21,Department of Transportation,Expense,1010,Internal Services & Work Orders,10227
FY20-21,Department of Transportation,Expense,1010,Internal Services & Work Orders,25567
FY20-21,Oakland Public Works Department,Expense,1720,Internal Services & Work Orders,273571
FY20-21,Oakland Public Works Department,Expense,1720,Internal Services & Work Orders,5114
FY20-21,Department of Transportation,Expense,1750,Internal Services & Work Orders,48577
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,171301
FY20-21,Department of Transportation,Expense,2230,Internal Services & Work Orders,46021
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,204539
FY20-21,Oakland Public Works Department,Expense,2310,Internal Services & Work Orders,25567
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,48577
FY20-21,Oakland Public Works Department,Expense,3100,Internal Services & Work Orders,324705
FY20-21,Oakland Public Works Department,Expense,4100,Internal Services & Work Orders,74145
FY20-21,Oakland Public Works Department,Expense,4400,Internal Services & Work Orders,155961
FY20-21,Oakland Public Works Department,Expense,7760,Internal Services & Work Orders,10227
FY20-21,Human Services Department,Expense,1010,Internal Services & Work Orders,17091
FY20-21,Oakland Public Works Department,Expense,1710,Internal Services & Work Orders,20161
FY20-21,Human Services Department,Expense,1780,Internal Services & Work Orders,77739
FY20-21,Oakland Parks and Recreation Department,Expense,1820,Internal Services & Work Orders,1216
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,598
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,688
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,14894
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,217
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,-598
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,-688
FY20-21,Human Services Department,Expense,2103,Internal Services & Work Orders,-14894
FY20-21,Human Services Department,Expense,2108,Internal Services & Work Orders,136095
FY20-21,Human Services Department,Expense,2108,Internal Services & Work Orders,351
FY20-21,Human Services Department,Expense,2120,Internal Services & Work Orders,3492
FY20-21,Human Services Department,Expense,2120,Internal Services & Work Orders,-995
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,21001
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,-21001
FY20-21,Human Services Department,Expense,2128,Internal Services & Work Orders,21570
FY20-21,Human Services Department,Expense,2160,Internal Services & Work Orders,623
FY20-21,Human Services Department,Expense,2160,Internal Services & Work Orders,4324
FY20-21,Human Services Department,Expense,2160,Internal Services & Work Orders,-4324
FY20-21,Human Services Department,Expense,2213,Internal Services & Work Orders,71939
FY20-21,Human Services Department,Expense,2216,Internal Services & Work Orders,13501
FY20-21,Oakland Public Works Department,Expense,2217,Internal Services & Work Orders,125000
FY20-21,Oakland Public Works Department,Expense,2217,Internal Services & Work Orders,-125000
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,1973
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,44049
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,47081
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,31344
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,-29175
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,-21545
FY20-21,Human Services Department,Expense,2252,Internal Services & Work Orders,-31344
FY20-21,Department of Transportation,Expense,2415,Internal Services & Work Orders,80000
FY20-21,Economic and Workforce Development Department,Expense,5610,Internal Services & Work Orders,60000
FY20-21,Capital Improvement Projects,Expense,5613,Internal Services & Work Orders,-1055241
FY20-21,Capital Improvement Projects,Expense,5613,Internal Services & Work Orders,1055241
FY20-21,Economic and Workforce Development Department,Expense,5638,Internal Services & Work Orders,-280167
FY20-21,Economic and Workforce Development Department,Expense,5643,Internal Services & Work Orders,-1078782
FY20-21,Economic and Workforce Development Department,Expense,5650,Internal Services & Work Orders,50000
FY20-21,Economic and Workforce Development Department,Expense,5656,Internal Services & Work Orders,60442
FY20-21,Economic and Workforce Development Department,Expense,5656,Internal Services & Work Orders,-916340
FY20-21,Finance Department,Revenue,1010,Service Charges,3291367
FY20-21,Finance Department,Revenue,1010,Service Charges,6135908
FY20-21,Information Technology Department,Revenue,1010,Service Charges,2618202
FY20-21,City Clerk,Revenue,1760,Service Charges,1745468
FY20-21,City Clerk,Revenue,2999,Service Charges,260000
FY20-21,Finance Department,Revenue,1010,Service Charges,2000
FY20-21,Finance Department,Revenue,1010,Service Charges,6765273
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,1668
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,24805
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,135160
FY20-21,Economic and Workforce Development Department,Revenue,1010,Service Charges,120000
FY20-21,Economic and Workforce Development Department,Revenue,1770,Service Charges,635000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,51625
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,20000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,70000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,60000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,4000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,66944
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,7053
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,225
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,32347
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,548
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,5500
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,55974
FY20-21,Oakland Public Works Department,Revenue,3200,Service Charges,40000
FY20-21,Oakland Public Works Department,Revenue,3200,Service Charges,-40000
FY20-21,Human Services Department,Revenue,1010,Service Charges,100000
FY20-21,Human Services Department,Revenue,1010,Service Charges,35000
FY20-21,Human Services Department,Revenue,1010,Service Charges,7000
FY20-21,Human Services Department,Revenue,1010,Service Charges,50000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,11516
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,101560
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,101298
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,624
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,212018
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,157952
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,45304
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,11020
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,43467
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,9795
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,97955
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,6734
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,11632
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,4163
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,56324
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,6122
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,465286
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,18367
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,3306
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,30611
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,1224
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,306
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,11020
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,750
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,90000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,95000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,15967
FY20-21,Economic and Workforce Development Department,Revenue,1010,Service Charges,330000
FY20-21,Economic and Workforce Development Department,Revenue,5671,Service Charges,343710
FY20-21,Economic and Workforce Development Department,Revenue,1010,Service Charges,622000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,2
FY20-21,Department of Transportation,Revenue,2999,Service Charges,28000
FY20-21,Economic and Workforce Development Department,Revenue,5610,Service Charges,150000
FY20-21,Economic and Workforce Development Department,Revenue,5650,Service Charges,100000
FY20-21,Economic and Workforce Development Department,Revenue,5671,Service Charges,1074439
FY20-21,Oakland Parks and Recreation Department,Revenue,3200,Service Charges,70000
FY20-21,Oakland Parks and Recreation Department,Revenue,3200,Service Charges,56163
FY20-21,Oakland Parks and Recreation Department,Revenue,3200,Service Charges,300000
FY20-21,Oakland Public Library Department,Revenue,1010,Service Charges,120000
FY20-21,Human Services Department,Revenue,1010,Service Charges,3000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,36512
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,1040
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,6
FY20-21,Oakland Parks and Recreation Department,Revenue,3200,Service Charges,170000
FY20-21,Oakland Parks and Recreation Department,Revenue,3200,Service Charges,8987
FY20-21,Oakland Public Works Department,Revenue,3100,Service Charges,3450000
FY20-21,Oakland Public Works Department,Revenue,3100,Service Charges,67652727
FY20-21,Oakland Public Works Department,Revenue,3100,Service Charges,-3228421
FY20-21,Oakland Public Works Department,Revenue,1710,Service Charges,40063
FY20-21,Oakland Public Works Department,Revenue,2415,Service Charges,180
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,69415
FY20-21,Department of Transportation,Revenue,2415,Service Charges,1219873
FY20-21,Department of Transportation,Revenue,2415,Service Charges,561522
FY20-21,Department of Transportation,Revenue,2415,Service Charges,38280
FY20-21,Department of Transportation,Revenue,2415,Service Charges,400
FY20-21,Oakland Public Works Department,Revenue,3100,Service Charges,25000
FY20-21,Oakland Public Works Department,Revenue,1710,Service Charges,3739000
FY20-21,Department of Transportation,Revenue,1750,Service Charges,493
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,400
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,-178
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,2382
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,10437
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,61377
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,393
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,-31040
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,-199
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,254655
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,1134
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,57027
FY20-21,Planning and Building Department,Revenue,2415,Service Charges,254
FY20-21,Department of Transportation,Revenue,2415,Service Charges,62150
FY20-21,Department of Transportation,Revenue,2415,Service Charges,56768
FY20-21,Oakland Public Works Department,Revenue,3100,Service Charges,38560
FY20-21,Oakland Public Works Department,Revenue,3100,Service Charges,800000
FY20-21,Department of Transportation,Revenue,3100,Service Charges,40000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,10000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,220810
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,75000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,5215
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,15692
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,6476
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,16446
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,89000
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,5581
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,839
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,2627
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,213
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,14938
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,416
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,28407
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,2961
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,67127
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,12662
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,89495
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,12770
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,542
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,10373
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,46103
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,23051
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,201699
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,299668
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,138308
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,9221
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,78375
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,230513
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,195936
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,34577
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,311193
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,155597
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,5187
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,115257
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,311193
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,126782
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,86443
FY20-21,Oakland Parks and Recreation Department,Revenue,1820,Service Charges,461027
