budget_year,department,account_type,fund_code,account_category,amount
FY18-19,Transportation,Expense,7760,Civilian Fringe Benefits,76749.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,76776.0
FY18-19,Transportation,Expense,2211,Travel & Education,76800.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,76801.0
FY18-19,Public Works,Expense,4400,Internal Services & Work Orders,76856.0
FY18-19,Finance,Expense,1700,Civilian Salaries,76906.0
FY18-19,City Administrator,Expense,2415,Civilian Salaries,76910.0
FY18-19,City Council,Expense,1010,Civilian Retirement,76925.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,76926.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,76926.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,76926.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,77004.0
FY18-19,Police,Expense,1010,Civilian Salaries,77032.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,77082.0
FY18-19,Police,Expense,1150,Civilian Fringe Benefits,77087.0
FY18-19,Public Works,Expense,1720,Civilian Fringe Benefits,77088.0
FY18-19,Fire,Expense,2124,Sworn Fringe Benefits,77123.0
FY18-19,Fire,Expense,2250,Overhead Allocations,77151.0
FY18-19,Police,Expense,1010,Sworn Salaries,77179.0
FY18-19,Police,Expense,1010,Sworn Salaries,77179.0
FY18-19,Police,Expense,2252,Sworn Salaries,77179.0
FY18-19,Finance,Expense,1610,Civilian Salaries,77191.0
FY18-19,Transportation,Expense,2216,Civilian Salaries,77264.0
FY18-19,Human Resources Management,Expense,1150,Services & Supplies,77280.0
FY18-19,Human Resources Management,Expense,1150,Internal Services & Work Orders,77305.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,77317.0
FY18-19,Police,Expense,2411,Civilian Retirement,77339.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,77369.0
FY18-19,Non-Departmental,Expense,1010,Services & Supplies,77500.0
FY18-19,Transportation,Expense,2230,Overhead Allocations,77534.0
FY18-19,Housing & Community Development,Expense,2108,Civilian Fringe Benefits,77605.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,77631.0
FY18-19,Public Works,Expense,1710,Civilian Salaries,77706.0
FY18-19,Human Services,Expense,2128,Contract Services,77720.0
FY18-19,Police,Expense,2252,Sworn Fringe Benefits,77759.0
FY18-19,Fire,Expense,2124,Sworn Retirement,77827.0
FY18-19,Public Works,Expense,4100,Contract Services,77913.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,77977.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,77978.0
FY18-19,Police,Expense,2113,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Civilian Salaries,78023.0
FY18-19,Police,Expense,1010,Sworn Overtime,78050.0
FY18-19,Human Resources Management,Expense,1010,Civilian Salaries,78068.0
FY18-19,Human Services,Expense,2128,Services & Supplies,78071.0
FY18-19,City Administrator,Expense,1010,Contract Services,78076.0
FY18-19,Police,Expense,1010,Allowances & Premiums,78400.0
FY18-19,Planning & Building,Expense,2415,Overhead Allocations,78477.0
FY18-19,Finance,Expense,1010,Civilian Salaries,78564.0
FY18-19,Finance,Expense,2413,Civilian Retirement,78643.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,78658.0
FY18-19,Public Works,Expense,1710,Civilian Fringe Benefits,78738.0
FY18-19,Public Works,Expense,7760,Civilian Retirement,79016.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,79061.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,79208.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,79239.0
FY18-19,City Attorney,Expense,5643,Civilian Salaries,79306.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,79343.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,79354.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,79395.0
FY18-19,Transportation,Expense,1750,Civilian Salaries,79408.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,79534.0
FY18-19,Information Technology,Expense,1010,Civilian Salaries,79534.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,79562.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,79654.0
FY18-19,Police,Expense,1010,Sworn Salaries,79666.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,79670.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,79670.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,79674.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,79674.0
FY18-19,Human Services,Expense,1010,Contract Services,79680.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,79830.0
FY18-19,City Clerk,Expense,1760,Contract Services,79914.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,79942.0
FY18-19,Finance,Expense,7100,Services & Supplies,80000.0
FY18-19,Police,Expense,1010,Allowances & Premiums,80000.0
FY18-19,Fire,Expense,2160,Services & Supplies,80000.0
FY18-19,Public Works,Expense,1720,Civilian Overtime,80000.0
FY18-19,Transportation,Expense,2415,Internal Services & Work Orders,80000.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,80051.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,80063.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,80074.0
FY18-19,Public Works,Expense,7760,Civilian Retirement,80124.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Police,Expense,1010,Sworn Salaries,80134.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,80291.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,80304.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,80377.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,80394.0
FY18-19,Public Works,Expense,1710,Contract Services,80430.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,80467.0
FY18-19,Public Works,Expense,4400,Civilian Retirement,80478.0
FY18-19,Housing & Community Development,Expense,2413,Internal Services & Work Orders,80490.0
FY18-19,Finance,Expense,1010,Civilian Retirement,80557.0
FY18-19,Public Works,Expense,2415,Civilian Fringe Benefits,80594.0
FY18-19,Police,Expense,1010,Civilian Fringe Benefits,80671.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,80681.0
FY18-19,Non-Departmental,Expense,1010,Debt Payments,80693.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,80730.0
FY18-19,Human Services,Expense,2103,Contract Services,80811.0
FY18-19,Police,Expense,1010,Sworn Salaries,80819.0
FY18-19,Police,Expense,2252,Sworn Fringe Benefits,80938.0
FY18-19,Human Resources Management,Expense,1010,Internal Services & Work Orders,81003.0
FY18-19,Police,Expense,2113,Sworn Salaries,81038.0
FY18-19,City Administrator,Expense,1010,Civilian Salaries,81086.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,81131.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,81259.0
FY18-19,Police,Expense,1010,Sworn Retirement,81323.0
FY18-19,Police,Expense,1010,Sworn Retirement,81323.0
FY18-19,Police,Expense,1010,Sworn Retirement,81404.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,81421.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,81467.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,81467.0
FY18-19,Transportation,Expense,7760,Civilian Fringe Benefits,81495.0
FY18-19,Police,Expense,1010,Sworn Retirement,81565.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,81574.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,81597.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,81604.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,81630.0
FY18-19,Housing & Community Development,Expense,2108,Overhead Allocations,81751.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,81765.0
FY18-19,Fire,Expense,1010,Sworn Fringe Benefits,81793.0
FY18-19,Transportation,Expense,2216,Civilian Retirement,81814.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,81824.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,81852.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,81857.0
FY18-19,Human Services,Expense,2128,Contract Services,81965.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Retirement,81998.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,82037.0
FY18-19,Fire,Expense,1010,Civilian Retirement,82077.0
FY18-19,Transportation,Expense,2211,Overhead Allocations,82208.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,82246.0
FY18-19,Police,Expense,1010,Civilian Retirement,82251.0
FY18-19,Transportation,Expense,2230,Services & Supplies,82310.0
FY18-19,Transportation,Expense,2211,Services & Supplies,82310.0
FY18-19,Transportation,Expense,2230,Services & Supplies,82310.0
FY18-19,Planning & Building,Expense,2415,Contract Services,82311.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,82326.0
FY18-19,Economic & Workforce Development,Expense,5643,Civilian Fringe Benefits,82362.0
FY18-19,City Attorney,Expense,1010,Civilian Salaries,82397.0
FY18-19,Transportation,Expense,2211,Civilian Fringe Benefits,83261.0
FY18-19,Human Services,Expense,2128,Overhead Allocations,82410.0
FY18-19,Police,Expense,2411,Civilian Salaries,82462.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,82523.0
FY18-19,Police,Expense,1010,Civilian Fringe Benefits,82609.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,82651.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,82684.0
FY18-19,Police,Expense,1010,Sworn Salaries,82856.0
FY18-19,Information Technology,Expense,1010,Contract Services,83030.0
FY18-19,Economic & Workforce Development,Expense,5612,Civilian Fringe Benefits,83030.0
FY18-19,Planning & Building,Expense,2415,Overhead Allocations,83085.0
FY18-19,Police,Expense,1010,Civilian Fringe Benefits,83191.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,83420.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,83426.0
FY18-19,Economic & Workforce Development,Expense,1010,Civilian Salaries,83502.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,83540.0
FY18-19,Transportation,Expense,2415,Overhead Allocations,83556.0
FY18-19,Police,Expense,1010,Civilian Retirement,83637.0
FY18-19,Transportation,Expense,3100,Civilian Salaries,83781.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,83781.0
FY18-19,Planning & Building,Expense,2415,Internal Services & Work Orders,83804.0
FY18-19,Information Technology,Expense,1010,Civilian Salaries,83923.0
FY18-19,Police,Expense,1010,Sworn Salaries,83988.0
FY18-19,Police,Expense,1010,Contract Services,84000.0
FY18-19,Public Works,Expense,1010,Operating Transfers,84084.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,84105.0
FY18-19,Police,Expense,1010,Sworn Salaries,84141.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,84172.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,84201.0
FY18-19,Police,Expense,2252,Civilian Fringe Benefits,84411.0
FY18-19,Transportation,Expense,7760,Civilian Fringe Benefits,84433.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Retirement,84452.0
FY18-19,Fire,Expense,1010,Civilian Retirement,84495.0
FY18-19,Transportation,Expense,7760,Civilian Retirement,84575.0
FY18-19,Transportation,Expense,2415,Civilian Fringe Benefits,84621.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,84749.0
FY18-19,Public Works,Expense,2310,Services & Supplies,84752.0
FY18-19,Finance,Expense,1010,Contract Services,84770.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,84772.0
FY18-19,Transportation,Expense,2231,Civilian Salaries,84836.0
FY18-19,Police,Expense,2113,Sworn Salaries,84870.0
FY18-19,Public Works,Expense,1720,Civilian Retirement,84949.0
FY18-19,Police,Expense,1010,Contract Services,85000.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,85043.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,85043.0
FY18-19,City Attorney,Expense,2415,Civilian Salaries,85137.0
FY18-19,Fire,Expense,2412,Allowances & Premiums,85140.0
FY18-19,Transportation,Expense,7760,Civilian Retirement,89804.0
FY18-19,Human Services,Expense,1010,Contract Services,85758.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,85246.0
FY18-19,Police,Expense,1150,Civilian Retirement,85427.0
FY18-19,Police,Expense,2252,Sworn Salaries,85434.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,85452.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,85472.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,85480.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,85480.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,85480.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,85480.0
FY18-19,Housing & Community Development,Expense,2108,Civilian Retirement,85518.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,85643.0
FY18-19,Human Services,Expense,1010,Contract Services,85758.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,85813.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,85901.0
FY18-19,Parks & Recreation,Expense,1010,Services & Supplies,85948.0
FY18-19,Information Technology,Expense,1010,Civilian Fringe Benefits,86027.0
FY18-19,Transportation,Expense,2216,Overhead Allocations,86036.0
FY18-19,Police,Expense,1010,Internal Services & Work Orders,86077.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,86081.0
FY18-19,Public Library,Expense,1010,Civilian Salaries,86194.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,86237.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,86286.0
FY18-19,Planning & Building,Expense,2415,Contract Services,86388.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,86409.0
FY18-19,Planning & Building,Expense,2415,Civilian Retirement,86507.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,86542.0
FY18-19,Fire,Expense,2123,Civilian Salaries,86583.0
FY18-19,Fire,Expense,1010,Sworn Retirement,86639.0
FY18-19,Information Technology,Expense,4210,Contract Services,86696.0
FY18-19,Public Works,Expense,7760,Overhead Allocations,86765.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,86766.0
FY18-19,Public Works,Expense,1710,Civilian Retirement,86768.0
FY18-19,Economic & Workforce Development,Expense,1010,Civilian Salaries,86789.0
FY18-19,Public Works,Expense,2310,Contract Services,86870.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,86894.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,86933.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,86955.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,86955.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,87109.0
FY18-19,Finance,Expense,7100,Civilian Salaries,87198.0
FY18-19,Public Works,Expense,2415,Contract Services,87234.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,87492.0
FY18-19,Police,Expense,1010,Sworn Salaries,87542.0
FY18-19,Public Library,Expense,2241,Services & Supplies,87660.0
FY18-19,Transportation,Expense,2216,Civilian Salaries,87674.0
FY18-19,Transportation,Expense,2415,Civilian Salaries,87674.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,87717.0
FY18-19,Transportation,Expense,2230,Civilian Salaries,87757.0
FY18-19,Police,Expense,1010,Services & Supplies,87913.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,88077.0
FY18-19,Police,Expense,2159,Civilian Salaries,88081.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,88081.0
FY18-19,City Clerk,Expense,1010,Civilian Salaries,88095.0
FY18-19,Finance,Expense,1010,Civilian Salaries,88105.0
FY18-19,Information Technology,Expense,3100,Civilian Salaries,88121.0
FY18-19,Police,Expense,2252,Sworn Fringe Benefits,88135.0
FY18-19,Finance,Expense,1010,Internal Services & Work Orders,88222.0
FY18-19,Information Technology,Expense,1010,Civilian Fringe Benefits,88329.0
FY18-19,Human Services,Expense,2252,Civilian Salaries,88338.0
FY18-19,Transportation,Expense,2211,Civilian Salaries,88513.0
FY18-19,Transportation,Expense,1010,Allowances & Premiums,88627.0
FY18-19,Transportation,Expense,7760,Civilian Salaries,88678.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,88744.0
FY18-19,Public Works,Expense,2415,Civilian Retirement,88812.0
FY18-19,Economic & Workforce Development,Expense,1770,Overhead Allocations,88844.0
FY18-19,Human Services,Expense,1010,Operating Transfers,88974.0
FY18-19,Police,Expense,1010,Sworn Retirement,89061.0
FY18-19,Police,Expense,2113,Sworn Salaries,89091.0
FY18-19,Fire,Expense,2123,Civilian Salaries,89228.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,89257.0
FY18-19,Housing & Community Development,Expense,1885,Civilian Fringe Benefits,89295.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,89299.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,89306.0
FY18-19,Parks & Recreation,Expense,1010,Internal Services & Work Orders,89391.0
FY18-19,Housing & Community Development,Expense,2826,Contract Services,89492.0
FY18-19,Police,Expense,2172,Civilian Salaries,89632.0
FY18-19,Public Works,Expense,1010,Operating Transfers,89709.0
FY18-19,Public Works,Expense,4400,Civilian Salaries,89789.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,89826.0
FY18-19,Police,Expense,1010,Civilian Retirement,89856.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,89942.0
FY18-19,Police,Expense,2914,Contract Services,90000.0
FY18-19,Finance,Expense,1010,Contract Services,90000.0
FY18-19,Police,Expense,1010,Services & Supplies,90000.0
FY18-19,Public Works,Expense,4400,Contract Services,90000.0
FY18-19,Information Technology,Expense,4200,Civilian Fringe Benefits,90020.0
FY18-19,City Attorney,Expense,1150,Civilian Salaries,90975.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,90205.0
FY18-19,Public Works,Expense,1720,Services & Supplies,90230.0
FY18-19,Public Works,Expense,1720,Services & Supplies,90230.0
FY18-19,Fire,Expense,1010,Sworn Salaries,91060.0
FY18-19,City Administrator,Expense,1010,Internal Services & Work Orders,90255.0
FY18-19,Police,Expense,2999,Civilian Salaries,90483.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,90497.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,90671.0
FY18-19,Human Services,Expense,2128,Civilian Fringe Benefits,90679.0
FY18-19,Economic & Workforce Development,Expense,5643,Civilian Retirement,90758.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,90842.0
FY18-19,Planning & Building,Expense,2415,Civilian Retirement,90884.0
FY18-19,Fire,Expense,2124,Misc. Personnel Adjustments,91020.0
FY18-19,Police,Expense,1010,Civilian Retirement,91032.0
FY18-19,Police,Expense,1010,Civilian Salaries,91134.0
FY18-19,Public Works,Expense,7760,Overhead Allocations,91154.0
FY18-19,Transportation,Expense,7760,Overhead Allocations,91191.0
FY18-19,Information Technology,Expense,4200,Contract Services,91334.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,91364.0
FY18-19,Information Technology,Expense,1010,Contract Services,91420.0
FY18-19,Fire,Expense,1010,Sworn Fringe Benefits,91483.0
FY18-19,Economic & Workforce Development,Expense,5612,Civilian Retirement,91497.0
FY18-19,Non-Departmental,Expense,1720,Operating Transfers,91570.0
FY18-19,Police,Expense,1010,Civilian Retirement,91675.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,91718.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,Finance,Expense,1610,Civilian Salaries,91748.0
FY18-19,Police,Expense,1010,Civilian Salaries,91942.0
FY18-19,Police,Expense,1010,Civilian Salaries,91942.0
FY18-19,Police,Expense,1010,Sworn Fringe Benefits,92051.0
FY18-19,Information Technology,Expense,4200,Debt Payments,92062.0
FY18-19,Human Services,Expense,2128,Overhead Allocations,92147.0
FY18-19,City Attorney,Expense,3100,Civilian Salaries,92157.0
FY18-19,Police,Expense,1010,Sworn Retirement,92255.0
FY18-19,Transportation,Expense,7760,Civilian Fringe Benefits,92356.0
FY18-19,Human Resources Management,Expense,1010,Contract Services,92415.0
FY18-19,Transportation,Expense,2211,Civilian Retirement,92416.0
FY18-19,Housing & Community Development,Expense,1870,Civilian Salaries,92484.0
FY18-19,Fire,Expense,1010,Sworn Fringe Benefits,92564.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,92618.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,2411,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,2172,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Police,Expense,1010,Sworn Salaries,92626.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Fringe Benefits,92626.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,92712.0
FY18-19,Housing & Community Development,Expense,2108,Debt Payments,92832.0
FY18-19,Police,Expense,1010,Allowances & Premiums,92984.0
FY18-19,Police,Expense,2252,Civilian Retirement,93016.0
FY18-19,Human Services,Expense,2128,Internal Services & Work Orders,93089.0
FY18-19,Information Technology,Expense,1010,Contract Services,93100.0
FY18-19,Transportation,Expense,2415,Civilian Retirement,93252.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,93295.0
FY18-19,City Council,Expense,1010,Civilian Fringe Benefits,104642.0
FY18-19,Fire,Expense,1010,Civilian Salaries,93351.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,93379.0
FY18-19,Human Services,Expense,1010,Internal Services & Work Orders,93441.0
FY18-19,Human Services,Expense,2120,Internal Services & Work Orders,93441.0
FY18-19,Public Works,Expense,4400,Civilian Salaries,93449.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Fringe Benefits,93681.0
FY18-19,Human Services,Expense,2103,Contract Services,93684.0
FY18-19,Public Works,Expense,7760,Civilian Fringe Benefits,93762.0
FY18-19,Finance,Expense,1010,Civilian Salaries,93865.0
FY18-19,Transportation,Expense,7760,Civilian Retirement,93999.0
FY18-19,Public Works,Expense,7760,Overhead Allocations,94063.0
FY18-19,Housing & Community Development,Expense,1885,Overhead Allocations,94064.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,94140.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,94323.0
FY18-19,Fire,Expense,1010,Services & Supplies,94430.0
FY18-19,Public Library,Expense,2241,Civilian Salaries,94443.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,94444.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,94444.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,94450.0
FY18-19,Transportation,Expense,2231,Overhead Allocations,94468.0
FY18-19,Public Works,Expense,5321,Civilian Salaries,94476.0
FY18-19,Police,Expense,1010,Sworn Retirement,94668.0
FY18-19,Planning & Building,Expense,2415,Civilian Fringe Benefits,94731.0
FY18-19,Information Technology,Expense,1010,Civilian Retirement,94798.0
FY18-19,Transportation,Expense,2116,Civilian Salaries,94803.0
FY18-19,Finance,Expense,7100,Misc. Personnel Adjustments,94850.0
FY18-19,Planning & Building,Expense,2415,Civilian Retirement,94858.0
FY18-19,Human Services,Expense,2128,Contract Services,95000.0
FY18-19,Parks & Recreation,Expense,1820,Civilian Salaries,95019.0
FY18-19,City Attorney,Expense,1010,Civilian Salaries,95081.0
FY18-19,Fire,Expense,1010,Civilian Fringe Benefits,95087.0
FY18-19,Human Services,Expense,1780,Contract Services,95094.0
FY18-19,Planning & Building,Expense,2415,Civilian Salaries,95236.0
FY18-19,Information Technology,Expense,4300,Civilian Fringe Benefits,95300.0
FY18-19,Police,Expense,1010,Sworn Retirement,95362.0
FY18-19,Fire,Expense,2250,Civilian Salaries,95388.0
FY18-19,Public Works,Expense,7760,Overhead Allocations,95398.0
FY18-19,Parks & Recreation,Expense,1010,Civilian Salaries,95414.0
FY18-19,Police,Expense,1010,Sworn Retirement,95416.0
FY18-19,Public Works,Expense,4100,Internal Services & Work Orders,95416.0
FY18-19,Public Works,Expense,3100,Civilian Fringe Benefits,95460.0
FY18-19,Police,Expense,1010,Sworn Salaries,95493.0
FY18-19,Fire,Expense,1010,Sworn Salaries,95667.0
FY18-19,City Attorney,Expense,1010,Services & Supplies,95697.0
FY18-19,Public Library,Expense,1010,Internal Services & Work Orders,95698.0
FY18-19,Information Technology,Expense,1010,Civilian Fringe Benefits,95724.0
FY18-19,Police,Expense,1010,Civilian Salaries,95738.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,95907.0
FY18-19,Public Library,Expense,1010,Civilian Retirement,95988.0
FY18-19,Transportation,Expense,3100,Overhead Allocations,96046.0
FY18-19,Information Technology,Expense,4200,Civilian Salaries,96100.0
FY18-19,Human Services,Expense,2252,Contract Services,96138.0
FY18-19,Public Works,Expense,1710,Civilian Salaries,96187.0
FY18-19,Public Library,Expense,2241,Civilian Retirement,96264.0
FY18-19,Public Works,Expense,3100,Civilian Salaries,96346.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,96421.0
FY18-19,Police,Expense,1010,Civilian Salaries,96437.0
FY18-19,Transportation,Expense,2216,Civilian Salaries,96490.0
FY18-19,Public Works,Expense,1710,Overhead Allocations,96556.0
FY18-19,Police,Expense,1010,Sworn Salaries,96646.0
FY18-19,Planning & Building,Expense,2415,Contract Services,96678.0
FY18-19,Economic & Workforce Development,Expense,1770,Civilian Fringe Benefits,96679.0
FY18-19,Public Library,Expense,1010,Civilian Fringe Benefits,96766.0
FY18-19,Fire,Expense,1010,Sworn Retirement,96873.0
FY18-19,Public Works,Expense,7760,Civilian Salaries,103170.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,97005.0
FY18-19,Parks & Recreation,Expense,2310,Internal Services & Work Orders,97011.0
FY18-19,Transportation,Expense,2415,Internal Services & Work Orders,97130.0
FY18-19,Information Technology,Expense,1010,Civilian Salaries,97155.0
FY18-19,Information Technology,Expense,2411,Civilian Salaries,97155.0
FY18-19,Police,Expense,1010,Sworn Salaries,97257.0
FY18-19,Transportation,Expense,3100,Civilian Fringe Benefits,97271.0
FY18-19,Human Services,Expense,2252,Civilian Salaries,97278.0
FY18-19,Information Technology,Expense,1010,Civilian Retirement,97339.0
FY18-19,Planning & Building,Expense,2415,Overhead Allocations,97381.0
FY18-19,Police,Expense,1010,Allowances & Premiums,97435.0
FY18-19,Fire,Expense,2412,Contract Services,97505.0
FY18-19,Police,Expense,1010,Allowances & Premiums,97513.0
FY18-19,Public Library,Expense,2241,Civilian Fringe Benefits,97541.0
FY18-19,Human Services,Expense,2128,Civilian Salaries,97630.0
FY18-19,Transportation,Expense,2230,Overhead Allocations,97721.0
