budget_year,department,fund_code,account_type,account_category,amount
FY14-15,Finance Department,1750,Expense,,50800
FY14-15,Human Services,1010,Expense,,380
FY14-15,Non-Departmental,1010,Expense,,1750000
FY14-15,Non-Departmental,1100,Expense,,2352180
FY14-15,Police Department,1100,Expense,,-797730
FY14-15,Police Department,1100,Expense,,5774480
FY14-15,Fire Department,1100,Expense,,943902
FY14-15,Public Works,1100,Expense,,4524821
FY14-15,Parks & Recreation,1100,Expense,,294607
FY14-15,Non-Departmental,1100,Expense,,1562460
FY14-15,Non-Departmental,3100,Expense,,275000
FY14-15,Public Works,3100,Expense,,1000000
FY14-15,Police Department,1010,Expense,,1443
FY14-15,Public Works,4100,Expense,,10000
FY14-15,Public Works,4400,Expense,,5000
FY14-15,Public Works,4400,Expense,,3000
FY14-15,Public Works,4400,Expense,,8000
FY14-15,Parks & Recreation,1010,Expense,,100
FY14-15,Parks & Recreation,1010,Expense,,1000
FY14-15,Parks & Recreation,1820,Expense,,675
FY14-15,Human Services,2128,Expense,,700
FY14-15,Human Services,2128,Expense,,5500
FY14-15,Economic & Workforce Development,5610,Expense,,25000
FY14-15,Economic & Workforce Development,5610,Expense,,15000
FY14-15,Non-Departmental,1010,Expense,,163200
FY14-15,Non-Departmental,3100,Expense,,4372480
FY14-15,Capital Improvement Projects,5613,Expense,,10100
FY14-15,City Council,1010,Expense,,1400
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,400
FY14-15,City Council,1010,Expense,,500
FY14-15,City Council,1010,Expense,,230
FY14-15,City Council,1010,Expense,,300
FY14-15,City Council,1010,Expense,,330
FY14-15,City Council,1010,Expense,,200
FY14-15,Mayor,1010,Expense,,3200
FY14-15,City Administrator,1010,Expense,,18480
FY14-15,City Administrator,1610,Expense,,8870
FY14-15,City Administrator,1010,Expense,,90
FY14-15,City Administrator,1010,Expense,,1250
FY14-15,City Administrator,1010,Expense,,3380
FY14-15,City Administrator,1010,Expense,,1500
FY14-15,City Administrator,1010,Expense,,2000
FY14-15,City Administrator,1010,Expense,,399
FY14-15,City Clerk,1010,Expense,,2440
FY14-15,City Clerk,1010,Expense,,1770
FY14-15,City Clerk,1010,Expense,,1980
FY14-15,City Clerk,1010,Expense,,2660
FY14-15,City Attorney,1010,Expense,,8750
FY14-15,Human Resources Management,1010,Expense,,3000
FY14-15,Human Resources Management,7130,Expense,,1500
FY14-15,Human Resources Management,1010,Expense,,1230
FY14-15,Human Resources Management,1010,Expense,,1750
FY14-15,Human Resources Management,1150,Expense,,1500
FY14-15,City Auditor,1010,Expense,,40
FY14-15,Finance Department,1010,Expense,,4000
FY14-15,Finance Department,4550,Expense,,500
FY14-15,Finance Department,1010,Expense,,750
FY14-15,Finance Department,1010,Expense,,39130
FY14-15,Finance Department,1010,Expense,,1100
FY14-15,Finance Department,1700,Expense,,3000
FY14-15,Finance Department,1700,Expense,,6000
FY14-15,Finance Department,1010,Expense,,5600
FY14-15,Finance Department,1010,Expense,,6000
FY14-15,Finance Department,7100,Expense,,15000
FY14-15,Finance Department,7120,Expense,,3500
FY14-15,Finance Department,1010,Expense,,45200
FY14-15,Finance Department,1010,Expense,,1000
FY14-15,Police Department,1010,Expense,,200
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Fire Department,1010,Expense,,1000
FY14-15,Fire Department,1010,Expense,,15960
FY14-15,Fire Department,2321,Expense,,21000
FY14-15,Fire Department,1720,Expense,,8040
FY14-15,Fire Department,1740,Expense,,1500
FY14-15,Fire Department,1010,Expense,,860
FY14-15,Fire Department,1010,Expense,,1000
FY14-15,Fire Department,1010,Expense,,2200
FY14-15,Fire Department,2160,Expense,,80000
FY14-15,Public Works,7760,Expense,,6000
FY14-15,Public Works,7760,Expense,,500
FY14-15,Public Works,7760,Expense,,3880
FY14-15,Public Works,7760,Expense,,2500
FY14-15,Public Works,7760,Expense,,980
FY14-15,Public Works,7760,Expense,,3500
FY14-15,Public Works,7760,Expense,,1000
FY14-15,Public Works,7760,Expense,,130
FY14-15,Public Works,7760,Expense,,1500
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,2415,Expense,,20000
FY14-15,Public Works,3100,Expense,,20000
FY14-15,Public Works,1750,Expense,,5000
FY14-15,Public Works,7760,Expense,,1600
FY14-15,Public Works,1010,Expense,,1500
FY14-15,Public Works,4100,Expense,,200
FY14-15,Public Works,7760,Expense,,100
FY14-15,Public Works,4400,Expense,,680
FY14-15,Public Works,2310,Expense,,500
FY14-15,Public Works,1720,Expense,,5600
FY14-15,Public Works,1710,Expense,,2900
FY14-15,Public Works,1710,Expense,,2300
FY14-15,Public Works,1710,Expense,,2500
FY14-15,Information Technology,1010,Expense,,8970
FY14-15,Parks & Recreation,1010,Expense,,20000
FY14-15,Parks & Recreation,1820,Expense,,2500
FY14-15,Library,2241,Expense,,19000
FY14-15,Library,2241,Expense,,1000
FY14-15,Library,2241,Expense,,1100
FY14-15,City Administrator,1760,Expense,,350
FY14-15,Human Services,1010,Expense,,500
FY14-15,Human Services,2160,Expense,,820
FY14-15,Human Services,1010,Expense,,3140
FY14-15,Human Services,1010,Expense,,3150
FY14-15,Human Services,1010,Expense,,3150
FY14-15,Human Services,1010,Expense,,3140
FY14-15,Human Services,1010,Expense,,1362
FY14-15,Human Services,2114,Expense,,900
FY14-15,Human Services,2195,Expense,,200
FY14-15,Human Services,1010,Expense,,1450
FY14-15,Human Services,1010,Expense,,870
FY14-15,Human Services,1010,Expense,,1160
FY14-15,Human Services,1010,Expense,,1450
FY14-15,Human Services,1010,Expense,,870
FY14-15,Human Services,2128,Expense,,4000
FY14-15,Human Services,2128,Expense,,1400
FY14-15,Human Services,1010,Expense,,1000
FY14-15,Human Services,1780,Expense,,1000
FY14-15,Human Services,2128,Expense,,100
FY14-15,Human Services,2128,Expense,,200
FY14-15,Planning & Building,2415,Expense,,1500
FY14-15,Planning & Building,2415,Expense,,269760
FY14-15,Economic & Workforce Development,1010,Expense,,100
FY14-15,Economic & Workforce Development,1010,Expense,,500
FY14-15,Housing & Community Development,2413,Expense,,100
FY14-15,Public Works,1710,Expense,,1920
FY14-15,Public Works,1710,Expense,,1920
FY14-15,Human Services,2120,Expense,,22136
FY14-15,Human Services,2120,Expense,,172597
FY14-15,Human Services,2128,Expense,,10814
FY14-15,Human Services,2128,Expense,,8332
FY14-15,Human Services,2128,Expense,,10330
FY14-15,Human Services,1010,Expense,,3890
FY14-15,Human Services,1780,Expense,,10000
FY14-15,Human Services,1780,Expense,,279
FY14-15,Human Services,2128,Expense,,766
FY14-15,Non-Departmental,1010,Expense,,77500
FY14-15,Human Resources Management,1010,Expense,,500
FY14-15,Human Resources Management,7130,Expense,,4000
FY14-15,Fire Department,1010,Expense,,20000
FY14-15,Parks & Recreation,1820,Expense,,250
FY14-15,Library,2241,Expense,,28000
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Public Works,1010,Expense,,2500
FY14-15,Public Works,4400,Expense,,7000
FY14-15,Public Works,4400,Expense,,10540
FY14-15,Public Works,4400,Expense,,5500
FY14-15,Public Works,4400,Expense,,4000
FY14-15,Information Technology,4300,Expense,,1500
FY14-15,Information Technology,4300,Expense,,1500
FY14-15,City Council,1010,Expense,,100
FY14-15,Mayor,1010,Expense,,1400
FY14-15,City Administrator,2250,Expense,,5000
FY14-15,City Administrator,2412,Expense,,5000
FY14-15,City Administrator,1010,Expense,,2580
FY14-15,City Administrator,1010,Expense,,990
FY14-15,City Clerk,1010,Expense,,178435
FY14-15,City Attorney,1010,Expense,,560
FY14-15,Human Resources Management,1010,Expense,,700
FY14-15,Human Resources Management,7130,Expense,,20000
FY14-15,Human Resources Management,1010,Expense,,15000
FY14-15,Human Resources Management,1010,Expense,,15900
FY14-15,Human Resources Management,1150,Expense,,77280
FY14-15,Human Resources Management,4100,Expense,,5521
FY14-15,Finance Department,4550,Expense,,200
FY14-15,Finance Department,1610,Expense,,200000
FY14-15,Finance Department,7100,Expense,,18000
FY14-15,Finance Department,7120,Expense,,4400
FY14-15,Police Department,1010,Expense,,691562
FY14-15,Police Department,1010,Expense,,26510
FY14-15,Police Department,1010,Expense,,500
FY14-15,Police Department,1010,Expense,,14350
FY14-15,Police Department,1010,Expense,,13800
FY14-15,Police Department,1010,Expense,,3500
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Police Department,1010,Expense,,4234
FY14-15,Police Department,1010,Expense,,3450
FY14-15,Fire Department,1010,Expense,,10500
FY14-15,Fire Department,1010,Expense,,106550
FY14-15,Fire Department,2330,Expense,,3000
FY14-15,Fire Department,1010,Expense,,12000
FY14-15,Fire Department,1010,Expense,,5000
FY14-15,Fire Department,2250,Expense,,32000
FY14-15,Public Works,7760,Expense,,1800
FY14-15,Public Works,7760,Expense,,2560
FY14-15,Public Works,7760,Expense,,2010
FY14-15,Public Works,7760,Expense,,79100
FY14-15,Public Works,3100,Expense,,137000
FY14-15,Public Works,7760,Expense,,200
FY14-15,Public Works,2990,Expense,,4060
FY14-15,Public Works,3100,Expense,,210000
FY14-15,Public Works,1750,Expense,,5000
FY14-15,Public Works,2212,Expense,,10000
FY14-15,Public Works,2231,Expense,,780
FY14-15,Public Works,2310,Expense,,1000
FY14-15,Public Works,1010,Expense,,660800
FY14-15,Public Works,3100,Expense,,20000
FY14-15,Public Works,3100,Expense,,50000
FY14-15,Public Works,2230,Expense,,1010
FY14-15,Public Works,4100,Expense,,50000
FY14-15,Public Works,4400,Expense,,24000
FY14-15,Public Works,4400,Expense,,5000
FY14-15,Public Works,4400,Expense,,34000
FY14-15,Public Works,2310,Expense,,4520
FY14-15,Public Works,4400,Expense,,2000
FY14-15,Public Works,4400,Expense,,3500
FY14-15,Public Works,1720,Expense,,2500
FY14-15,Public Works,1710,Expense,,3840
FY14-15,Public Works,1710,Expense,,5000
FY14-15,Public Works,2990,Expense,,10268
FY14-15,Public Works,4400,Expense,,500
FY14-15,Parks & Recreation,1010,Expense,,11900
FY14-15,Parks & Recreation,1010,Expense,,136500
FY14-15,Parks & Recreation,1820,Expense,,500
FY14-15,Parks & Recreation,1820,Expense,,4500
FY14-15,Parks & Recreation,1820,Expense,,113
FY14-15,Parks & Recreation,3200,Expense,,20500
FY14-15,Parks & Recreation,1010,Expense,,85948
FY14-15,Parks & Recreation,1010,Expense,,880
FY14-15,Parks & Recreation,1820,Expense,,5195
FY14-15,Parks & Recreation,1820,Expense,,5550
FY14-15,Parks & Recreation,1820,Expense,,86330
FY14-15,Parks & Recreation,1010,Expense,,1600
FY14-15,Parks & Recreation,1010,Expense,,1800
FY14-15,Parks & Recreation,1820,Expense,,100
FY14-15,Parks & Recreation,1820,Expense,,2000
FY14-15,Library,2241,Expense,,4000
FY14-15,Library,2241,Expense,,3400
FY14-15,City Administrator,1760,Expense,,80500
FY14-15,Human Services,2128,Expense,,4515
FY14-15,Human Services,2160,Expense,,390
FY14-15,Human Services,1010,Expense,,500
FY14-15,Human Services,1010,Expense,,500
FY14-15,Human Services,1010,Expense,,41420
FY14-15,Human Services,1010,Expense,,500
FY14-15,Human Services,1010,Expense,,8700
FY14-15,Human Services,1010,Expense,,500
FY14-15,Human Services,1010,Expense,,175296
FY14-15,Human Services,1010,Expense,,31130
FY14-15,Human Services,1010,Expense,,12480
FY14-15,Human Services,1010,Expense,,6780
FY14-15,Human Services,1010,Expense,,2400
FY14-15,Human Services,2195,Expense,,4500
FY14-15,Human Services,1010,Expense,,250
FY14-15,Human Services,1010,Expense,,250
FY14-15,Human Services,1010,Expense,,150
FY14-15,Human Services,1010,Expense,,200
FY14-15,Human Services,2128,Expense,,35461
FY14-15,Human Services,1010,Expense,,5800
FY14-15,Planning & Building,2415,Expense,,16000
FY14-15,Planning & Building,2415,Expense,,3000
FY14-15,Planning & Building,2415,Expense,,10000
FY14-15,Planning & Building,2415,Expense,,4025
FY14-15,Planning & Building,2415,Expense,,5000
FY14-15,Planning & Building,2415,Expense,,9185
FY14-15,Planning & Building,2415,Expense,,116024
FY14-15,Economic & Workforce Development,5671,Expense,,100000
FY14-15,Economic & Workforce Development,2195,Expense,,9000
FY14-15,Economic & Workforce Development,2195,Expense,,1000
FY14-15,Economic & Workforce Development,2195,Expense,,6750
FY14-15,Economic & Workforce Development,2195,Expense,,8250
FY14-15,Economic & Workforce Development,1010,Expense,,130
FY14-15,Economic & Workforce Development,1010,Expense,,1200
FY14-15,Economic & Workforce Development,1710,Expense,,1080
FY14-15,Economic & Workforce Development,1010,Expense,,5000
FY14-15,Economic & Workforce Development,2419,Expense,,80000
FY14-15,Non-Departmental,1010,Expense,,25500
FY14-15,Non-Departmental,1010,Expense,,12500
FY14-15,Non-Departmental,1010,Expense,,1000000
FY14-15,Non-Departmental,1010,Expense,,100000
FY14-15,Non-Departmental,1010,Expense,,100000
FY14-15,Capital Improvement Projects,5510,Expense,,250000
FY14-15,Public Works,2416,Expense,,10160
FY14-15,Public Works,2416,Expense,,4500
FY14-15,Public Works,4400,Expense,,5000
FY14-15,Public Works,4400,Expense,,10000
FY14-15,Parks & Recreation,1010,Expense,,490
FY14-15,Parks & Recreation,1010,Expense,,440
FY14-15,Parks & Recreation,1820,Expense,,130
FY14-15,Housing & Community Development,2413,Expense,,189
FY14-15,City Council,1010,Expense,,30000
FY14-15,City Administrator,1010,Expense,,75000
FY14-15,City Administrator,1010,Expense,,45000
FY14-15,City Administrator,1010,Expense,,17235
FY14-15,City Administrator,1770,Expense,,25000
FY14-15,City Administrator,2415,Expense,,25000
FY14-15,City Administrator,1010,Expense,,70000
FY14-15,City Administrator,1010,Expense,,200000
FY14-15,City Administrator,1010,Expense,,60000
FY14-15,City Administrator,1010,Expense,,50000
FY14-15,City Attorney,2413,Expense,,300000
FY14-15,Finance Department,1610,Expense,,33000
FY14-15,Finance Department,1010,Expense,,350000
FY14-15,Finance Department,1700,Expense,,183164
FY14-15,Finance Department,7100,Expense,,774526
FY14-15,Police Department,1010,Expense,,553000
FY14-15,Police Department,1010,Expense,,50000
FY14-15,Police Department,1010,Expense,,1414480
FY14-15,Police Department,1010,Expense,,494600
FY14-15,Police Department,1010,Expense,,1631374
FY14-15,Police Department,1010,Expense,,400000
FY14-15,Police Department,1010,Expense,,888991
FY14-15,Police Department,1010,Expense,,448757
FY14-15,Fire Department,2321,Expense,,262839
FY14-15,Fire Department,1740,Expense,,110985
FY14-15,Fire Department,2412,Expense,,97505
FY14-15,Fire Department,2124,Expense,,397278
FY14-15,Fire Department,1010,Expense,,100000
FY14-15,Public Works,1010,Expense,,1000000
FY14-15,Public Works,3100,Expense,,24000
FY14-15,Public Works,7760,Expense,,14970
FY14-15,Public Works,2415,Expense,,150000
FY14-15,Planning & Building,2415,Expense,,29097
FY14-15,Public Works,2212,Expense,,93350
FY14-15,Public Works,4100,Expense,,-800000
FY14-15,Public Works,4400,Expense,,1250000
FY14-15,Public Works,4400,Expense,,15540
FY14-15,Public Works,4400,Expense,,250000
FY14-15,Public Works,1010,Expense,,100000
FY14-15,Public Works,1720,Expense,,70000
FY14-15,Information Technology,1010,Expense,,525000
FY14-15,Information Technology,4200,Expense,,1200000
FY14-15,Information Technology,4200,Expense,,10
FY14-15,Parks & Recreation,1010,Expense,,160000
FY14-15,Parks & Recreation,3200,Expense,,265510
FY14-15,Parks & Recreation,1010,Expense,,9500
FY14-15,Parks & Recreation,3200,Expense,,6600
FY14-15,Parks & Recreation,1010,Expense,,247011
FY14-15,Library,2163,Expense,,2571
FY14-15,Human Services,1010,Expense,,100000
FY14-15,Human Services,1010,Expense,,85758
FY14-15,Planning & Building,2415,Expense,,812313
FY14-15,Planning & Building,2415,Expense,,1000000
FY14-15,Economic & Workforce Development,5650,Expense,,50000
FY14-15,Economic & Workforce Development,5610,Expense,,175000
FY14-15,Economic & Workforce Development,5610,Expense,,50000
FY14-15,Economic & Workforce Development,1010,Expense,,250000
FY14-15,Economic & Workforce Development,5671,Expense,,356163
FY14-15,Economic & Workforce Development,2195,Expense,,34627
FY14-15,Economic & Workforce Development,1010,Expense,,20000
FY14-15,Economic & Workforce Development,1010,Expense,,100000
FY14-15,Economic & Workforce Development,2419,Expense,,78669
FY14-15,Economic & Workforce Development,2419,Expense,,31362
FY14-15,Economic & Workforce Development,1010,Expense,,25000
FY14-15,Housing & Community Development,2826,Expense,,89492
FY14-15,Non-Departmental,1010,Expense,,100000
FY14-15,Non-Departmental,1010,Expense,,200000
FY14-15,Non-Departmental,1010,Expense,,508000
FY14-15,Non-Departmental,1150,Expense,,1389568
FY14-15,Non-Departmental,1780,Expense,,3119087
FY14-15,Capital Improvement Projects,5510,Expense,,1000000
FY14-15,City Administrator,1010,Expense,,23711
FY14-15,City Administrator,1610,Expense,,60000
FY14-15,Finance Department,2251,Expense,,22810
FY14-15,Finance Department,1010,Expense,,584701
FY14-15,Finance Department,2108,Expense,,32480
FY14-15,Finance Department,1010,Expense,,99180
FY14-15,Finance Department,3100,Expense,,2275554
FY14-15,Finance Department,1010,Expense,,22000
FY14-15,Finance Department,1010,Expense,,350000
FY14-15,Finance Department,1010,Expense,,-150000
FY14-15,Finance Department,7100,Expense,,28395
FY14-15,Finance Department,7120,Expense,,22810
FY14-15,Police Department,1010,Expense,,50000
FY14-15,Fire Department,2321,Expense,,22810
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Human Services,2128,Expense,,11000
FY14-15,Economic & Workforce Development,5671,Expense,,15000
FY14-15,City Administrator,1010,Expense,,240
FY14-15,Finance Department,1010,Expense,,18130
FY14-15,Finance Department,1010,Expense,,708580
FY14-15,Public Works,7760,Expense,,50000
FY14-15,Information Technology,1010,Expense,,83030
FY14-15,Information Technology,1010,Expense,,91420
FY14-15,Housing & Community Development,2413,Expense,,7000
FY14-15,Human Resources Management,1150,Expense,,71971
FY14-15,Human Resources Management,1150,Expense,,-31032
FY14-15,Police Department,1010,Expense,,165000
FY14-15,Police Department,1010,Expense,,1443
FY14-15,Police Department,1010,Expense,,3000
FY14-15,Police Department,1010,Expense,,600
FY14-15,Parks & Recreation,1010,Expense,,234
FY14-15,Human Services,2114,Expense,,1284
FY14-15,City Administrator,1010,Expense,,1
FY14-15,City Administrator,2241,Expense,,17657
FY14-15,City Administrator,2250,Expense,,4492
FY14-15,City Administrator,2251,Expense,,18000
FY14-15,City Administrator,2310,Expense,,25089
FY14-15,City Administrator,2412,Expense,,4453
FY14-15,City Administrator,5130,Expense,,3320
FY14-15,Fire Department,2321,Expense,,15000
FY14-15,Fire Department,2321,Expense,,18646
FY14-15,Public Works,7760,Expense,,30000
FY14-15,Public Works,3100,Expense,,100000
FY14-15,Public Works,1750,Expense,,45000
FY14-15,Economic & Workforce Development,5671,Expense,,15000
FY14-15,City Administrator,1610,Expense,,160000
FY14-15,Finance Department,7100,Expense,,30000
FY14-15,Police Department,1100,Expense,,1600000
FY14-15,Public Works,3100,Expense,,200000
FY14-15,Information Technology,4200,Expense,,5000
FY14-15,Parks & Recreation,1100,Expense,,60000
FY14-15,Economic & Workforce Development,5671,Expense,,445000
FY14-15,Non-Departmental,1100,Expense,,1200000
FY14-15,Public Works,7760,Expense,,10000
FY14-15,Human Services,2120,Expense,,120
FY14-15,Human Services,2120,Expense,,80
FY14-15,Human Services,2114,Expense,,610
FY14-15,Human Services,2128,Expense,,3767
FY14-15,Finance Department,1010,Expense,,29190
FY14-15,Finance Department,1010,Expense,,2000
FY14-15,Fire Department,1720,Expense,,40
FY14-15,Library,2241,Expense,,20400
FY14-15,Human Services,2251,Expense,,64000
FY14-15,Human Resources Management,7130,Expense,,15000
FY14-15,Housing & Community Development,2413,Expense,,800
FY14-15,City Council,1010,Expense,,500
FY14-15,City Administrator,1010,Expense,,500
FY14-15,City Administrator,1010,Expense,,1000
FY14-15,City Clerk,1010,Expense,,5240
FY14-15,City Clerk,1010,Expense,,90
FY14-15,City Clerk,1010,Expense,,130
FY14-15,City Clerk,1010,Expense,,150
FY14-15,City Attorney,1010,Expense,,4750
FY14-15,Human Resources Management,1010,Expense,,1940
FY14-15,Human Resources Management,1010,Expense,,2000
FY14-15,Human Resources Management,1010,Expense,,357
FY14-15,City Auditor,1010,Expense,,80
FY14-15,Finance Department,1010,Expense,,740
FY14-15,Finance Department,1010,Expense,,1400
FY14-15,Finance Department,1010,Expense,,3310
FY14-15,Finance Department,1010,Expense,,141604
FY14-15,Police Department,1010,Expense,,5465
FY14-15,Police Department,1010,Expense,,723
FY14-15,Police Department,1010,Expense,,4000
FY14-15,Police Department,1010,Expense,,55000
FY14-15,Police Department,1010,Expense,,500
FY14-15,Fire Department,1010,Expense,,200
FY14-15,Fire Department,1010,Expense,,500
FY14-15,Public Works,7760,Expense,,1600
FY14-15,Public Works,1750,Expense,,10000
FY14-15,Public Works,2416,Expense,,1440
FY14-15,Public Works,1010,Expense,,860781
FY14-15,Public Works,2230,Expense,,9580
FY14-15,Public Works,4100,Expense,,1023780
FY14-15,Public Works,4400,Expense,,66540
FY14-15,Public Works,4400,Expense,,1000
FY14-15,Public Works,4400,Expense,,1000
FY14-15,Public Works,4400,Expense,,115050
FY14-15,Public Works,4400,Expense,,251760
FY14-15,Public Works,1710,Expense,,200
FY14-15,City Administrator,1760,Expense,,3210
FY14-15,Human Services,2128,Expense,,7000
FY14-15,Human Services,2128,Expense,,1500
FY14-15,Human Services,2128,Expense,,12310
FY14-15,Planning & Building,2415,Expense,,500
FY14-15,City Administrator,1010,Expense,,850
FY14-15,City Clerk,1010,Expense,,1050
FY14-15,City Clerk,1010,Expense,,850
FY14-15,City Clerk,1010,Expense,,1140
FY14-15,City Clerk,1010,Expense,,760
FY14-15,Human Resources Management,1150,Expense,,2990
FY14-15,City Auditor,1010,Expense,,800
FY14-15,Finance Department,1010,Expense,,3000
FY14-15,Finance Department,4500,Expense,,3400
FY14-15,Finance Department,4550,Expense,,3000
FY14-15,Police Department,1010,Expense,,22500
FY14-15,Police Department,1010,Expense,,13275
FY14-15,Police Department,1010,Expense,,63312
FY14-15,Fire Department,1010,Expense,,4770
FY14-15,Public Works,4400,Expense,,297950
FY14-15,Public Works,4400,Expense,,53040
FY14-15,Public Works,4400,Expense,,123290
FY14-15,Information Technology,4300,Expense,,75000
FY14-15,Human Services,2251,Expense,,1080000
FY14-15,Information Technology,1010,Expense,,38270
FY14-15,Information Technology,4210,Expense,,85570
FY14-15,Information Technology,4200,Expense,,68760
FY14-15,Information Technology,1010,Expense,,93100
FY14-15,Library,2241,Expense,,26120
FY14-15,Library,2241,Expense,,59390
FY14-15,Police Department,1010,Expense,,22000
FY14-15,Public Works,2230,Expense,,2000
FY14-15,Public Works,7760,Expense,,35000
FY14-15,Public Works,2231,Expense,,3940
FY14-15,Public Works,2230,Expense,,143540
FY14-15,Public Works,3100,Expense,,300
FY14-15,Public Works,2310,Expense,,8780
FY14-15,Police Department,1010,Expense,,15000
FY14-15,City Council,1010,Expense,,360
FY14-15,City Council,1010,Expense,,250
FY14-15,City Administrator,1010,Expense,,520
FY14-15,City Administrator,1010,Expense,,200
FY14-15,Police Department,1010,Expense,,2280
FY14-15,Police Department,1010,Expense,,25600
FY14-15,Fire Department,1010,Expense,,50
FY14-15,Fire Department,1010,Expense,,1000
FY14-15,Fire Department,1010,Expense,,330
FY14-15,Public Works,7760,Expense,,15000
FY14-15,Public Works,7760,Expense,,10000
FY14-15,Public Works,7760,Expense,,1700
FY14-15,Public Works,7760,Expense,,120
FY14-15,Public Works,7760,Expense,,100
FY14-15,Public Works,7760,Expense,,4000
FY14-15,Public Works,3100,Expense,,3000
FY14-15,Public Works,7760,Expense,,600
FY14-15,Public Works,2230,Expense,,2700
FY14-15,Public Works,3100,Expense,,2500
FY14-15,Public Works,3100,Expense,,43420
FY14-15,Public Works,2230,Expense,,6630
FY14-15,Public Works,7760,Expense,,1900
FY14-15,Public Works,4400,Expense,,2930
FY14-15,Public Works,4400,Expense,,11000
FY14-15,Public Works,4400,Expense,,10000
FY14-15,Public Works,2310,Expense,,5500
FY14-15,Public Works,1720,Expense,,48990
FY14-15,Public Works,1710,Expense,,200
FY14-15,Information Technology,4300,Expense,,3000
FY14-15,Parks & Recreation,1010,Expense,,599
FY14-15,Parks & Recreation,7999,Expense,,37629
FY14-15,Parks & Recreation,1820,Expense,,5150
FY14-15,Parks & Recreation,1010,Expense,,670
FY14-15,Parks & Recreation,1820,Expense,,1000
FY14-15,Parks & Recreation,3200,Expense,,9400
FY14-15,Parks & Recreation,1010,Expense,,1100
FY14-15,Parks & Recreation,1820,Expense,,3800
FY14-15,Parks & Recreation,1820,Expense,,1000
FY14-15,Human Services,1010,Expense,,1000
FY14-15,Human Services,1010,Expense,,2230
FY14-15,Human Services,1010,Expense,,2230
FY14-15,Human Services,1010,Expense,,2230
FY14-15,Human Services,1010,Expense,,339
FY14-15,Human Services,2102,Expense,,2000
FY14-15,Human Services,2128,Expense,,600
FY14-15,Human Services,2128,Expense,,3400
FY14-15,Economic & Workforce Development,1010,Expense,,1830
FY14-15,Police Department,1010,Expense,,1820
FY14-15,Public Works,4400,Expense,,802850
FY14-15,Public Works,4400,Expense,,102020
FY14-15,Public Works,4400,Expense,,45130
FY14-15,Library,2241,Expense,,21000
FY14-15,Library,2241,Expense,,27000
FY14-15,Library,2241,Expense,,22800
FY14-15,Library,2241,Expense,,15600
FY14-15,Library,2241,Expense,,27000
FY14-15,Human Services,1010,Expense,,7000
FY14-15,Human Services,2128,Expense,,6300
FY14-15,Human Services,2128,Expense,,600
FY14-15,Public Works,4400,Expense,,90000
FY14-15,Public Works,4400,Expense,,24000
FY14-15,Public Works,4400,Expense,,12520
FY14-15,Public Works,2310,Expense,,86870
FY14-15,Public Works,4400,Expense,,49340
FY14-15,Human Services,2128,Expense,,110000
FY14-15,Human Services,2128,Expense,,12322
FY14-15,Library,2241,Expense,,41400
FY14-15,Public Works,3100,Expense,,381794
FY14-15,Public Works,3100,Expense,,25540
FY14-15,Human Services,2128,Expense,,2700
FY14-15,Human Services,2128,Expense,,7500
FY14-15,Non-Departmental,1010,Expense,,150000
FY14-15,Non-Departmental,1010,Expense,,28206
FY14-15,City Council,1010,Expense,,600
FY14-15,City Council,1010,Expense,,200
FY14-15,City Council,1010,Expense,,300
FY14-15,City Administrator,1010,Expense,,4200
FY14-15,City Administrator,1010,Expense,,180
FY14-15,City Administrator,1010,Expense,,3180
FY14-15,City Administrator,1010,Expense,,5000
FY14-15,City Clerk,1010,Expense,,22500
FY14-15,City Attorney,1010,Expense,,7080
FY14-15,Human Resources Management,1010,Expense,,2200
FY14-15,Finance Department,1010,Expense,,4060
FY14-15,Finance Department,1010,Expense,,5590
FY14-15,Finance Department,1010,Expense,,47530
FY14-15,Finance Department,1700,Expense,,10000
FY14-15,Finance Department,1010,Expense,,9500
FY14-15,Finance Department,1010,Expense,,28280
FY14-15,Police Department,1010,Expense,,2000
FY14-15,Police Department,1010,Expense,,1000
FY14-15,Fire Department,1010,Expense,,11840
FY14-15,Fire Department,2321,Expense,,15000
FY14-15,Fire Department,1720,Expense,,3090
FY14-15,Fire Department,1740,Expense,,2000
FY14-15,Fire Department,1010,Expense,,2950
FY14-15,Fire Department,1010,Expense,,3000
FY14-15,Public Works,7760,Expense,,7000
FY14-15,Public Works,7760,Expense,,3340
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,7760,Expense,,250
FY14-15,Public Works,7760,Expense,,290
FY14-15,Public Works,7760,Expense,,1020
FY14-15,Public Works,7760,Expense,,5000
FY14-15,Public Works,1720,Expense,,5000
FY14-15,Public Works,3100,Expense,,17000
FY14-15,Public Works,7760,Expense,,300
FY14-15,Public Works,1750,Expense,,5000
FY14-15,Public Works,7760,Expense,,2500
FY14-15,Public Works,1010,Expense,,1000
